ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
382296,MDL-1626,"New Feature",Closed,Fixed,"2004-07-08 10:38:38","2014-06-26 19:39:53",100,NULL,0,0,5242141
380243,MDL-3714,Sub-task,Closed,Fixed,"2005-07-08 09:59:21","2014-10-10 20:16:47",100,NULL,0,0,4869257
378407,MDL-5583,Improvement,Closed,Fixed,"2006-05-22 22:15:00","2015-03-13 13:17:50",20,NULL,0,0,4632002
375605,MDL-8501,Improvement,Closed,Fixed,"2007-02-13 16:36:35","2014-07-31 19:30:40",20,NULL,0,18799,3924114
374675,MDL-9469,Bug,Closed,Fixed,"2007-04-20 22:06:25","2019-08-06 07:50:08",3,930,0,51898,6466183
374063,MDL-10115,Bug,Closed,Fixed,"2007-06-13 23:16:23","2014-06-26 19:40:07",13,NULL,0,21767,3700583
371857,MDL-12403,Bug,Closed,Fixed,"2007-12-02 04:14:05","2013-10-04 05:24:44",100,NULL,0,24343,3071530
371169,MDL-13114,Improvement,Closed,Fixed,"2008-01-24 01:10:31","2013-07-19 04:22:49",100,NULL,0,233112,2884452
368362,MDL-16073,"New Feature",Closed,Fixed,"2008-08-17 01:35:03","2013-10-11 15:11:25",4,NULL,0,16891,2709456
367983,MDL-16474,"New Feature",Closed,Fixed,"2008-09-11 21:35:07","2014-07-11 03:51:45",8,NULL,0,19433,3064696
367504,MDL-16982,Improvement,Closed,Fixed,"2008-10-23 18:26:42","2013-06-21 08:18:36",40,NULL,0,602352,2450271
367410,MDL-17081,"New Feature",Closed,Fixed,"2008-10-31 03:34:21","2013-06-27 21:56:59",20,NULL,0,247826,2449042
366539,MDL-18014,"New Feature",Closed,Fixed,"2009-01-24 22:57:45","2014-08-21 13:20:24",40,NULL,16691,81680,2929762
366333,MDL-18229,"New Feature",Closed,Fixed,"2009-02-12 22:05:25","2014-10-17 22:40:48",100,NULL,0,42487,2985095
366197,MDL-18375,"New Feature",Closed,Fixed,"2009-02-25 20:42:54","2013-09-13 08:44:02",100,NULL,0,136835,2391061
365951,MDL-18633,Improvement,Closed,Fixed,"2009-03-22 04:57:48","2014-02-28 07:40:42",2,NULL,0,23742,2597922
365835,MDL-18770,Bug,Closed,Fixed,"2009-04-02 00:52:48","2014-01-10 08:41:15",13,NULL,0,44734,2511888
364627,MDL-20045,"New Feature",Closed,Fixed,"2009-08-12 01:00:34","2013-09-05 08:05:40",40,NULL,0,22213,2138825
364431,MDL-20250,Bug,Closed,Fixed,"2009-09-10 20:33:29","2014-10-03 00:48:43",40,NULL,0,45063,2661375
363590,MDL-21180,Bug,Closed,Fixed,"2009-12-24 00:57:43","2013-12-20 07:31:00",40,NULL,0,15814,2098473
363369,MDL-21415,Bug,Closed,Fixed,"2010-01-22 01:24:07","2013-09-13 08:44:04",20,NULL,0,179478,1915579
362603,MDL-22236,Improvement,Closed,Fixed,"2010-04-29 10:51:59","2013-08-15 10:50:12",40,NULL,0,28762,1733758
362189,MDL-22669,Bug,Closed,Fixed,"2010-06-04 10:41:20","2013-11-01 08:17:18",8,NULL,0,23345,1794155
361256,MDL-23646,Bug,Closed,Fixed,"2010-08-04 10:07:40","2013-07-12 04:08:10",20,NULL,0,14705,1544760
360581,MDL-24343,Task,Closed,Fixed,"2010-09-23 02:04:08","2016-08-04 17:02:38",3,NULL,0,34934,3085378
360546,MDL-24380,Bug,Closed,Fixed,"2010-09-25 00:47:57","2013-10-25 16:00:54",3,NULL,0,24817,1622352
359504,MDL-25473,Bug,Closed,Fixed,"2010-12-01 02:12:44","2013-12-20 07:31:02",5,NULL,0,14801,1605918
358835,MDL-26170,Bug,Closed,Fixed,"2011-01-28 14:13:13","2013-10-25 16:00:45",8,NULL,0,25192,1441487
358767,MDL-26244,Bug,Closed,Fixed,"2011-02-03 02:24:47","2013-10-25 16:00:53",8,NULL,0,23663,1433556
358609,MDL-26408,Bug,Closed,Fixed,"2011-02-15 06:12:40","2013-10-04 05:24:46",2,NULL,0,11521,1385172
357149,MDL-27953,Improvement,Closed,Fixed,"2011-06-21 08:06:26","2013-08-08 06:36:53",8,NULL,0,28908,1121670
356682,MDL-28448,Improvement,Closed,Fixed,"2011-07-24 19:19:01","2014-01-16 20:24:04",20,NULL,0,32217,1306205
356091,MDL-29070,Task,Closed,Fixed,"2011-08-24 01:50:19","2013-10-25 16:01:00",3,NULL,0,32128,1142770
355746,MDL-29441,Bug,Closed,Fixed,"2011-09-20 23:00:02","2013-10-25 16:01:03",4,NULL,0,17444,1102621
355026,MDL-30195,Bug,Closed,Fixed,"2011-11-09 15:57:34","2013-12-24 05:22:42",20,NULL,0,11352,1116805
354807,MDL-30431,Bug,Closed,Fixed,"2011-11-24 00:26:53","2014-07-17 20:06:16",13,NULL,0,30656,1392159
354587,MDL-30668,Bug,Closed,Fixed,"2011-12-09 11:39:05","2014-08-14 18:18:07",20,NULL,0,18883,1410099
354450,MDL-30812,Bug,Closed,Fixed,"2011-12-20 01:44:33","2013-11-01 08:17:14",20,NULL,0,30272,982472
