ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
74846,JSWSERVER-3020,Bug,Closed,Fixed,"2011-04-29 00:42:01","2011-06-15 03:09:54",2,NULL,10348,17304,67827
74843,JSWSERVER-3029,Suggestion,Closed,Fixed,"2011-05-03 05:56:14","2011-05-10 06:24:24",8,NULL,6116,7499,10108
74842,JSWSERVER-3030,Suggestion,Closed,Fixed,"2011-05-03 05:57:53","2011-05-16 08:27:08",5,NULL,7399,7399,18869
74832,JSWSERVER-3050,Suggestion,Closed,Fixed,"2011-05-09 01:10:42","2011-05-16 04:39:04",5,NULL,5987,5987,10288
74824,JSWSERVER-3065,Suggestion,Closed,Fixed,"2011-05-10 06:00:16","2011-05-17 08:07:45",8,NULL,7573,7573,10207
74823,JSWSERVER-3066,Suggestion,Closed,Fixed,"2011-05-10 06:02:11","2011-05-24 05:53:26",5,NULL,1336,7097,20151
74817,JSWSERVER-3093,Suggestion,Closed,Fixed,"2011-05-17 04:21:42","2011-05-25 04:42:40",8,NULL,7173,8616,11540
74814,JSWSERVER-3097,Suggestion,Closed,Fixed,"2011-05-17 04:37:36","2011-05-19 03:20:26",3,NULL,173,173,2802
74813,JSWSERVER-3099,Suggestion,Closed,Fixed,"2011-05-17 04:54:17","2011-05-25 04:42:30",3,NULL,299,3168,11508
74811,JSWSERVER-3104,Suggestion,Closed,Fixed,"2011-05-18 00:57:27","2011-05-20 08:21:28",3,NULL,8,8,3324
74809,JSWSERVER-3106,Suggestion,Closed,Fixed,"2011-05-18 01:59:23","2011-05-20 08:23:45",1,NULL,100,1676,3264
74808,JSWSERVER-3107,Suggestion,Closed,Fixed,"2011-05-18 02:00:52","2011-05-24 04:08:38",2,NULL,9,5500,8767
74807,JSWSERVER-3108,Suggestion,Closed,Fixed,"2011-05-18 02:03:07","2011-05-20 02:37:26",1,NULL,74,1539,2914
74806,JSWSERVER-3110,Bug,Closed,Fixed,"2011-05-18 03:50:11","2011-05-30 01:40:17",3,NULL,150,150,17150
74800,JSWSERVER-3132,Bug,Closed,Fixed,"2011-05-20 05:00:00","2011-05-26 02:56:51",3,NULL,78,78,8516
74795,JSWSERVER-3146,Suggestion,Closed,Fixed,"2011-05-24 05:59:31","2011-06-30 08:27:27",5,NULL,10239,13338,53427
74787,JSWSERVER-3161,Suggestion,Closed,Fixed,"2011-05-30 08:04:28","2011-05-31 01:58:15",1,NULL,0,0,1073
74470,JSWSERVER-3772,Suggestion,Closed,Fixed,"2011-09-27 00:12:47","2012-11-09 04:34:43",2,NULL,2733,5802,589281
74341,JSWSERVER-3993,Suggestion,Closed,Fixed,"2011-11-08 04:03:37","2012-05-22 04:52:50",2,NULL,0,5794,282229
74062,JSWSERVER-4478,Suggestion,Closed,Fixed,"2012-02-02 03:02:06","2012-03-05 03:11:53",2,NULL,225,5927,46089
74049,JSWSERVER-4503,Suggestion,Closed,Fixed,"2012-02-03 04:14:32","2012-03-09 04:18:00",8,NULL,12973,15770,50403
74037,JSWSERVER-4520,Suggestion,Closed,Fixed,"2012-02-07 04:53:24","2012-02-13 00:07:34",1,NULL,82,6979,8354
74036,JSWSERVER-4521,Suggestion,Closed,Fixed,"2012-02-07 05:09:50","2012-03-06 23:51:13",1,NULL,40270,40270,41441
74012,JSWSERVER-4547,Suggestion,Closed,Fixed,"2012-02-09 23:08:11","2012-03-11 23:16:57",2,NULL,3028,19886,44648
74005,JSWSERVER-4559,Bug,Closed,Fixed,"2012-02-13 08:23:09","2012-03-04 23:06:43",2,NULL,2989,9966,29683
73943,JSWSERVER-4655,Suggestion,Closed,Fixed,"2012-02-22 00:29:29","2012-03-05 07:21:07",8,NULL,6935,7347,17691
73941,JSWSERVER-4659,Suggestion,Closed,Fixed,"2012-02-22 01:06:00","2012-03-04 22:11:27",2,NULL,1098,6710,17105
73938,JSWSERVER-4662,Suggestion,Closed,Fixed,"2012-02-22 02:06:09","2012-03-05 01:18:59",5,NULL,3499,8710,17232
73900,JSWSERVER-4711,Suggestion,Closed,Fixed,"2012-03-02 00:34:14","2012-03-08 01:25:49",2,NULL,0,2569,8691
73892,JSWSERVER-4734,Suggestion,Closed,Fixed,"2012-03-06 03:50:16","2012-03-21 06:33:49",5,NULL,6784,8797,21763
73877,JSWSERVER-4765,Suggestion,Closed,Fixed,"2012-03-07 05:00:21","2012-04-04 05:55:02",8,NULL,8871,10334,40314
73876,JSWSERVER-4766,Suggestion,Closed,Fixed,"2012-03-07 05:06:00","2012-03-26 00:13:39",8,NULL,10356,15880,27007
73875,JSWSERVER-4767,Suggestion,Closed,Fixed,"2012-03-07 05:09:08","2012-05-18 06:53:49",8,NULL,2807,4525,103724
73874,JSWSERVER-4768,Suggestion,Closed,Fixed,"2012-03-07 05:25:59","2012-05-03 05:12:08",13,NULL,14189,14339,82006
73870,JSWSERVER-4772,Suggestion,Closed,Fixed,"2012-03-08 04:12:43","2012-03-20 05:57:09",13,NULL,4639,9007,17384
73869,JSWSERVER-4773,Suggestion,Closed,Fixed,"2012-03-08 04:34:39","2012-03-19 00:28:30",5,NULL,2945,9782,15593
73867,JSWSERVER-4775,Suggestion,Closed,Fixed,"2012-03-08 04:45:02","2012-03-19 04:25:14",20,NULL,9961,10170,15820
73866,JSWSERVER-4776,Suggestion,Closed,Fixed,"2012-03-08 04:55:46","2012-04-12 06:51:24",13,NULL,17138,20352,50455
73856,JSWSERVER-4792,Suggestion,Closed,Fixed,"2012-03-11 23:47:45","2012-03-13 05:29:48",2,NULL,107,1553,1782
73854,JSWSERVER-4794,Suggestion,Closed,Fixed,"2012-03-12 01:09:40","2012-03-14 04:14:12",2,NULL,1657,3041,3064
73841,JSWSERVER-4812,Suggestion,Closed,Fixed,"2012-03-16 00:42:48","2012-04-13 07:36:57",8,NULL,21931,25969,40674
73840,JSWSERVER-4813,Suggestion,Closed,Fixed,"2012-03-16 00:51:15","2012-03-21 03:17:45",5,NULL,2488,2672,7346
73811,JSWSERVER-4862,Suggestion,Closed,Fixed,"2012-03-21 03:22:41","2012-05-11 08:11:15",5,NULL,1595,3123,73668
73810,JSWSERVER-4863,Suggestion,Closed,Fixed,"2012-03-21 03:39:09","2012-04-12 06:51:01",20,NULL,14739,24802,31811
73809,JSWSERVER-4864,Suggestion,Closed,Fixed,"2012-03-21 05:10:44","2012-04-03 07:27:31",1,NULL,33,11650,18796
73801,JSWSERVER-4877,Suggestion,Closed,Fixed,"2012-03-26 01:32:25","2012-03-28 05:59:55",5,NULL,1789,3147,3147
73793,JSWSERVER-4888,Suggestion,Closed,Fixed,"2012-03-28 08:14:10","2012-04-04 05:55:13",8,NULL,1424,2887,9941
73776,JSWSERVER-4906,Suggestion,Closed,Fixed,"2012-04-05 02:04:07","2012-04-12 02:22:52",2,NULL,1352,2631,10098
73772,JSWSERVER-4910,Suggestion,Closed,Fixed,"2012-04-09 23:19:57","2012-05-15 08:34:49",8,NULL,7302,11875,50954
73771,JSWSERVER-4911,Suggestion,Closed,Fixed,"2012-04-09 23:30:13","2012-04-26 08:13:14",5,NULL,260,4537,23563
73770,JSWSERVER-4913,Suggestion,Closed,Fixed,"2012-04-10 00:17:47","2012-05-18 01:49:18",20,NULL,11893,14505,54811
73769,JSWSERVER-4914,Suggestion,Closed,Fixed,"2012-04-10 00:26:11","2012-04-18 07:24:06",8,NULL,8463,8702,11937
73768,JSWSERVER-4915,Suggestion,Closed,Fixed,"2012-04-10 00:34:14","2012-04-26 08:12:59",13,NULL,16977,21725,23498
73767,JSWSERVER-4916,Suggestion,Closed,Fixed,"2012-04-10 00:36:46","2012-06-04 07:58:55",8,NULL,2730,3232,79642
73764,JSWSERVER-4919,Suggestion,Closed,Fixed,"2012-04-10 01:27:56","2012-04-26 08:13:06",13,NULL,12592,14557,23445
73763,JSWSERVER-4920,Suggestion,Closed,Fixed,"2012-04-10 01:29:36","2012-05-09 06:07:17",5,NULL,1612,2934,42037
73732,JSWSERVER-4966,Suggestion,Closed,Fixed,"2012-04-17 04:44:55","2012-05-07 01:25:45",5,NULL,5579,5717,28600
73731,JSWSERVER-4967,Suggestion,Closed,Fixed,"2012-04-17 05:00:25","2012-05-03 08:19:26",3,NULL,0,0,23239
73728,JSWSERVER-4970,Suggestion,Closed,Fixed,"2012-04-17 05:32:06","2012-05-08 07:31:12",3,NULL,0,1697,30359
73727,JSWSERVER-4971,Suggestion,Closed,Fixed,"2012-04-17 05:34:11","2012-05-03 08:20:33",8,NULL,0,0,23206
73726,JSWSERVER-4972,Suggestion,Closed,Fixed,"2012-04-17 05:56:55","2012-05-17 01:34:02",20,NULL,11479,14347,42937
73699,JSWSERVER-5004,Suggestion,Closed,Fixed,"2012-04-23 00:14:04","2012-04-24 01:27:42",3,NULL,59,1252,1513
73695,JSWSERVER-5011,Suggestion,Closed,Fixed,"2012-04-24 05:58:35","2012-05-02 06:42:30",1,NULL,1244,8637,11563
73676,JSWSERVER-5039,Suggestion,Closed,Fixed,"2012-05-01 04:44:47","2012-05-11 06:44:23",1,NULL,265,4226,14519
73648,JSWSERVER-5072,Suggestion,Closed,Fixed,"2012-05-02 15:53:46","2012-09-05 05:44:05",5,NULL,2630,2764,180830
73645,JSWSERVER-5077,Suggestion,Closed,Fixed,"2012-05-03 05:30:03","2012-06-19 07:16:09",3,NULL,2943,18826,67786
73638,JSWSERVER-5085,Suggestion,Closed,Fixed,"2012-05-03 07:48:46","2012-06-21 01:03:29",8,NULL,10480,21653,70154
73637,JSWSERVER-5087,Suggestion,Closed,Fixed,"2012-05-03 07:53:37","2012-06-21 01:03:20",5,NULL,1701,2707,70149
73635,JSWSERVER-5089,Suggestion,Closed,Fixed,"2012-05-03 08:01:45","2012-06-19 01:34:12",5,NULL,17297,18344,67292
73634,JSWSERVER-5090,Suggestion,Closed,Fixed,"2012-05-03 08:04:00","2012-06-21 00:17:32",2,NULL,47,1337,70093
73619,JSWSERVER-5106,Suggestion,Closed,Fixed,"2012-05-07 00:18:43","2012-05-24 03:38:55",3,NULL,3151,4459,24680
73618,JSWSERVER-5107,Suggestion,Closed,Fixed,"2012-05-07 05:14:42","2012-06-25 05:08:53",5,NULL,1,4475,70554
73611,JSWSERVER-5115,Suggestion,Closed,Fixed,"2012-05-08 05:00:57","2012-05-24 04:50:56",8,NULL,409,4235,23029
73609,JSWSERVER-5118,Suggestion,Closed,Fixed,"2012-05-08 19:33:21","2013-01-11 05:03:23",2,NULL,8993,13257,356310
73551,JSWSERVER-5193,Suggestion,Closed,Fixed,"2012-05-16 05:43:41","2012-05-22 01:12:52",2,NULL,142,1128,8369
73550,JSWSERVER-5194,Suggestion,Closed,Fixed,"2012-05-16 05:43:58","2012-05-22 01:12:59",2,NULL,58,1044,8369
73549,JSWSERVER-5195,Suggestion,Closed,Fixed,"2012-05-16 06:09:50","2012-05-29 02:03:46",2,NULL,16,1442,18473
73533,JSWSERVER-5214,Suggestion,Closed,Fixed,"2012-05-21 02:27:43","2012-05-24 03:12:29",3,NULL,1506,2657,4364
73532,JSWSERVER-5215,Suggestion,Closed,Fixed,"2012-05-21 03:21:05","2012-05-23 06:25:33",2,NULL,356,1669,3064
73530,JSWSERVER-5218,Suggestion,Closed,Fixed,"2012-05-21 03:23:53","2012-05-28 05:21:03",8,NULL,1351,5732,10197
70461,JSWSERVER-9587,Suggestion,Closed,Fixed,"2012-05-24 20:20:17","2013-09-23 09:22:52",5,NULL,0,0,700622
73499,JSWSERVER-5255,Suggestion,Closed,Fixed,"2012-05-29 01:58:52","2012-06-19 04:00:59",3,NULL,1730,30361,30362
73487,JSWSERVER-5268,Suggestion,Closed,Fixed,"2012-05-31 03:20:55","2012-08-21 07:29:36",5,NULL,21884,38709,118328
73468,JSWSERVER-5289,Suggestion,Closed,Fixed,"2012-06-07 02:03:21","2013-06-28 02:10:15",1,NULL,354,15547,555846
73435,JSWSERVER-5329,Suggestion,Closed,Fixed,"2012-06-14 03:29:26","2012-06-19 04:20:00",1,NULL,83,184,7250
73434,JSWSERVER-5330,Suggestion,Closed,Fixed,"2012-06-14 03:29:57","2012-06-19 08:11:09",3,NULL,191,382,7481
73423,JSWSERVER-5341,Suggestion,Closed,Fixed,"2012-06-15 01:37:42","2012-08-16 01:15:13",3,NULL,382,4259,89257
73416,JSWSERVER-5348,Suggestion,Closed,Fixed,"2012-06-18 02:36:24","2012-06-20 07:15:54",5,NULL,38,1376,3159
73360,JSWSERVER-5413,Suggestion,Closed,Fixed,"2012-07-03 13:06:26","2012-08-21 05:49:27",2,NULL,1427,29257,70123
73355,JSWSERVER-5418,Suggestion,Closed,Fixed,"2012-07-04 05:37:17","2012-08-21 05:51:29",2,NULL,121,7476,69134
73271,JSWSERVER-5542,Suggestion,Closed,Fixed,"2012-07-30 00:43:42","2012-09-04 05:47:01",3,NULL,1554,1626,52143
73270,JSWSERVER-5543,Suggestion,Closed,Fixed,"2012-07-30 00:44:06","2012-08-21 07:19:51",5,NULL,5815,20418,32075
73269,JSWSERVER-5544,Suggestion,Closed,Fixed,"2012-07-30 00:44:37","2012-08-28 07:55:16",5,NULL,13167,20411,42190
73268,JSWSERVER-5545,Suggestion,Closed,Fixed,"2012-07-30 01:38:48","2012-08-23 02:48:35",5,NULL,5895,8374,34629
73249,JSWSERVER-5567,Suggestion,Closed,Fixed,"2012-08-02 06:41:26","2012-08-16 04:58:03",1,NULL,1113,4156,20056
73248,JSWSERVER-5568,Suggestion,Closed,Fixed,"2012-08-02 07:21:37","2012-09-19 03:27:53",8,NULL,11358,17296,68886
73236,JSWSERVER-5583,Suggestion,Closed,Fixed,"2012-08-06 06:29:42","2012-08-22 04:31:52",8,NULL,1513,13184,22922
73220,JSWSERVER-5603,Suggestion,Closed,Fixed,"2012-08-08 01:18:52","2012-08-15 05:07:02",3,NULL,340,2815,10308
73211,JSWSERVER-5616,Suggestion,Closed,Fixed,"2012-08-10 07:16:04","2012-08-31 02:03:29",2,NULL,1138,5548,29927
73208,JSWSERVER-5619,Suggestion,Closed,Fixed,"2012-08-11 23:06:34","2012-09-25 08:06:17",2,NULL,233,369,63899
73178,JSWSERVER-5660,Suggestion,Closed,Fixed,"2012-08-17 07:48:11","2012-11-09 03:57:45",1,NULL,49172,50494,120789
73151,JSWSERVER-5691,Suggestion,Closed,Fixed,"2012-08-21 06:32:32","2012-10-02 06:30:54",3,NULL,1369,7139,60478
73144,JSWSERVER-5703,Suggestion,Closed,Fixed,"2012-08-22 01:43:54","2012-08-27 08:06:50",1,NULL,64,304,7582
73116,JSWSERVER-5735,Suggestion,Closed,Fixed,"2012-08-23 06:58:00","2012-09-06 02:31:11",13,NULL,8726,11298,19893
73114,JSWSERVER-5737,Suggestion,Closed,Fixed,"2012-08-24 05:32:41","2012-08-29 05:29:42",5,NULL,0,0,7197
73092,JSWSERVER-5771,Suggestion,Closed,Fixed,"2012-08-29 14:12:51","2012-09-19 03:28:50",1,NULL,5858,8519,29595
73090,JSWSERVER-5773,Suggestion,Closed,Fixed,"2012-08-29 15:50:29","2013-07-01 02:12:04",1,NULL,1148,39949,439821
73046,JSWSERVER-5831,Suggestion,Closed,Fixed,"2012-09-05 02:50:59","2012-11-05 00:50:04",5,NULL,8177,13969,87779
73045,JSWSERVER-5832,Suggestion,Closed,Fixed,"2012-09-05 02:51:54","2012-09-25 22:45:44",3,NULL,8584,9917,29993
73044,JSWSERVER-5833,Suggestion,Closed,Fixed,"2012-09-05 02:52:42","2012-11-07 23:16:08",2,NULL,1314,4225,92003
73043,JSWSERVER-5834,Suggestion,Closed,Fixed,"2012-09-05 02:54:12","2013-01-08 05:59:52",3,NULL,434,1762,180245
73042,JSWSERVER-5835,Suggestion,Closed,Fixed,"2012-09-05 02:54:43","2012-12-14 03:50:11",5,NULL,1720,4652,144115
73039,JSWSERVER-5841,Suggestion,Closed,Fixed,"2012-09-05 08:34:03","2012-09-17 02:46:41",1,NULL,0,7181,16932
73037,JSWSERVER-5843,Suggestion,Closed,Fixed,"2012-09-05 08:35:04","2012-09-17 02:46:35",3,NULL,1521,8703,16931
73016,JSWSERVER-5875,Suggestion,Closed,Fixed,"2012-09-07 02:42:27","2013-06-03 08:20:25",3,NULL,21354,30619,387697
73015,JSWSERVER-5877,Suggestion,Closed,Fixed,"2012-09-07 06:29:30","2013-01-30 06:08:10",8,NULL,11637,13280,208838
72971,JSWSERVER-5927,Suggestion,Closed,Fixed,"2012-09-13 01:48:10","2013-01-16 03:25:48",3,NULL,10184,12930,180157
72959,JSWSERVER-5941,Suggestion,Closed,Fixed,"2012-09-14 13:11:42","2012-10-16 09:04:11",5,NULL,3244,9131,45832
72955,JSWSERVER-5945,Suggestion,Closed,Fixed,"2012-09-17 08:15:17","2012-10-03 05:03:21",3,NULL,1793,10245,22848
72913,JSWSERVER-5994,Suggestion,Closed,Fixed,"2012-09-20 08:44:28","2012-10-03 04:12:21",2,NULL,2873,11265,18447
72896,JSWSERVER-6011,Suggestion,Closed,Fixed,"2012-09-24 01:39:58","2012-10-05 06:26:15",1,NULL,2219,4307,16126
72840,JSWSERVER-6073,Suggestion,Closed,Fixed,"2012-10-02 06:28:08","2012-10-17 07:14:18",1,NULL,4625,11747,21646
72836,JSWSERVER-6077,Suggestion,Closed,Fixed,"2012-10-03 00:26:17","2012-10-16 02:29:07",3,NULL,1603,11444,18842
72835,JSWSERVER-6078,Suggestion,Closed,Fixed,"2012-10-03 00:27:08","2012-10-12 01:37:43",2,NULL,151,2505,13030
72834,JSWSERVER-6079,Suggestion,Closed,Fixed,"2012-10-03 00:27:29","2012-10-16 05:08:13",2,NULL,1483,8624,19000
72833,JSWSERVER-6080,Suggestion,Closed,Fixed,"2012-10-03 00:29:29","2012-10-12 01:09:07",1,NULL,275,4123,12999
72832,JSWSERVER-6081,Suggestion,Closed,Fixed,"2012-10-03 00:31:22","2012-10-15 01:42:14",2,NULL,324,4307,17350
72831,JSWSERVER-6082,Suggestion,Closed,Fixed,"2012-10-03 00:32:04","2012-10-16 05:12:02",1,NULL,5548,7373,18999
72830,JSWSERVER-6083,Suggestion,Closed,Fixed,"2012-10-03 00:34:23","2012-11-08 22:05:31",2,NULL,3312,11486,53191
72829,JSWSERVER-6084,Suggestion,Closed,Fixed,"2012-10-03 00:34:45","2012-11-08 22:05:56",3,NULL,3472,13010,53191
72828,JSWSERVER-6085,Suggestion,Closed,Fixed,"2012-10-03 00:35:48","2012-10-12 01:07:19",2,NULL,1282,2458,12991
72827,JSWSERVER-6086,Suggestion,Closed,Fixed,"2012-10-03 00:36:16","2012-10-17 00:04:50",3,NULL,1596,2528,20128
72825,JSWSERVER-6090,Suggestion,Closed,Fixed,"2012-10-03 00:39:35","2012-10-30 03:19:22",5,NULL,8785,11695,39099
72824,JSWSERVER-6091,Suggestion,Closed,Fixed,"2012-10-03 00:39:56","2012-10-12 01:33:10",1,NULL,188,1365,13013
72813,JSWSERVER-6110,Suggestion,Closed,Fixed,"2012-10-03 06:33:29","2012-10-10 04:02:01",2,NULL,2712,2861,9928
72804,JSWSERVER-6128,Suggestion,Closed,Fixed,"2012-10-05 06:33:46","2012-12-18 06:13:02",8,NULL,10363,11686,106599
72789,JSWSERVER-6152,Suggestion,Closed,Fixed,"2012-10-09 23:06:01","2013-02-21 04:16:44",3,NULL,15271,22943,193330
72746,JSWSERVER-6212,Suggestion,Closed,Fixed,"2012-10-15 06:35:27","2012-11-23 00:22:10",3,NULL,1539,5817,55846
72732,JSWSERVER-6232,Suggestion,Closed,Fixed,"2012-10-15 23:40:43","2012-10-30 06:44:40",5,NULL,7731,11611,20643
72727,JSWSERVER-6237,Suggestion,Closed,Fixed,"2012-10-16 02:27:02","2012-10-31 05:54:51",1,NULL,8285,8564,21867
72690,JSWSERVER-6294,Suggestion,Closed,Fixed,"2012-10-17 06:57:35","2012-11-14 00:48:46",5,NULL,0,0,40011
72680,JSWSERVER-6308,Suggestion,Closed,Fixed,"2012-10-17 23:18:01","2012-10-29 00:18:58",1,NULL,3298,8620,15960
72676,JSWSERVER-6312,Suggestion,Closed,Fixed,"2012-10-18 02:30:08","2012-12-18 23:25:21",8,NULL,11405,12862,89155
72656,JSWSERVER-6339,Suggestion,Closed,Fixed,"2012-10-21 22:59:05","2013-01-29 04:02:33",5,NULL,5778,11545,142923
72651,JSWSERVER-6346,Suggestion,Closed,Fixed,"2012-10-22 03:52:47","2012-11-27 04:16:08",3,NULL,4085,9698,51923
72647,JSWSERVER-6355,Bug,Closed,Fixed,"2012-10-23 04:44:31","2013-01-22 05:56:02",2,NULL,57,58,131171
72646,JSWSERVER-6356,Bug,Closed,Fixed,"2012-10-23 04:45:31","2013-01-23 02:47:17",2,NULL,1296,1296,132421
72642,JSWSERVER-6370,Suggestion,Closed,Fixed,"2012-10-23 08:21:10","2012-11-26 02:45:26",3,NULL,4213,9874,48684
72640,JSWSERVER-6372,Suggestion,Closed,Fixed,"2012-10-23 08:23:56","2012-11-26 02:48:08",3,NULL,3041,5934,48684
72637,JSWSERVER-6377,Suggestion,Closed,Fixed,"2012-10-23 15:00:00","2013-02-21 00:50:50",1,NULL,1116,1140,173450
72630,JSWSERVER-6389,Suggestion,Closed,Fixed,"2012-10-24 06:04:47","2012-12-20 06:45:33",1,NULL,14421,14648,82180
72627,JSWSERVER-6392,Suggestion,Closed,Fixed,"2012-10-24 07:25:29","2013-01-17 05:30:08",8,NULL,11552,11852,122344
72617,JSWSERVER-6406,Suggestion,Closed,Fixed,"2012-10-25 03:45:18","2012-11-23 06:11:35",3,NULL,2043,4081,41966
72595,JSWSERVER-6432,Suggestion,Closed,Fixed,"2012-10-29 22:33:36","2012-11-09 02:28:04",3,NULL,4243,5636,14634
72594,JSWSERVER-6433,Suggestion,Closed,Fixed,"2012-10-29 22:40:22","2012-11-14 05:41:25",2,NULL,11753,13216,22021
72582,JSWSERVER-6446,Suggestion,Closed,Fixed,"2012-10-30 04:22:10","2012-11-04 22:19:14",1,NULL,2,4014,8277
72567,JSWSERVER-6463,Suggestion,Closed,Fixed,"2012-10-31 04:11:51","2012-11-09 03:52:18",2,NULL,3235,4605,12940
72564,JSWSERVER-6466,Suggestion,Closed,Fixed,"2012-10-31 06:04:16","2013-03-27 03:17:54",3,NULL,18864,22639,211513
72563,JSWSERVER-6467,Suggestion,Closed,Fixed,"2012-10-31 06:05:08","2013-03-25 02:11:41",5,NULL,15537,24120,208566
72523,JSWSERVER-6522,Suggestion,Closed,Fixed,"2012-11-05 23:06:51","2012-12-18 06:13:44",2,NULL,1281,1428,60906
72516,JSWSERVER-6537,Suggestion,Closed,Fixed,"2012-11-06 22:40:18","2013-01-25 00:35:39",5,NULL,1711,5736,113875
72515,JSWSERVER-6538,Suggestion,Closed,Fixed,"2012-11-06 22:40:33","2012-12-21 00:10:57",1,NULL,1127,1234,63450
72514,JSWSERVER-6539,Suggestion,Closed,Fixed,"2012-11-06 22:41:32","2013-05-22 08:45:54",5,NULL,10403,13374,282784
72469,JSWSERVER-6594,Suggestion,Closed,Fixed,"2012-11-13 01:44:26","2012-11-22 23:40:06",5,NULL,1651,5675,14275
72454,JSWSERVER-6615,Suggestion,Closed,Fixed,"2012-11-13 06:02:04","2012-12-20 02:36:23",5,NULL,9041,11382,53074
72453,JSWSERVER-6616,Suggestion,Closed,Fixed,"2012-11-13 06:02:58","2013-01-16 05:47:22",3,NULL,28242,31800,92144
72443,JSWSERVER-6629,Suggestion,Closed,Fixed,"2012-11-13 22:09:20","2012-11-22 08:11:47",3,NULL,3097,4816,12122
72437,JSWSERVER-6636,Suggestion,Closed,Fixed,"2012-11-14 04:49:25","2012-11-26 04:15:15",3,NULL,2598,7230,17245
72415,JSWSERVER-6665,Suggestion,Closed,Fixed,"2012-11-16 05:32:06","2012-11-28 04:31:39",2,NULL,3180,10008,17219
72414,JSWSERVER-6666,Suggestion,Closed,Fixed,"2012-11-16 05:57:30","2012-11-21 06:23:31",1,NULL,142,3389,7226
72288,JSWSERVER-6828,Suggestion,Closed,Fixed,"2012-12-01 01:34:52","2013-02-03 22:46:56",8,NULL,15728,19946,93432
72225,JSWSERVER-6905,Suggestion,Closed,Fixed,"2012-12-10 00:25:34","2013-01-11 06:15:03",2,NULL,4241,4348,46429
72117,JSWSERVER-7043,Suggestion,Closed,Fixed,"2013-01-04 00:28:45","2013-01-09 03:29:54",5,NULL,2562,2885,7381
72046,JSWSERVER-7159,Suggestion,Closed,Fixed,"2013-01-15 07:32:56","2013-02-21 06:27:32",5,NULL,11503,23261,53214
72045,JSWSERVER-7160,Suggestion,Closed,Fixed,"2013-01-15 07:33:16","2013-04-04 06:05:11",5,NULL,5396,14348,113611
72044,JSWSERVER-7161,Suggestion,Closed,Fixed,"2013-01-15 07:33:29","2013-03-27 23:33:36",3,NULL,10083,11513,103200
72042,JSWSERVER-7163,Suggestion,Closed,Fixed,"2013-01-15 07:33:57","2013-04-11 08:45:46",5,NULL,11756,13379,123851
72040,JSWSERVER-7165,Suggestion,Closed,Fixed,"2013-01-15 07:34:27","2013-02-27 06:55:00",3,NULL,11897,11995,61880
72039,JSWSERVER-7166,Suggestion,Closed,Fixed,"2013-01-15 07:34:36","2013-02-21 06:27:06",2,NULL,4421,24517,53212
72038,JSWSERVER-7168,Suggestion,Closed,Fixed,"2013-01-15 07:34:46","2013-02-21 06:22:09",5,NULL,8843,19183,53207
72036,JSWSERVER-7170,Suggestion,Closed,Answered,"2013-01-15 07:34:53","2013-10-31 02:50:45",3,NULL,0,0,415875
72035,JSWSERVER-7171,Suggestion,Closed,Fixed,"2013-01-15 07:35:15","2013-02-26 05:49:48",5,NULL,9022,10452,60374
71974,JSWSERVER-7254,Suggestion,Closed,Fixed,"2013-01-20 23:30:52","2013-02-08 04:03:10",3,NULL,5401,5863,26192
