ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
40799,TIDOC-266,Bug,Closed,Fixed,"2011-12-26 05:32:25","2014-08-11 18:57:00",1,NULL,4351,4447,1381704
40576,TIDOC-507,Bug,Closed,Fixed,"2012-01-10 21:04:22","2013-08-12 23:36:54",1,NULL,69,69,835292
40824,TIDOC-240,Bug,Closed,Fixed,"2012-01-18 09:53:03","2014-08-13 21:50:05",8,NULL,1648,1648,1351377
40627,TIDOC-454,Bug,Closed,Fixed,"2012-03-15 11:49:46","2014-09-25 18:45:04",13,NULL,2,4299,1330915
38707,TIDOC-2563,Bug,Closed,Fixed,"2012-03-19 22:35:07","2016-08-25 18:50:50",1,60,0,0,2332515
40524,TIDOC-562,Bug,Closed,Fixed,"2012-03-27 16:41:41","2012-05-14 15:53:24",2,NULL,38321,38321,69071
40470,TIDOC-618,Bug,Closed,Fixed,"2012-05-03 10:24:06","2015-01-16 15:06:58",1,NULL,0,1056,1423062
40418,TIDOC-671,Bug,Closed,Fixed,"2012-06-13 15:47:37","2014-11-05 23:48:27",3,NULL,221,404,1260540
40264,TIDOC-839,Story,Closed,Fixed,"2012-08-27 16:34:22","2012-10-11 23:20:52",8,60,227,227,65206
40307,TIDOC-794,Bug,Closed,Fixed,"2012-09-12 10:37:01","2012-09-24 19:47:54",1,40,4470,4470,17830
40278,TIDOC-825,Bug,Closed,Fixed,"2012-09-25 22:00:03","2012-09-25 23:53:43",3,120,21,21,113
40275,TIDOC-828,Story,Closed,Fixed,"2012-09-26 20:01:04","2012-10-02 18:54:10",3,180,0,0,8573
40270,TIDOC-833,Bug,Closed,Fixed,"2012-10-03 00:50:59","2012-10-17 00:14:01",3,180,243,243,20123
40268,TIDOC-835,Sub-task,Closed,Fixed,"2012-10-03 17:46:59","2012-10-11 01:16:16",6,135,10528,10528,10529
40245,TIDOC-860,Bug,Closed,Fixed,"2012-10-18 23:42:48","2014-04-15 23:41:49",8,120,43569,43583,783359
40219,TIDOC-886,Bug,Closed,Fixed,"2012-11-08 23:10:35","2016-09-24 14:07:53",1,NULL,0,0,2038437
40043,TIDOC-1076,Bug,Closed,Fixed,"2013-01-08 22:32:08","2014-10-10 18:29:45",5,NULL,3978,9740,921297
40093,TIDOC-1023,"New Feature",Closed,Fixed,"2013-02-06 19:25:15","2014-06-20 23:49:13",8,1440,132621,132621,718763
40074,TIDOC-1043,Bug,Closed,Fixed,"2013-02-26 18:27:08","2016-09-16 23:22:57",1,15,0,0,1869355
40065,TIDOC-1052,"New Feature",Closed,Fixed,"2013-03-11 17:23:40","2015-02-23 20:29:05",13,NULL,3073,4683,1028345
40060,TIDOC-1059,Story,Closed,Fixed,"2013-03-13 23:31:31","2014-08-15 01:57:47",13,NULL,0,0,747446
40027,TIDOC-1092,Story,Closed,Fixed,"2013-03-27 22:15:34","2014-12-05 01:26:16",8,NULL,0,0,888670
39496,TIDOC-1695,Bug,Closed,Fixed,"2013-04-12 19:44:22","2014-05-28 22:44:07",1,NULL,5983,7132,592019
39992,TIDOC-1130,Bug,Closed,Done,"2013-04-29 20:04:48","2018-01-04 21:33:43",3,240,0,0,2463988
39976,TIDOC-1149,Bug,Closed,Fixed,"2013-05-02 21:38:15","2014-06-05 18:14:29",21,360,8729,9743,574356
39938,TIDOC-1190,Bug,Closed,Fixed,"2013-07-02 22:43:05","2017-11-10 19:08:24",1,NULL,3,3,2292325
39910,TIDOC-1221,Story,Closed,Fixed,"2013-08-04 22:56:27","2014-12-17 18:07:06",1,NULL,0,11463,719770
39895,TIDOC-1241,"New Feature",Closed,Done,"2013-08-24 00:06:22","2018-01-04 20:55:49",3,120,0,0,2296669
39856,TIDOC-1284,"New Feature",Closed,Fixed,"2013-09-27 01:13:04","2014-08-19 17:40:19",3,NULL,1452,19850,470427
39848,TIDOC-1300,Bug,Closed,Fixed,"2013-10-08 19:38:06","2014-07-30 21:48:12",5,NULL,2188,3254,424930
39815,TIDOC-1339,Story,Closed,Fixed,"2013-10-31 01:16:32","2014-09-29 14:55:12",8,240,6043,6043,480278
39808,TIDOC-1350,Bug,Closed,Fixed,"2013-11-08 00:25:19","2014-12-04 21:49:10",1,NULL,80,80,564323
39746,TIDOC-1425,Bug,Closed,Fixed,"2013-12-21 00:00:30","2016-09-16 23:17:43",1,15,2,2,1441337
39742,TIDOC-1429,Bug,Closed,Fixed,"2013-12-30 22:53:49","2014-07-03 21:19:55",1,NULL,0,0,266246
39698,TIDOC-1481,Bug,Closed,Fixed,"2014-01-18 02:12:58","2016-09-06 23:34:34",1,NULL,0,0,1386501
39683,TIDOC-1497,Bug,Closed,Fixed,"2014-01-24 13:37:16","2014-07-03 21:19:39",1,NULL,0,0,230802
39666,TIDOC-1515,Story,Closed,Fixed,"2014-02-05 19:59:57","2014-11-18 13:48:17",13,NULL,0,975,411468
39663,TIDOC-1518,Story,Closed,Fixed,"2014-02-06 15:17:13","2014-10-21 18:19:38",2,NULL,65,128,370202
39657,TIDOC-1524,Improvement,Closed,Fixed,"2014-02-07 22:10:15","2014-08-07 17:42:08",3,NULL,18,1174,260311
39656,TIDOC-1525,Bug,Closed,Fixed,"2014-02-08 22:46:17","2014-10-02 18:04:11",2,NULL,133,3166,339497
39646,TIDOC-1536,Improvement,Closed,Fixed,"2014-02-14 16:44:31","2014-10-02 17:57:46",2,NULL,0,2672,331213
39598,TIDOC-1586,Improvement,Closed,Fixed,"2014-03-13 17:57:39","2014-06-14 00:45:51",8,NULL,0,0,132828
39593,TIDOC-1591,Improvement,Closed,Fixed,"2014-03-18 22:09:21","2014-06-03 00:14:54",5,NULL,4464,4464,109505
39582,TIDOC-1602,"New Feature",Closed,Fixed,"2014-03-26 21:44:29","2015-06-16 21:21:41",5,NULL,0,0,643597
39578,TIDOC-1606,"New Feature",Closed,Fixed,"2014-03-31 17:43:46","2017-02-24 23:23:57",1,240,10450,31514,1528240
39577,TIDOC-1607,Improvement,Closed,Fixed,"2014-03-31 20:07:04","2014-10-14 15:00:30",5,NULL,0,0,283373
39576,TIDOC-1608,"New Feature",Closed,Fixed,"2014-04-01 21:22:36","2014-07-01 18:38:16",3,NULL,0,5533,130875
39575,TIDOC-1609,Bug,Closed,Fixed,"2014-04-03 04:26:43","2014-07-03 19:58:43",2,NULL,0,0,131972
39573,TIDOC-1613,Bug,Closed,Fixed,"2014-04-04 19:51:18","2014-09-09 21:38:01",1,NULL,13,1275,227626
39571,TIDOC-1615,Story,Closed,Fixed,"2014-04-07 17:10:12","2014-11-11 18:29:49",13,NULL,0,1433,314059
39479,TIDOC-1713,Bug,Closed,Fixed,"2014-04-18 17:39:13","2014-06-03 21:56:34",1,NULL,0,0,66497
39552,TIDOC-1636,Bug,Closed,Fixed,"2014-04-23 04:14:07","2014-07-24 15:24:03",8,NULL,0,949,133149
39543,TIDOC-1645,Improvement,Closed,Fixed,"2014-04-29 19:01:53","2015-10-16 22:11:48",3,NULL,0,0,770589
39541,TIDOC-1647,"New Feature",Closed,Fixed,"2014-04-30 04:45:01","2014-07-07 18:12:37",5,NULL,0,14249,98727
39538,TIDOC-1651,Improvement,Closed,Fixed,"2014-04-30 23:51:41","2014-07-30 20:46:23",5,NULL,2956,3192,130854
39534,TIDOC-1655,Bug,Closed,Fixed,"2014-05-02 00:22:38","2014-07-18 23:55:43",1,NULL,0,0,112293
39531,TIDOC-1659,Improvement,Closed,Fixed,"2014-05-05 18:51:51","2014-07-23 21:26:25",13,NULL,1599,1599,113914
39528,TIDOC-1663,Improvement,Closed,Fixed,"2014-05-06 16:28:46","2014-08-08 18:15:31",5,NULL,965,113796,135466
39526,TIDOC-1665,Improvement,Closed,Fixed,"2014-05-06 19:50:09","2014-06-20 00:45:54",3,NULL,2492,4005,63655
