ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
248742,DURACLOUD-4,Story,Closed,Fixed,"2009-11-24 14:59:52","2010-07-27 05:44:18",1,NULL,0,0,352184
248736,DURACLOUD-10,Story,Closed,Fixed,"2010-01-04 17:10:07","2010-05-25 04:03:04",3,NULL,7834,7834,202192
248734,DURACLOUD-19,Task,Closed,Fixed,"2010-01-04 17:19:56","2010-04-23 16:46:44",21,NULL,0,0,156866
248732,DURACLOUD-21,Story,Closed,Fixed,"2010-01-04 17:21:33","2010-02-05 21:45:19",8,NULL,0,0,46343
248731,DURACLOUD-22,Story,Closed,Fixed,"2010-01-04 17:25:25","2010-01-27 14:48:23",5,NULL,3,3,32962
248730,DURACLOUD-23,Story,Closed,Fixed,"2010-01-04 17:26:51","2010-02-01 16:52:05",3,NULL,0,0,40285
248728,DURACLOUD-25,Story,Closed,Fixed,"2010-01-04 17:40:12","2011-01-14 04:21:33",3,NULL,13108,13108,539201
248727,DURACLOUD-28,Story,Closed,Fixed,"2010-01-04 17:42:01","2011-01-14 04:21:08",3,NULL,13103,13103,539199
248726,DURACLOUD-29,Story,Closed,Fixed,"2010-01-04 17:49:57","2010-10-19 21:27:00",7,NULL,38659,38659,414877
248719,DURACLOUD-38,Story,Closed,Fixed,"2010-01-04 17:59:34","2010-05-10 19:47:52",13,NULL,0,0,181488
248717,DURACLOUD-41,Story,Closed,Fixed,"2010-01-04 18:00:59","2010-09-01 11:04:55",13,NULL,21127,21127,345123
248705,DURACLOUD-60,Story,Closed,Fixed,"2010-01-20 20:57:30","2010-04-16 17:31:49",2,NULL,0,0,123574
248704,DURACLOUD-61,Story,Closed,Fixed,"2010-01-26 20:56:54","2010-02-11 15:48:52",3,NULL,0,0,22731
248703,DURACLOUD-62,Story,Closed,Fixed,"2010-01-27 14:53:22","2010-06-12 05:07:03",2,NULL,13585,13585,195193
248701,DURACLOUD-64,Task,Closed,Fixed,"2010-01-27 15:12:56","2010-02-13 21:07:42",1,NULL,0,0,24834
248700,DURACLOUD-65,Task,Closed,Fixed,"2010-01-27 21:56:04","2010-01-27 22:46:46",1,NULL,49,49,50
248699,DURACLOUD-66,Story,Closed,Fixed,"2010-01-28 14:27:13","2010-02-12 00:19:58",1,NULL,0,0,20752
248697,DURACLOUD-68,Story,Closed,Fixed,"2010-02-01 17:06:50","2010-02-25 16:18:44",3,NULL,22913,22913,34511
248695,DURACLOUD-70,Bug,Closed,Fixed,"2010-02-01 22:21:57","2010-04-05 23:48:13",1,NULL,0,0,90746
