ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
221092,FAB-30,Story,Closed,Done,"2016-08-11 19:32:40","2016-10-25 15:42:12",2,NULL,0,0,107769
221090,FAB-32,Epic,Closed,Done,"2016-08-11 19:43:13","2016-12-07 23:23:13",24,NULL,10406,164703,170200
221069,FAB-56,Task,Closed,Done,"2016-08-12 20:21:00","2016-10-28 21:47:25",4,NULL,6970,40730,110966
221060,FAB-65,Story,Closed,Done,"2016-08-12 22:10:31","2017-01-03 14:40:22",4,NULL,0,0,206969
221022,FAB-113,Story,Closed,Done,"2016-08-16 19:23:34","2016-12-09 14:46:55",8,NULL,20139,50113,165383
221016,FAB-130,Task,Closed,Done,"2016-08-16 22:53:49","2017-02-14 03:54:48",4,NULL,0,0,261000
221006,FAB-157,Task,Closed,Done,"2016-08-17 22:03:34","2016-10-19 22:26:52",1,NULL,12010,12010,90743
220989,FAB-185,Story,Closed,Done,"2016-08-19 20:36:24","2016-09-06 20:08:53",8,NULL,28078,28078,25892
220984,FAB-192,Story,Closed,Done,"2016-08-20 11:56:13","2017-01-03 14:17:57",2,NULL,0,0,196041
220983,FAB-193,Story,Closed,Done,"2016-08-20 11:58:26","2016-09-06 20:10:09",8,NULL,28076,28076,24971
220982,FAB-194,Story,Closed,Done,"2016-08-20 12:04:01","2016-10-05 11:08:08",4,NULL,7176,7176,66184
220980,FAB-196,Story,Closed,Done,"2016-08-20 12:11:34","2017-01-16 11:58:44",8,NULL,0,0,214607
220979,FAB-197,Story,Closed,Done,"2016-08-20 12:13:48","2017-01-16 12:01:13",4,NULL,0,0,214607
220976,FAB-200,Story,Closed,Done,"2016-08-20 12:27:10","2017-01-03 14:04:57",8,NULL,35682,35682,195997
220972,FAB-204,Story,Closed,Done,"2016-08-20 12:39:26","2017-02-01 15:19:07",8,NULL,0,0,237819
220951,FAB-248,Task,Closed,Done,"2016-08-25 13:38:17","2016-09-28 01:04:42",1,NULL,0,0,48206
220949,FAB-252,Sub-task,Closed,Done,"2016-08-26 18:22:22","2016-10-18 05:00:34",4,NULL,0,17284,75518
220948,FAB-253,Sub-task,Closed,Done,"2016-08-26 19:31:03","2016-11-04 19:29:12",4,NULL,0,0,100858
220947,FAB-254,Sub-task,Closed,Done,"2016-08-26 20:00:01","2016-10-21 13:23:30",8,NULL,17289,22106,80243
220933,FAB-273,Task,Closed,Done,"2016-08-30 18:59:39","2016-11-07 14:35:39",1,NULL,0,6,99156
220930,FAB-276,Task,Closed,Done,"2016-08-31 00:15:24","2017-04-12 15:44:37",1,NULL,0,0,323489
220929,FAB-277,Task,Closed,Done,"2016-08-31 01:36:29","2016-11-04 17:18:12",2,NULL,40430,90673,94601
220923,FAB-284,Task,Closed,Done,"2016-08-31 15:38:17","2016-10-31 15:27:29",4,NULL,87888,87888,87889
220921,FAB-289,Task,Closed,Done,"2016-09-01 03:24:06","2016-10-04 18:29:58",4,NULL,45201,48321,48425
220912,FAB-300,Task,Closed,Done,"2016-09-01 20:25:16","2017-02-03 14:02:17",1,NULL,0,0,222877
220908,FAB-305,Task,Closed,Done,"2016-09-03 19:37:15","2017-03-15 14:24:00",1,20,24351,24351,277666
220898,FAB-315,Task,Closed,Done,"2016-09-06 21:49:13","2016-09-22 17:59:30",2,NULL,0,15683,22810
220896,FAB-318,Story,Closed,Done,"2016-09-07 19:59:37","2016-09-12 14:32:39",8,NULL,79226,79226,6873
220893,FAB-325,Task,Closed,Done,"2016-09-08 21:09:24","2016-09-08 21:18:43",2,NULL,25966,25966,9
220871,FAB-348,Sub-task,Closed,Done,"2016-09-12 11:02:43","2016-09-12 14:48:22",4,NULL,953282,953282,225
220870,FAB-349,Task,Closed,Done,"2016-09-12 11:33:23","2017-02-01 04:07:08",1,NULL,0,0,204093
220868,FAB-351,Task,Closed,Done,"2016-09-12 14:48:18","2016-09-12 15:13:28",12,NULL,120631,120631,25
220866,FAB-353,Epic,Closed,Done,"2016-09-12 15:24:17","2016-09-14 02:32:44",24,NULL,304722,304722,2108
220864,FAB-355,Story,Closed,Done,"2016-09-12 15:29:46","2016-11-10 16:35:45",8,NULL,80568,85082,85085
220863,FAB-356,Task,Closed,Done,"2016-09-12 15:31:11","2016-09-15 11:07:26",8,NULL,301440,301440,4056
220860,FAB-359,Epic,Closed,Done,"2016-09-12 20:14:48","2017-04-19 14:13:37",8,NULL,19491,46091,314998
220855,FAB-369,Task,Closed,Done,"2016-09-13 07:05:14","2016-09-13 07:10:16",2,960,0,0,5
220854,FAB-370,Task,Closed,Done,"2016-09-13 07:06:28","2016-09-13 07:11:57",8,3360,0,0,5
220853,FAB-371,Task,Closed,Done,"2016-09-13 07:07:06","2016-09-13 07:12:36",4,1440,17922,17942,5
220852,FAB-372,Task,Closed,Done,"2016-09-13 07:07:31","2016-10-06 01:30:16",4,NULL,0,0,32782
220843,FAB-383,Task,Closed,Done,"2016-09-13 15:00:42","2016-09-16 19:03:02",1,1440,4212,4212,4562
220842,FAB-384,Task,Closed,Done,"2016-09-13 15:03:17","2016-11-02 21:03:47",4,NULL,34764,48151,72420
220840,FAB-386,Story,Closed,Done,"2016-09-13 15:44:21","2016-10-10 14:52:39",2,NULL,19842,28557,38828
220834,FAB-397,Story,Closed,Done,"2016-09-15 08:52:45","2016-12-05 08:46:11",4,NULL,35539,35539,116693
220820,FAB-418,Story,Closed,Done,"2016-09-21 18:40:01","2016-11-22 15:21:02",8,NULL,0,0,89141
220816,FAB-423,Task,Closed,Done,"2016-09-21 20:34:53","2017-04-10 23:36:46",16,NULL,28448,28448,289621
220809,FAB-430,Task,Closed,Done,"2016-09-23 15:18:51","2017-04-10 23:35:31",4,NULL,2,14254,287056
220803,FAB-440,Task,Closed,Done,"2016-09-26 08:11:10","2016-10-11 00:04:59",4,NULL,17079,17079,21113
220800,FAB-443,Task,Closed,Done,"2016-09-26 08:34:29","2016-10-10 20:19:02",4,NULL,14926,14926,20864
220794,FAB-467,Task,Closed,Done,"2016-09-27 01:23:13","2016-09-27 05:54:34",2,720,0,0,271
220793,FAB-468,Task,Closed,Done,"2016-09-27 01:31:08","2016-09-27 15:08:49",2,NULL,552,552,817
220791,FAB-470,Task,Closed,Done,"2016-09-27 05:05:08","2016-10-10 14:53:59",2,NULL,972,6363,19308
220789,FAB-473,Story,Closed,Done,"2016-09-27 12:56:55","2016-12-07 13:31:54",8,NULL,0,51860,102334
220787,FAB-475,Story,Closed,Done,"2016-09-27 13:23:06","2016-12-07 21:21:53",8,NULL,0,0,102778
220785,FAB-478,Story,Closed,Done,"2016-09-27 14:04:16","2016-11-01 10:04:18",4,NULL,0,0,50220
220776,FAB-487,Sub-task,Closed,Done,"2016-09-27 17:59:19","2017-10-13 18:15:56",1,NULL,0,0,548656
220775,FAB-488,Story,Closed,Done,"2016-09-27 18:03:02","2017-04-10 23:35:12",2,NULL,0,0,281132
220774,FAB-489,Story,Closed,Done,"2016-09-27 18:05:27","2016-12-05 08:43:58",4,NULL,0,80570,98858
220771,FAB-492,Story,Closed,Done,"2016-09-27 20:10:00","2017-04-27 16:55:16",8,NULL,0,0,305085
220770,FAB-495,Story,Closed,Done,"2016-09-27 21:44:56","2016-12-08 20:17:29",21,NULL,0,0,103652
220769,FAB-496,Story,Closed,Done,"2016-09-27 21:49:02","2017-04-14 07:27:25",5,NULL,0,0,285698
220768,FAB-497,Story,Closed,Done,"2016-09-27 21:51:24","2016-12-17 02:18:26",3,NULL,0,0,115527
220767,FAB-498,Story,Closed,Done,"2016-09-27 21:55:29","2016-11-02 12:37:58",4,NULL,23062,41416,51342
220766,FAB-499,Story,Closed,Done,"2016-09-27 21:57:31","2016-11-22 15:24:57",5,NULL,0,0,80307
220765,FAB-500,Task,Closed,Done,"2016-09-27 22:57:26","2017-04-27 16:53:20",4,NULL,300875,300875,304915
220763,FAB-505,Sub-task,Closed,Done,"2016-09-28 14:12:33","2016-10-20 15:55:59",4,NULL,28248,31783,31783
220761,FAB-507,Task,Closed,Done,"2016-09-28 15:14:51","2016-10-11 09:04:04",2,NULL,8246,18053,18349
220757,FAB-514,Sub-task,Closed,Done,"2016-09-29 20:50:15","2017-10-13 18:56:38",4,NULL,0,0,545646
220746,FAB-526,Task,Closed,Done,"2016-09-29 21:52:04","2016-09-29 21:58:50",1,NULL,0,0,6
220739,FAB-539,Story,Closed,Done,"2016-09-30 03:34:29","2016-10-24 11:17:00",5,NULL,8272,23141,35022
220711,FAB-571,Sub-task,Closed,Done,"2016-09-30 17:53:31","2016-10-12 21:44:36",1,NULL,16151,17506,17511
220710,FAB-572,Sub-task,Closed,Done,"2016-09-30 17:53:50","2016-10-25 18:35:41",1,NULL,36037,36037,36041
220707,FAB-575,Story,Closed,Done,"2016-09-30 20:42:40","2016-11-14 15:57:42",4,NULL,50189,64574,64575
220703,FAB-580,Story,Closed,Done,"2016-10-02 13:38:58","2016-12-05 08:45:36",8,NULL,35529,35529,91926
220698,FAB-585,Story,Closed,Done,"2016-10-03 19:51:46","2016-11-06 14:01:52",4,NULL,27370,27370,48670
220693,FAB-591,Sub-task,Closed,Done,"2016-10-04 19:23:46","2016-11-02 12:38:12",1,NULL,10615,41413,41414
220692,FAB-592,Sub-task,Closed,Done,"2016-10-04 19:24:25","2016-10-20 19:43:37",1,NULL,0,0,23059
220691,FAB-593,Sub-task,Closed,Done,"2016-10-04 19:24:47","2016-11-02 12:38:08",1,NULL,2,21468,41413
220686,FAB-600,Story,Closed,Done,"2016-10-05 11:06:57","2016-12-13 16:09:28",8,NULL,31720,31720,99722
220685,FAB-601,Story,Closed,Done,"2016-10-05 11:22:45","2016-12-06 16:15:02",2,NULL,0,5914,89632
