ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
37935,DAEMON-65,Improvement,Resolved,Fixed,"2017-03-22 18:47:00","2017-03-24 21:31:28",3,NULL,46,46,3044
37933,DAEMON-67,Bug,Resolved,Fixed,"2017-03-23 06:21:36","2017-03-29 21:30:50",5,NULL,825,825,9489
37932,DAEMON-68,"New Feature",Resolved,Fixed,"2017-03-24 19:51:44","2017-04-08 09:55:04",34,NULL,20943,20943,20943
37931,DAEMON-69,"New Feature",Resolved,Fixed,"2017-03-29 20:25:05","2017-04-12 22:21:06",5,NULL,0,0,20276
37930,DAEMON-70,"New Feature",Resolved,Fixed,"2017-04-10 20:42:32","2017-05-03 15:44:41",2,NULL,716,716,32822
37928,DAEMON-72,"New Feature",Resolved,Fixed,"2017-04-11 22:51:13","2017-04-12 21:44:20",5,NULL,0,0,1373
37925,DAEMON-75,"New Feature",Resolved,Fixed,"2017-04-12 21:51:25","2017-05-03 00:33:20",34,NULL,28930,28930,28961
37921,DAEMON-79,"New Feature",Resolved,Fixed,"2017-05-08 21:35:23","2017-05-08 21:45:11",5,NULL,9,9,9
37920,DAEMON-80,Improvement,Resolved,Fixed,"2017-05-09 05:31:06","2017-05-11 06:30:40",5,NULL,2938,2938,2939
37919,DAEMON-81,"New Feature",Resolved,Fixed,"2017-05-09 16:02:50","2019-05-24 21:00:11",21,NULL,26184,26184,1073097
37918,DAEMON-82,Improvement,Resolved,Fixed,"2017-05-10 16:36:39","2017-06-15 05:54:10",8,NULL,11031,11031,51197
37916,DAEMON-84,"New Feature",Resolved,Fixed,"2017-05-11 06:34:34","2017-06-19 16:38:59",8,NULL,0,0,56764
37915,DAEMON-85,"New Feature",Resolved,Fixed,"2017-05-15 14:30:04","2017-06-15 05:51:37",8,NULL,9140,9140,44121
37914,DAEMON-86,"New Feature",Resolved,Fixed,"2017-05-15 14:32:22","2017-06-15 05:54:03",3,NULL,0,0,44121
37911,DAEMON-89,Improvement,Resolved,Fixed,"2017-06-09 16:14:50","2017-08-16 00:21:50",8,NULL,926,926,96967
37908,DAEMON-92,"New Feature",Resolved,Fixed,"2017-08-08 19:33:05","2017-08-08 19:53:00",5,NULL,19,19,19
37907,DAEMON-93,"New Feature",Resolved,Fixed,"2017-08-11 22:57:06","2019-09-10 05:51:15",5,NULL,415,415,1093374
37905,DAEMON-95,"New Feature",Resolved,Fixed,"2017-08-14 22:14:58","2017-09-01 12:41:56",13,NULL,24706,24706,25346
37904,DAEMON-96,"New Feature",Resolved,Fixed,"2017-08-21 23:34:24","2017-08-22 22:29:24",13,NULL,1374,1374,1375
37903,DAEMON-97,"New Feature",Resolved,Fixed,"2017-08-22 22:25:05","2017-10-03 22:34:15",8,NULL,294,294,60489
37902,DAEMON-98,Bug,Resolved,Fixed,"2017-10-10 18:50:20","2017-10-20 06:25:30",5,NULL,1980,1980,13655
37901,DAEMON-99,Bug,Resolved,Fixed,"2017-10-12 16:10:34","2017-10-25 17:04:01",5,NULL,0,0,18773
37900,DAEMON-100,Improvement,Resolved,Fixed,"2017-10-12 17:23:11","2017-10-17 23:54:17",8,NULL,0,0,7591
37899,DAEMON-101,Bug,Resolved,Fixed,"2017-10-17 06:16:30","2017-10-31 06:31:57",2,NULL,0,0,20235
