ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
250535,COMPASS-115,Story,Closed,Fixed,"2016-10-08 20:15:19","2018-08-22 14:14:53",5,NULL,7545,8546,983159
250529,COMPASS-265,Task,Closed,Done,"2016-11-02 15:29:49","2018-08-16 10:28:21",5,NULL,33101,33101,938518
250505,COMPASS-506,Task,Closed,Done,"2016-12-04 03:36:55","2018-07-04 15:17:30",3,NULL,4351,7453,831520
250498,COMPASS-632,Task,Closed,Done,"2017-01-11 03:36:36","2018-08-01 14:41:56",5,NULL,0,1628,817085
250490,COMPASS-723,Task,Closed,Done,"2017-01-28 10:39:28","2019-09-11 10:04:41",1,NULL,22,8419,1376545
250489,COMPASS-740,Bug,Closed,Fixed,"2017-02-07 21:52:23","2019-02-14 16:14:23",1,NULL,23309,23309,1060942
250485,COMPASS-851,Bug,Closed,Fixed,"2017-03-06 07:32:12","2018-11-05 14:21:05",2,NULL,392,392,877368
250474,COMPASS-931,Task,Closed,Done,"2017-03-20 07:53:05","2018-08-15 16:05:03",3,NULL,1428,64985,739151
250466,COMPASS-1014,Bug,Closed,Fixed,"2017-04-07 12:06:40","2020-01-27 10:33:14",3,NULL,0,0,1475966
250460,COMPASS-1083,Task,Closed,Done,"2017-04-28 17:58:30","2019-08-20 12:12:55",3,NULL,5641,7002,1215014
250459,COMPASS-1099,Task,Closed,Done,"2017-05-03 19:01:09","2019-01-15 09:37:15",8,NULL,37381,39040,895176
250458,COMPASS-1100,Task,Closed,Done,"2017-05-03 19:07:22","2019-01-22 14:44:07",8,NULL,47612,49427,905556
250454,COMPASS-1237,Task,Closed,Done,"2017-06-09 17:03:49","2019-01-29 14:20:33",8,NULL,31902,31902,862456
250439,COMPASS-1404,Task,Closed,Done,"2017-07-12 18:18:58","2020-01-09 16:36:39",3,NULL,133,8306,1311797
250438,COMPASS-1406,Task,Closed,Done,"2017-07-13 14:45:50","2019-01-29 11:55:53",1,NULL,87438,87438,813490
250431,COMPASS-1629,Task,Closed,Done,"2017-08-01 18:55:26","2018-08-31 12:04:07",3,NULL,2803,8981,568388
250421,COMPASS-1735,Task,Closed,Done,"2017-08-15 04:09:04","2018-07-24 11:20:22",5,NULL,12,12,494351
250414,COMPASS-1802,Task,Closed,Fixed,"2017-08-27 15:23:28","2019-02-18 07:54:53",5,NULL,59101,64548,777211
