ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
205130,BE-11,"New Feature",Complete,Done,"2017-01-13 21:44:21","2018-04-26 14:33:33",3,NULL,0,0,673429
205128,BE-13,Task,Complete,Done,"2017-01-13 22:05:13","2018-06-04 16:44:12",7,NULL,152908,152908,729698
205125,BE-16,"New Feature",Complete,Done,"2017-03-29 15:12:31","2018-04-27 12:40:48",5,NULL,0,0,567208
205123,BE-18,Task,Complete,Done,"2017-05-18 07:28:29","2018-04-11 13:35:32",3,NULL,0,0,472687
205116,BE-27,"New Feature",Complete,Done,"2017-08-29 14:53:28","2018-04-11 13:38:21",3,NULL,2,2,323924
205115,BE-28,"New Feature",Complete,Done,"2017-08-29 14:54:38","2018-04-10 14:05:57",3,NULL,2,2,322511
205104,BE-42,"New Feature",Complete,Done,"2017-10-03 15:40:00","2018-07-31 13:36:02",4,NULL,361426,429087,433316
205097,BE-49,"New Feature",Complete,Done,"2017-11-04 16:24:40","2018-05-18 13:54:56",3,NULL,0,276656,280590
205090,BE-56,"New Feature",Complete,Done,"2017-12-05 14:57:34","2018-08-13 13:35:14",3,NULL,89127,118076,361297
205081,BE-65,"New Feature",Complete,Done,"2017-12-20 07:41:32","2018-04-06 20:48:28",4,NULL,30363,63625,154806
205076,BE-70,"New Feature",Complete,Done,"2017-12-20 07:57:29","2018-06-11 14:20:22",4,NULL,5810,5810,249442
205073,BE-73,"New Feature",Complete,Done,"2017-12-20 10:48:07","2018-06-29 18:29:49",3,NULL,23015,24682,275441
205072,BE-76,"New Feature",Complete,Done,"2017-12-20 10:49:27","2018-09-04 18:32:15",4,NULL,6954,7564,371922
205065,BE-83,"New Feature",Complete,Done,"2017-12-20 10:53:36","2018-06-15 13:43:20",5,NULL,4297,4297,254989
205056,BE-94,"New Feature",Complete,Done,"2018-01-11 13:09:18","2018-03-23 12:44:20",2,NULL,1066,1066,102215
205043,BE-109,"New Feature",Complete,Done,"2018-01-16 14:00:30","2019-12-05 17:01:59",1,NULL,0,0,990901
205042,BE-110,Task,Complete,Done,"2018-01-16 14:00:38","2019-11-22 20:24:36",3,NULL,0,213575,972383
205041,BE-111,"New Feature",Complete,Done,"2018-01-19 13:14:43","2019-06-27 13:50:25",3,NULL,1,1,754535
205033,BE-120,"New Feature",Complete,Done,"2018-02-05 13:35:02","2018-03-22 12:42:15",3,NULL,20086,20086,64747
205012,BE-142,"New Feature",Complete,Done,"2018-02-08 11:24:49","2018-04-06 18:52:45",3,NULL,14396,14396,82467
205009,BE-145,"New Feature",Complete,Done,"2018-02-23 21:18:44","2018-04-06 13:34:13",3,NULL,51746,51746,59955
205007,BE-147,Task,Complete,Done,"2018-02-26 14:25:26","2018-03-23 12:35:59",2,NULL,2340,2340,35890
205003,BE-151,Task,Complete,Done,"2018-02-28 14:28:38","2018-03-23 12:48:27",2,NULL,1438,1438,33019
204994,BE-162,"New Feature",Complete,Done,"2018-03-08 18:57:49","2018-03-22 12:41:32",3,NULL,11513,11513,19783
204993,BE-163,"New Feature",Complete,Done,"2018-03-08 19:02:41","2018-03-21 18:10:19",4,NULL,11620,11620,18667
204991,BE-165,"New Feature",Complete,Done,"2018-03-08 20:59:54","2018-03-21 18:10:29",2,NULL,2860,2860,18550
204990,BE-166,Task,Complete,Done,"2018-03-08 21:29:38","2018-06-04 17:25:47",3,NULL,16053,16053,126416
204989,BE-167,"New Feature",Complete,Done,"2018-03-09 15:45:50","2018-04-19 14:08:25",2,NULL,1431,48685,58882
204988,BE-168,"New Feature",Complete,Done,"2018-03-09 16:03:55","2018-03-23 12:49:34",2,NULL,0,0,19965
204987,BE-169,"New Feature",Complete,Done,"2018-03-09 16:07:17","2018-04-06 20:49:03",3,NULL,16252,16252,40541
204986,BE-170,"New Feature",Complete,Done,"2018-03-09 16:08:19","2018-04-20 17:11:51",3,NULL,0,0,60483
204985,BE-171,"New Feature",Complete,Done,"2018-03-09 16:09:28","2018-05-04 13:49:29",3,NULL,0,0,80440
204984,BE-172,"New Feature",Complete,Done,"2018-03-09 16:11:37","2018-05-18 13:51:43",3,NULL,2897,2897,100600
204982,BE-174,"New Feature",Complete,Done,"2018-03-09 18:30:10","2018-06-04 13:51:30",3,NULL,0,0,124941
204981,BE-175,"New Feature",Complete,Done,"2018-03-09 18:30:53","2018-06-15 19:11:04",3,NULL,0,0,141100
204980,BE-176,"New Feature",Complete,Done,"2018-03-09 18:31:57","2018-06-29 13:48:04",4,780,0,0,160936
204979,BE-177,"New Feature",Complete,Done,"2018-03-09 18:33:08","2018-07-13 17:14:46",3,1680,2554,2626,181301
204978,BE-178,"New Feature",Complete,Done,"2018-03-09 18:34:07","2018-07-27 13:41:17",3,NULL,14418,14418,201247
204977,BE-179,"New Feature",Complete,Done,"2018-03-09 18:34:34","2018-08-10 13:49:15",3,NULL,12995,12995,221414
204976,BE-180,"New Feature",Complete,Done,"2018-03-09 18:35:02","2018-08-24 18:32:05",3,NULL,13120,13120,241857
204975,BE-181,"New Feature",Complete,Done,"2018-03-09 18:36:21","2018-09-07 16:10:00",3,NULL,14559,14559,261873
204974,BE-182,"New Feature",Complete,Done,"2018-03-09 18:36:48","2018-09-21 19:59:17",3,NULL,2829,2829,282262
204973,BE-183,"New Feature",Complete,Done,"2018-03-09 18:37:12","2018-10-04 22:16:36",3,NULL,265,265,301119
204968,BE-188,Task,Complete,Done,"2018-03-09 18:42:13","2019-04-22 14:09:51",3,NULL,14708,20035,588627
204966,BE-190,"New Feature",Complete,Done,"2018-03-13 13:33:05","2018-03-22 12:52:16",3,NULL,0,0,12919
204965,BE-191,"New Feature",Complete,Done,"2018-03-13 13:37:39","2018-04-04 13:43:03",3,NULL,12948,12948,31625
