ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
384673,APIKIT-189,Bug,Closed,Fixed,"2013-11-01 18:07:14","2013-11-05 16:29:24",3,NULL,4,4,5662
384659,APIKIT-205,Bug,Closed,Fixed,"2013-11-11 13:42:22","2013-11-11 13:55:15",2,NULL,0,0,12
384658,APIKIT-206,Bug,Closed,Fixed,"2013-11-11 13:54:54","2013-11-11 13:57:21",8,NULL,0,0,2
384657,APIKIT-208,"Enhancement Request",Closed,Completed,"2013-11-11 19:09:51","2013-11-15 13:34:22",2,NULL,0,0,5424
384655,APIKIT-210,"Enhancement Request",Closed,Fixed,"2013-11-12 18:45:43","2013-11-20 14:52:10",5,NULL,0,0,11286
384650,APIKIT-215,"Enhancement Request",Closed,Fixed,"2013-11-20 18:38:21","2013-11-26 20:05:31",2,NULL,0,0,8727
384649,APIKIT-216,"Enhancement Request",Closed,Fixed,"2013-11-20 18:47:11","2013-11-26 20:06:33",3,NULL,0,0,8719
384629,APIKIT-251,Bug,Closed,Fixed,"2014-02-07 15:55:56","2015-02-25 15:47:42",1,NULL,60600,60600,551511
384593,APIKIT-300,"Enhancement Request",Closed,Fixed,"2014-10-02 16:31:26","2015-02-11 15:51:53",13,NULL,90530,90530,190100
384586,APIKIT-312,"Enhancement Request",Closed,Fixed,"2014-12-18 19:10:00","2015-02-11 14:31:39",8,NULL,57345,57345,78921
384572,APIKIT-342,Bug,Closed,Fixed,"2015-03-30 23:19:55","2015-04-01 16:15:32",3,NULL,2453,2453,2455
384567,APIKIT-350,Bug,Closed,Completed,"2015-05-20 19:08:33","2015-06-15 19:24:02",2,NULL,14464,14464,37455
384551,APIKIT-371,Bug,Closed,Fixed,"2015-07-27 20:23:29","2015-10-02 18:41:45",5,NULL,71703,71703,96378
384547,APIKIT-377,"Enhancement Request",Closed,Completed,"2015-07-29 18:07:03","2015-08-25 19:30:20",5,NULL,31683,31683,38963
384544,APIKIT-382,"Enhancement Request",Closed,Completed,"2015-08-06 20:11:39","2015-11-17 15:43:06",8,NULL,28712,28712,148111
384538,APIKIT-390,"Enhancement Request",Closed,Completed,"2015-08-18 20:23:51","2015-08-18 22:52:15",3,NULL,0,0,148
384528,APIKIT-403,"Enhancement Request",Closed,Fixed,"2015-09-29 17:21:17","2015-11-24 13:47:42",2,NULL,23120,29964,80486
384036,APIKIT-2369,Story,Done,Fixed,"2015-11-02 16:08:51","2015-11-20 20:24:28",8,NULL,26167,195810,26175
