ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
314012,TMDM-3555,"New Feature",Closed,Fixed,"2012-03-07 08:16:02","2012-07-24 18:23:36",8,2940,31688,86258,200707
313999,TMDM-3573,Bug,Closed,Fixed,"2012-03-14 05:49:25","2013-02-26 03:51:39",1,240,22104,228728,502442
313935,TMDM-3646,"New Feature",Closed,Fixed,"2012-03-26 16:22:42","2012-07-20 08:12:26",3,1320,19716,28688,166549
313911,TMDM-3673,Bug,Closed,Fixed,"2012-03-30 06:32:33","2012-07-27 04:06:32",5,360,9670,385171,171213
313526,TMDM-4122,Bug,Closed,Fixed,"2012-04-23 17:53:35","2012-09-05 08:46:21",2,225,6937,427477,193852
313570,TMDM-4059,"Work Item",Closed,Fixed,"2012-05-24 08:45:47","2012-09-05 04:42:25",2,420,2434,2434,149516
313550,TMDM-4092,Bug,Closed,Fixed,"2012-05-30 10:09:15","2012-07-17 09:57:19",2,270,10266,92461,69108
313543,TMDM-4099,Bug,Closed,Fixed,"2012-05-31 06:13:59","2012-07-24 18:46:18",8,2400,11267,24291,78512
313541,TMDM-4101,Bug,Closed,Fixed,"2012-05-31 09:39:46","2012-07-15 15:36:22",5,360,11128,114818,65156
313529,TMDM-4119,Bug,Closed,Fixed,"2012-06-01 23:13:10","2012-09-05 09:18:34",3,30,5187,75693,137405
313523,TMDM-4125,"Work Item",Closed,Fixed,"2012-06-05 10:28:53","2012-07-17 10:37:17",3,1170,16726,16726,60488
313508,TMDM-4141,Bug,Closed,Fixed,"2012-06-07 00:37:33","2013-06-06 01:52:25",1,NULL,10166,109130,524234
313507,TMDM-4142,Bug,Closed,Fixed,"2012-06-07 00:50:58","2012-07-12 02:59:52",2,240,1507,496410,50528
313506,TMDM-4143,Bug,Closed,Fixed,"2012-06-07 01:02:26","2012-10-09 12:57:39",2,NULL,2980,111829,179275
313497,TMDM-4152,Bug,Closed,Fixed,"2012-06-07 08:45:22","2012-07-25 14:22:44",3,360,6231,36442,69457
313461,TMDM-4195,Bug,Closed,Fixed,"2012-06-13 04:44:55","2012-07-19 09:33:43",3,480,379,46584,52128
313458,TMDM-4198,Bug,Closed,Fixed,"2012-06-13 09:18:46","2012-07-06 08:30:06",2,90,1407,51415,33071
313452,TMDM-4205,Bug,Closed,Fixed,"2012-06-14 11:54:24","2012-09-12 07:56:12",3,720,7164,60811,129361
313437,TMDM-4221,Bug,Closed,Fixed,"2012-06-19 11:19:34","2012-07-15 16:50:10",3,750,1258,45251,37770
313430,TMDM-4230,Bug,Closed,Fixed,"2012-06-21 00:53:03","2012-08-01 12:26:09",3,NULL,8573,48684,59733
313427,TMDM-4233,Bug,Closed,Fixed,"2012-06-21 04:25:00","2012-07-24 03:46:08",3,360,8842,48591,47481
313421,TMDM-4239,Bug,Closed,Fixed,"2012-06-21 08:56:50","2012-07-31 10:48:08",5,NULL,4795,46495,57711
313419,TMDM-4242,Bug,Closed,Fixed,"2012-06-21 16:56:42","2013-05-15 14:54:49",5,NULL,5473,68524,472198
313411,TMDM-4254,Bug,Closed,Fixed,"2012-06-25 09:25:27","2012-07-17 08:47:34",3,240,250,18665,31642
313406,TMDM-4262,Bug,Closed,Fixed,"2012-06-26 22:44:05","2012-07-31 08:50:59",5,600,4388,37161,49566
313401,TMDM-4267,Bug,Closed,Fixed,"2012-06-27 11:09:31","2012-09-05 09:30:11",2,810,1746,54261,100700
313398,TMDM-4270,Bug,Closed,Fixed,"2012-06-28 10:40:58","2012-11-23 06:57:43",3,60,27333,81945,212956
313388,TMDM-4286,"New Feature",Closed,Fixed,"2012-07-03 17:54:30","2012-07-13 09:25:03",1,120,142,63394,13890
313382,TMDM-4292,Bug,Closed,Fixed,"2012-07-09 03:37:41","2012-08-15 03:26:24",2,NULL,1313,36264,53268
313378,TMDM-4297,Bug,Closed,Fixed,"2012-07-10 06:55:35","2012-07-26 09:53:49",3,480,1392,40963,23218
313377,TMDM-4298,Bug,Closed,Fixed,"2012-07-10 07:03:34","2012-07-19 15:30:42",2,NULL,716,30235,13467
313375,TMDM-4300,"Work Item",Closed,Fixed,"2012-07-11 04:40:45","2012-07-25 05:21:30",5,930,6143,6143,20200
313374,TMDM-4301,"New Feature",Closed,Fixed,"2012-07-11 04:49:47","2012-09-06 05:05:02",8,NULL,9955,31617,82095
313372,TMDM-4303,"New Feature",Closed,Fixed,"2012-07-11 07:25:47","2012-07-30 09:08:35",3,840,5953,26124,27462
313371,TMDM-4304,"New Feature",Closed,Fixed,"2012-07-11 07:33:17","2012-07-25 04:47:50",3,900,3025,11242,19994
313370,TMDM-4305,"New Feature",Closed,Fixed,"2012-07-11 07:37:22","2012-10-15 02:13:25",8,3330,14687,14688,137916
313367,TMDM-4308,"New Feature",Closed,Fixed,"2012-07-11 07:53:48","2012-07-30 07:29:16",5,1920,12961,34503,27335
313366,TMDM-4309,Bug,Closed,Fixed,"2012-07-11 07:57:37","2012-07-25 16:25:03",5,480,8544,54777,20667
313363,TMDM-4312,Bug,Closed,Fixed,"2012-07-11 08:20:47","2012-07-23 07:32:33",3,360,1457,32141,17231
313360,TMDM-4315,Bug,Closed,Fixed,"2012-07-12 09:55:55","2012-08-09 09:20:14",2,180,249,36085,40284
313355,TMDM-4320,Bug,Closed,Fixed,"2012-07-13 04:48:34","2012-07-25 06:35:09",2,NULL,4196,8203,17386
313354,TMDM-4321,Bug,Closed,Fixed,"2012-07-13 05:39:23","2012-07-17 03:41:02",3,360,4276,38378,5641
313348,TMDM-4328,Bug,Closed,Fixed,"2012-07-16 07:10:39","2012-07-30 07:16:03",1,NULL,267,7150,20165
313346,TMDM-4330,Bug,Closed,Fixed,"2012-07-16 09:15:40","2012-07-20 11:27:58",2,180,245,18676,5892
