ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
206323,INDY-1133,Task,Complete,Done,"2018-02-02 09:16:09","2019-03-29 20:35:08",5,NULL,2983,2983,605478
206322,INDY-1134,Task,Complete,Done,"2018-02-02 11:33:31","2019-03-29 20:33:58",3,NULL,8364,11667,605340
206321,INDY-1135,Task,Complete,Done,"2018-02-02 11:33:58","2019-03-29 20:34:13",2,NULL,163,1675,605340
206320,INDY-1136,Task,Complete,Done,"2018-02-02 11:34:09","2019-03-29 20:34:49",3,NULL,7658,17572,605340
206319,INDY-1137,Task,Complete,Done,"2018-02-02 11:36:17","2019-03-29 20:32:28",3,NULL,17150,20052,605336
206318,INDY-1138,Task,Complete,Done,"2018-02-02 11:37:19","2019-03-29 20:32:28",5,NULL,52864,52866,605335
206292,INDY-1164,Task,Complete,Done,"2018-02-12 17:12:56","2019-03-29 20:33:01",1,NULL,2269,6481,590600
206286,INDY-1170,Task,Complete,Done,"2018-02-14 12:23:00","2019-03-29 20:32:18",1,NULL,128,1313,588009
206285,INDY-1171,Task,Complete,Done,"2018-02-14 12:26:40","2019-03-29 20:35:14",5,NULL,28777,28777,588008
206284,INDY-1172,Task,Complete,Done,"2018-02-14 12:30:22","2019-03-29 20:34:29",2,NULL,8642,16803,588004
206283,INDY-1173,Story,Complete,Done,"2018-02-14 12:36:27","2019-03-29 20:32:54",3,NULL,31137,63760,587996
206282,INDY-1174,Task,Complete,Done,"2018-02-14 12:40:06","2019-03-29 20:35:09",3,NULL,1227,1344,587995
206281,INDY-1175,Task,Complete,Done,"2018-02-14 12:41:32","2019-03-29 20:33:42",5,NULL,45501,69714,587992
206280,INDY-1176,Story,Complete,Done,"2018-02-14 12:43:29","2019-03-29 20:33:29",2,NULL,2915,2915,587990
206279,INDY-1177,Story,Complete,Done,"2018-02-14 12:51:09","2019-03-29 20:34:51",5,NULL,25854,27260,587983
206272,INDY-1184,Task,Complete,Done,"2018-02-21 16:00:17","2019-03-29 20:33:47",3,NULL,7161,15835,577713
206271,INDY-1185,Task,Complete,Done,"2018-02-22 11:06:06","2019-03-29 20:32:46",5,NULL,15872,17448,576566
206270,INDY-1186,Story,Complete,Done,"2018-02-22 11:08:15","2019-03-29 20:35:02",5,NULL,1718,1867,576566
206269,INDY-1187,Story,Complete,Done,"2018-02-22 13:46:32","2019-03-29 20:33:38",3,NULL,17390,18815,576407
206257,INDY-1199,Task,Complete,Done,"2018-02-27 14:00:15","2019-03-29 20:34:23",3,NULL,127123,130340,569194
206256,INDY-1200,Story,Complete,Done,"2018-02-27 15:22:11","2019-03-29 20:34:52",2,NULL,18816,24469,569112
206254,INDY-1202,Epic,Complete,Done,"2018-02-28 15:47:53","2019-10-09 09:05:33",5,NULL,476092,476092,846257
206252,INDY-1204,Task,Complete,Done,"2018-03-01 11:11:09","2019-03-29 20:33:09",5,NULL,17399,19840,566482
206251,INDY-1205,Story,Complete,Done,"2018-03-02 08:10:55","2019-03-29 20:32:21",5,NULL,7108,35650,565221
206248,INDY-1208,Task,Complete,Done,"2018-03-05 11:21:41","2019-03-29 20:32:33",5,NULL,59619,59619,560710
206247,INDY-1209,Task,Complete,Done,"2018-03-06 09:00:09","2019-03-29 20:33:22",5,NULL,58823,72009,559413
206241,INDY-1215,Task,Complete,Done,"2018-03-12 09:13:26","2019-03-29 20:33:37",3,NULL,0,0,550760
206240,INDY-1216,Task,Complete,Done,"2018-03-12 12:35:43","2019-03-29 20:32:23",5,NULL,22241,22241,550556
206235,INDY-1221,Task,Complete,Done,"2018-03-12 17:29:39","2019-03-29 20:32:59",1,NULL,170,335,550263
206230,INDY-1226,Task,Complete,Done,"2018-03-16 13:46:00","2019-03-29 20:33:12",1,NULL,17,14292,544727
206229,INDY-1227,Task,Complete,Done,"2018-03-16 13:49:49","2019-03-29 20:33:08",1,NULL,1600,10382,544723
206228,INDY-1228,Task,Complete,Done,"2018-03-16 13:51:05","2019-03-29 20:33:00",2,NULL,5858,14261,544721
206221,INDY-1235,Task,Complete,Done,"2018-03-23 09:19:48","2019-03-29 20:32:39",5,NULL,18870,18870,534912
206217,INDY-1239,Task,Complete,Done,"2018-03-26 16:00:18","2019-10-09 10:12:21",2,NULL,807504,807504,808932
206212,INDY-1244,Task,Complete,Done,"2018-03-27 11:43:29","2019-03-29 20:33:54",2,NULL,7475,11136,529070
206211,INDY-1245,Task,Complete,Done,"2018-03-27 11:49:02","2019-03-29 20:34:00",5,NULL,10572,20474,529064
206208,INDY-1248,Task,Complete,Done,"2018-03-27 14:46:17","2019-03-29 20:35:07",3,NULL,7189,8271,528888
206207,INDY-1249,Story,Complete,Done,"2018-03-28 10:26:40","2019-03-29 20:33:10",3,NULL,17436,30545,527706
206205,INDY-1251,Story,Complete,Done,"2018-03-29 10:15:54","2019-03-29 20:33:00",5,NULL,16007,17427,526277
206204,INDY-1252,Task,Complete,Done,"2018-03-29 11:27:24","2019-03-29 20:33:16",2,NULL,1730,26140,526205
206203,INDY-1253,Task,Complete,Done,"2018-03-29 11:38:24","2019-03-29 20:34:37",5,NULL,17546,17546,526196
206191,INDY-1265,Task,Complete,Done,"2018-04-11 13:20:08","2019-03-29 20:32:57",3,NULL,168,1498,507372
206189,INDY-1267,Story,Complete,Done,"2018-04-12 14:48:01","2019-03-29 20:34:06",5,NULL,11261,11286,505846
206186,INDY-1270,Task,Complete,Done,"2018-04-13 11:52:30","2019-03-29 20:35:14",5,NULL,4240,4240,504582
206183,INDY-1273,Task,Complete,Done,"2018-04-16 12:03:19","2019-03-29 20:34:29",2,NULL,4767,14616,500251
206182,INDY-1274,Story,Complete,Done,"2018-04-16 14:04:00","2019-03-29 20:32:56",2,NULL,3096,13506,500128
206181,INDY-1275,Task,Complete,Done,"2018-04-16 14:27:13","2019-03-29 20:32:29",1,NULL,7646,17494,500105
206178,INDY-1278,Story,Complete,Done,"2018-04-18 08:42:56","2019-10-11 10:33:57",5,NULL,0,0,779151
206177,INDY-1279,Task,Complete,Done,"2018-04-18 10:15:43","2019-03-29 20:32:48",5,NULL,32040,33206,497477
206167,INDY-1289,Task,Complete,Done,"2018-04-23 14:31:08","2019-03-29 20:32:18",2,NULL,10331,13412,490021
206166,INDY-1290,Story,Complete,Done,"2018-04-23 14:45:41","2019-03-29 20:33:41",5,NULL,21102,30023,490008
206165,INDY-1291,Task,Complete,Done,"2018-04-24 13:39:57","2019-03-29 20:33:06",3,NULL,0,3197,488633
206160,INDY-1296,Task,Complete,Done,"2018-04-25 16:44:12","2019-03-29 20:35:08",8,NULL,60,471,487010
206159,INDY-1297,Task,Complete,Done,"2018-04-25 16:57:39","2019-03-29 20:33:49",5,NULL,21225,32059,486996
206153,INDY-1303,Task,Complete,Done,"2018-04-26 15:42:27","2019-03-29 20:33:57",5,NULL,8019,8914,485631
206152,INDY-1304,Task,Complete,Done,"2018-04-27 08:09:40","2019-03-29 20:34:15",8,NULL,4056,9842,484644
206145,INDY-1311,Task,Complete,Done,"2018-05-03 13:39:26","2019-03-29 20:33:05",3,NULL,0,0,475673
206137,INDY-1319,Task,Complete,Done,"2018-05-10 09:49:36","2019-03-29 20:35:14",5,NULL,26287,27496,465825
206136,INDY-1322,Task,Complete,Done,"2018-05-11 00:06:29","2019-03-29 20:34:23",3,NULL,0,0,464967
206135,INDY-1323,Task,Complete,Done,"2018-05-11 17:31:03","2019-03-29 20:33:03",2,NULL,6,962,463922
206131,INDY-1327,Task,Complete,Done,"2018-05-14 06:06:14","2019-03-29 20:33:12",5,NULL,11334,18950,460286
206129,INDY-1329,Task,Complete,Done,"2018-05-14 16:53:21","2019-03-29 20:34:25",3,NULL,12485,20018,459641
206127,INDY-1331,Task,Complete,Done,"2018-05-15 15:37:53","2019-03-29 20:33:03",3,NULL,447,447,458275
206126,INDY-1332,Task,Complete,Done,"2018-05-15 16:17:52","2019-03-29 20:32:57",3,NULL,8671,9954,458235
206125,INDY-1333,Task,Complete,Done,"2018-05-16 10:35:54","2019-03-29 20:33:13",1,NULL,174,22456,457137
206124,INDY-1334,Task,Complete,Done,"2018-05-16 13:15:39","2019-03-29 20:34:29",3,NULL,9727,9727,456978
206123,INDY-1335,Task,Complete,Done,"2018-05-16 16:54:37","2019-08-16 17:02:25",5,NULL,14440,14856,658087
206122,INDY-1336,Task,Complete,Done,"2018-05-16 16:55:41","2019-09-13 17:25:16",5,NULL,30278,32089,698429
206120,INDY-1338,Task,Complete,Done,"2018-05-16 17:02:22","2019-06-20 16:41:52",3,NULL,4386,4650,575979
206118,INDY-1340,Task,Complete,Done,"2018-05-16 17:05:29","2019-09-13 17:12:07",5,NULL,16015,16108,698406
206117,INDY-1341,Task,Complete,Done,"2018-05-17 10:43:13","2019-03-29 20:32:19",5,NULL,15856,17143,455689
206115,INDY-1343,Task,Complete,Done,"2018-05-17 14:28:45","2019-03-29 20:33:50",8,NULL,60320,60320,455465
206110,INDY-1348,Task,Complete,Done,"2018-05-18 15:15:47","2019-03-29 20:34:16",3,NULL,11337,11337,453978
206109,INDY-1349,Task,Complete,Done,"2018-05-18 17:17:06","2019-03-29 20:33:07",1,NULL,0,185,453856
206108,INDY-1350,Task,Complete,Done,"2018-05-18 17:20:13","2019-03-29 20:32:45",3,NULL,11965,11965,453852
206103,INDY-1355,Task,Complete,Done,"2018-05-23 10:04:11","2019-03-29 20:32:52",3,NULL,14,14,447088
206102,INDY-1356,Task,Complete,Done,"2018-05-23 10:08:11","2019-03-29 20:33:46",5,NULL,17256,17257,447085
206101,INDY-1357,Task,Complete,Done,"2018-05-23 10:08:16","2019-03-29 20:34:52",2,NULL,0,0,447086
206100,INDY-1358,Task,Complete,Done,"2018-05-23 10:13:31","2019-03-29 20:33:44",5,NULL,14437,20255,447080
206095,INDY-1363,Task,Complete,Done,"2018-05-23 16:55:12","2019-03-29 20:33:25",2,NULL,1412,1735,446678
206091,INDY-1367,Task,Complete,Done,"2018-05-24 16:25:13","2019-03-29 20:33:45",5,NULL,1917,1917,445268
206089,INDY-1369,Task,Complete,Done,"2018-05-25 16:39:21","2019-03-29 20:34:17",5,NULL,17360,28572,443814
206088,INDY-1370,Task,Complete,Done,"2018-05-28 09:20:09","2019-03-29 20:33:52",5,NULL,14580,17284,439933
206087,INDY-1372,Story,Complete,Done,"2018-05-30 09:24:01","2019-03-29 20:34:05",3,NULL,5390,5790,437050
