ID,Issue_Key,Type,Status,Resolution,Creation_Date,Resolution_Date,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes
204332,IS-7,"New Feature",Complete,Done,"2017-06-16 15:06:05","2017-07-21 13:55:58",3,NULL,2939,2950,50329
204333,IS-6,"New Feature",Complete,Done,"2017-06-16 15:06:05","2019-05-24 14:48:33",3,NULL,0,2761,1018062
204337,IS-2,"New Feature",Complete,Done,"2017-06-16 15:06:05","2018-08-30 17:08:19",5,NULL,3290,15053,633722
204327,IS-12,Task,Complete,Done,"2017-06-16 15:06:06","2017-07-20 09:58:45",3,NULL,356,1429,48652
204328,IS-11,Task,Complete,Done,"2017-06-16 15:06:06","2017-07-25 10:48:47",3,NULL,6807,6807,55902
204329,IS-10,Task,Complete,Done,"2017-06-16 15:06:06","2017-07-27 09:13:55",3,NULL,1147,2694,58687
204330,IS-9,Task,Complete,Done,"2017-06-16 15:06:06","2017-07-27 09:13:58",3,NULL,1347,1536,58687
204320,IS-19,"New Feature",Complete,Done,"2017-06-16 15:06:07","2017-07-18 11:37:57",3,NULL,1417,1417,45871
204321,IS-18,"New Feature",Complete,Done,"2017-06-16 15:06:07","2017-07-19 11:45:54",3,NULL,1312,1447,47319
204322,IS-17,"New Feature",Complete,Done,"2017-06-16 15:06:07","2017-07-24 11:17:50",5,NULL,5735,9894,54491
204323,IS-16,"New Feature",Complete,Done,"2017-06-16 15:06:07","2017-07-17 10:32:25",3,NULL,92,4087,44366
204324,IS-15,"New Feature",Complete,Done,"2017-06-16 15:06:07","2017-07-17 13:01:44",3,NULL,4101,4165,44515
204325,IS-14,Task,Complete,Done,"2017-06-16 15:06:07","2017-07-27 09:13:52",5,NULL,1203,3897,58687
204326,IS-13,Task,Complete,Done,"2017-06-16 15:06:07","2017-08-01 09:21:12",3,NULL,55,8656,65895
204298,IS-41,Task,Complete,Done,"2017-06-16 15:06:10","2017-07-07 14:16:03",5,NULL,190,190,30189
204290,IS-49,Task,Complete,Done,"2017-06-16 15:06:11","2017-08-11 08:12:56",5,NULL,7425,11255,80226
204276,IS-63,Task,Complete,Done,"2017-06-16 15:06:12","2017-08-10 16:37:13",8,NULL,1676,1680,79291
204278,IS-61,"New Feature",Complete,Done,"2017-06-16 15:06:12","2017-07-24 08:11:25",3,NULL,11059,16735,54305
204281,IS-58,Task,Complete,Done,"2017-06-16 15:06:12","2019-10-08 15:39:54",2,NULL,0,0,1215393
204239,IS-100,Task,Complete,Done,"2017-06-19 16:37:11","2018-08-02 15:23:53",8,NULL,1080,2770,588886
204236,IS-103,"New Feature",Complete,Done,"2017-06-20 05:57:25","2018-08-01 08:32:17",5,NULL,0,0,586234
204231,IS-108,"New Feature",Complete,Done,"2017-06-20 05:57:26","2017-08-23 06:15:59",8,NULL,32102,38684,92178
204230,IS-109,"New Feature",Complete,Done,"2017-06-20 05:57:27","2018-07-26 10:33:34",5,NULL,0,0,577716
204214,IS-125,Task,Complete,Done,"2017-06-20 06:11:25","2017-08-07 11:50:58",3,NULL,0,6942,69459
204216,IS-123,"New Feature",Complete,Done,"2017-06-20 06:11:25","2017-12-20 13:34:54",3,NULL,8590,11554,264023
204211,IS-128,"New Feature",Complete,Done,"2017-06-20 06:11:26","2017-07-07 20:53:07",5,NULL,3075,3473,25361
204202,IS-137,Task,Complete,Done,"2017-06-20 14:53:21","2018-08-10 10:06:01",2,NULL,204,5808,598752
204201,IS-138,"New Feature",Complete,Done,"2017-06-20 15:12:58","2017-07-07 20:53:01",8,NULL,11187,13374,24820
204200,IS-139,"New Feature",Complete,Done,"2017-06-20 15:16:04","2017-12-20 15:10:20",3,NULL,21761,21864,263574
204195,IS-144,Task,Complete,Done,"2017-06-22 12:10:23","2017-10-13 05:18:31",5,NULL,9569,13652,162308
204194,IS-145,"New Feature",Complete,Done,"2017-06-22 12:51:56","2017-07-12 11:08:44",5,NULL,1482,1482,28696
204190,IS-149,"New Feature",Complete,Done,"2017-06-23 15:37:04","2017-07-09 07:39:28",5,NULL,0,8175,22562
204188,IS-151,Task,Complete,Done,"2017-06-24 22:24:19","2017-07-07 10:45:37",2,NULL,0,0,18021
204184,IS-155,"New Feature",Complete,Done,"2017-06-29 09:39:03","2017-08-15 08:50:35",3,NULL,5468,5469,67631
204182,IS-157,Task,Complete,Done,"2017-06-29 15:35:03","2017-07-07 09:18:32",8,NULL,2946,3283,11143
204181,IS-158,Task,Complete,Done,"2017-06-29 22:49:40","2017-08-16 16:03:26",4,NULL,8815,10287,68713
204180,IS-159,Task,Complete,Done,"2017-06-30 17:17:12","2017-08-07 15:47:19",3,NULL,1456,9026,54630
204175,IS-164,Task,Complete,Done,"2017-07-03 13:00:54","2017-08-14 13:31:24",2,NULL,1274,5913,60510
204174,IS-165,Task,Complete,Done,"2017-07-03 13:02:41","2017-08-14 13:31:32",2,NULL,1075,5714,60508
204173,IS-166,Task,Complete,Done,"2017-07-03 13:27:43","2017-07-10 09:32:01",5,NULL,4548,8479,9844
204172,IS-167,Task,Complete,Done,"2017-07-03 13:28:34","2017-07-14 15:32:21",2,NULL,7049,7049,15963
204168,IS-171,Task,Complete,Done,"2017-07-03 14:11:33","2017-07-21 10:30:16",3,NULL,2743,2776,25698
204166,IS-173,Task,Complete,Done,"2017-07-03 14:52:33","2017-07-07 10:45:23",3,NULL,1037,1037,5512
204165,IS-174,Task,Complete,Done,"2017-07-03 14:53:01","2017-07-24 08:11:38",3,NULL,5747,24293,29838
204163,IS-176,Task,Complete,Done,"2017-07-03 15:08:29","2017-08-03 13:07:49",3,NULL,38993,38993,44519
204162,IS-177,Task,Complete,Done,"2017-07-03 15:09:30","2017-07-17 10:32:13",9,NULL,3082,7170,19882
204160,IS-179,"New Feature",Complete,Done,"2017-07-03 15:24:29","2017-07-14 13:59:54",3,NULL,9801,15722,15755
204159,IS-180,"New Feature",Complete,Done,"2017-07-03 15:28:51","2017-07-10 09:35:58",3,NULL,0,9725,9727
204158,IS-181,"New Feature",Complete,Done,"2017-07-03 15:30:34","2017-07-10 09:43:22",3,NULL,0,9731,9732
204157,IS-182,Task,Complete,Done,"2017-07-03 15:30:47","2017-08-17 12:59:14",1,NULL,78,123,64648
204156,IS-183,"New Feature",Complete,Done,"2017-07-03 15:32:01","2017-07-10 09:36:04",3,NULL,0,9722,9724
204155,IS-184,"New Feature",Complete,Done,"2017-07-03 15:35:23","2017-07-07 09:58:19",3,NULL,3945,5400,5422
204154,IS-185,"New Feature",Complete,Done,"2017-07-03 15:37:00","2017-07-14 13:01:43",8,NULL,10301,10326,15684
204152,IS-187,"New Feature",Complete,Done,"2017-07-03 16:15:32","2017-07-12 14:50:30",3,NULL,170,223,12874
204151,IS-188,Task,Complete,Done,"2017-07-04 09:39:11","2017-07-07 14:16:13",5,NULL,0,1776,4597
204149,IS-190,Task,Complete,Done,"2017-07-04 09:53:08","2017-07-31 16:25:21",5,NULL,0,8885,39272
204147,IS-192,"New Feature",Complete,Done,"2017-07-04 10:01:17","2019-09-10 15:07:14",5,NULL,0,0,1149425
204146,IS-193,"New Feature",Complete,Done,"2017-07-04 10:10:35","2017-07-10 09:36:44",5,NULL,0,7140,8606
204145,IS-194,"New Feature",Complete,Done,"2017-07-04 12:01:41","2017-07-12 17:12:42",3,NULL,27,7566,11831
204144,IS-195,"New Feature",Complete,Done,"2017-07-05 08:45:50","2017-07-10 09:36:07",3,NULL,1436,7247,7250
204142,IS-197,Task,Complete,Done,"2017-07-05 11:17:48","2017-07-13 10:05:47",1,NULL,1313,1313,11447
204140,IS-199,"New Feature",Complete,Done,"2017-07-10 10:41:35","2017-07-13 17:09:05",2,NULL,4564,4623,4707
204139,IS-200,"New Feature",Complete,Done,"2017-07-10 12:01:47","2017-07-10 14:11:39",1,NULL,60,126,129
204133,IS-206,Task,Complete,Done,"2017-07-11 09:00:20","2017-07-13 15:54:09",3,NULL,293,293,3293
204132,IS-207,Task,Complete,Done,"2017-07-11 09:01:58","2017-07-14 12:39:52",3,NULL,1281,1539,4537
204131,IS-208,Task,Complete,Done,"2017-07-11 09:02:39","2017-07-14 13:31:07",3,NULL,2818,2818,4588
204130,IS-209,Task,Complete,Done,"2017-07-11 09:03:34","2017-07-14 14:12:05",3,NULL,1693,1785,4628
204129,IS-210,Task,Complete,Done,"2017-07-11 09:04:19","2017-07-18 12:23:24",3,NULL,5620,5620,10279
204128,IS-211,Task,Complete,Done,"2017-07-11 09:05:12","2017-07-19 12:58:01",5,NULL,111,111,11752
204127,IS-212,"New Feature",Complete,Done,"2017-07-11 09:12:51","2017-07-24 08:11:23",5,NULL,1699,5675,18658
