ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
44882,CWD-2383,Fixed,60,0,0,4505,NULL
44890,CWD-2375,Fixed,90,15,1344,1356,NULL
44892,CWD-2373,Fixed,660,1699,8844,9772,NULL
44903,CWD-2346,Fixed,180,0,14109,14386,NULL
44904,CWD-2342,Fixed,180,5599,15677,15677,NULL
44908,CWD-2337,Fixed,490,280,8829,10180,NULL
44909,CWD-2336,Fixed,120,49,18694,18694,NULL
44912,CWD-2328,Fixed,120,0,3995,4028,NULL
44916,CWD-2322,Fixed,60,1,1,3255,NULL
44917,CWD-2321,Fixed,360,473,7285,7285,NULL
44918,CWD-2320,Fixed,60,104,5780,33632,NULL
44920,CWD-2317,Fixed,120,158,8591,9671,NULL
44921,CWD-2316,Fixed,60,0,0,1429,NULL
44925,CWD-2311,Fixed,240,224,5800,5801,NULL
44928,CWD-2308,Fixed,180,378,4578,5641,NULL
44930,CWD-2306,Fixed,300,0,0,7223,NULL
44939,CWD-2288,Fixed,960,6149,10464,16150,NULL
44941,CWD-2285,Fixed,60,23,23,23,NULL
44942,CWD-2284,Fixed,120,33,1656,5958,NULL
44948,CWD-2276,Fixed,180,2738,6834,6834,NULL
44950,CWD-2274,Fixed,150,113,1518,2916,NULL
44951,CWD-2273,Fixed,270,462,7239,8362,NULL
44952,CWD-2272,Fixed,30,501,7279,8364,NULL
44953,CWD-2271,Fixed,30,501,7279,8365,NULL
44955,CWD-2269,Fixed,180,137,8692,8692,NULL
44956,CWD-2268,Fixed,60,85,14576,20173,NULL
44960,CWD-2263,Fixed,180,5465,13292,14604,NULL
44966,CWD-2257,Fixed,360,1613,9848,9861,NULL
44970,CWD-2252,Fixed,240,127,7190,219339,NULL
44979,CWD-2242,Fixed,6,92,20085,24415,NULL
44981,CWD-2238,Fixed,486,0,1549,5923,NULL
44984,CWD-2232,Fixed,60,1175,1176,1177,NULL
44986,CWD-2228,Fixed,15,4,2640,2670,NULL
44987,CWD-2226,Fixed,240,1140,2694,2695,NULL
44988,CWD-2223,Fixed,2,1516,2702,2891,NULL
44998,CWD-2210,Fixed,1740,19913,19913,40129,NULL
44999,CWD-2209,Fixed,720,27141,35834,40130,NULL
45000,CWD-2208,Fixed,960,25867,34558,40131,NULL
45002,CWD-2206,Fixed,240,8437,8437,19960,NULL
45004,CWD-2204,Fixed,556,17,4611,10357,NULL
45009,CWD-2198,Fixed,360,1376,11141,17093,NULL
45010,CWD-2197,Fixed,480,0,2848,20457,NULL
45012,CWD-2194,Fixed,360,10027,12765,22694,NULL
45017,CWD-2189,Fixed,516,1775,7425,10158,NULL
45018,CWD-2187,Fixed,60,160,5676,296552,NULL
45019,CWD-2186,Fixed,840,1785,1785,70824,NULL
45020,CWD-2185,Fixed,240,5595,8453,9760,NULL
45021,CWD-2184,Fixed,300,0,1436,10020,NULL
45028,CWD-2177,Fixed,480,15718,15718,30330,NULL
45029,CWD-2176,Fixed,120,140,8594,14322,NULL
45030,CWD-2175,Fixed,1440,10274,10274,14589,NULL
45032,CWD-2173,Fixed,120,57,1315,9898,NULL
45034,CWD-2171,Fixed,960,18,8523,16029,NULL
45035,CWD-2170,Fixed,150,133,5952,6631,NULL
45044,CWD-2158,Fixed,120,18,6989,8341,NULL
45045,CWD-2157,Fixed,180,1291,1291,79270,NULL
45048,CWD-2154,Fixed,960,19109,19109,36370,NULL
45049,CWD-2153,Fixed,60,0,7039,7906,NULL
45050,CWD-2152,Fixed,60,9,9,540,NULL
45052,CWD-2150,Fixed,60,36,94,2871,NULL
45059,CWD-2143,Fixed,360,14,1444,18396,NULL
45064,CWD-2138,Fixed,240,46,7437,7437,NULL
45067,CWD-2134,Fixed,300,140,1708,72238,NULL
45068,CWD-2133,Fixed,240,0,1051,11390,NULL
45069,CWD-2132,Fixed,480,0,1051,11394,NULL
45071,CWD-2130,Fixed,180,20,4487,69829,NULL
45072,CWD-2129,Fixed,6,65,65,3622,NULL
45073,CWD-2128,Fixed,540,10,18614,58154,NULL
45075,CWD-2126,Fixed,240,100,22468,38247,NULL
45076,CWD-2125,Fixed,480,357,24123,39546,NULL
45077,CWD-2124,Fixed,1710,15953,0,74155,NULL
45078,CWD-2123,Fixed,600,8609,9979,15371,NULL
45079,CWD-2122,Fixed,480,2171,7442,15417,NULL
45083,CWD-2118,Fixed,780,4085,10165,14221,NULL
45084,CWD-2117,Fixed,60,40,351,15677,NULL
45086,CWD-2115,Fixed,120,447,0,448,NULL
45088,CWD-2113,Fixed,720,1737,6019,14253,NULL
45093,CWD-2107,Fixed,960,104,5103,15134,NULL
45095,CWD-2105,Fixed,480,0,0,833803,NULL
45096,CWD-2104,Fixed,8,5492,5492,7049,NULL
45097,CWD-2103,Fixed,480,18934,21668,43249,NULL
45098,CWD-2102,Fixed,30,0,0,20198,NULL
45100,CWD-2098,Fixed,60,27,0,30174,NULL
45101,CWD-2097,Fixed,93,1013,1260,100637,NULL
45102,CWD-2096,Fixed,124,0,175,100648,NULL
45103,CWD-2095,Fixed,120,4213,4213,99127,NULL
45104,CWD-2094,Fixed,30,0,0,30218,NULL
45106,CWD-2092,Fixed,60,0,0,30192,NULL
45107,CWD-2091,Fixed,120,0,0,4246,NULL
45108,CWD-2090,Fixed,180,0,0,4323,NULL
45109,CWD-2089,Fixed,120,115,115,2723,NULL
45112,CWD-2085,Fixed,1320,21468,29734,139519,NULL
45141,CWD-2052,Fixed,4023,5860,0,183592,NULL
45157,CWD-2035,Fixed,5,0,0,554696,NULL
45160,CWD-2031,Fixed,480,0,0,116756,NULL
45187,CWD-1998,Fixed,480,1113,0,604915,NULL
45196,CWD-1986,Fixed,1,0,0,165807,NULL
45201,CWD-1980,Fixed,300,0,0,47229,NULL
45216,CWD-1963,Fixed,3360,132,0,311221,NULL
45239,CWD-1934,Fixed,240,5,1543,354889,NULL
45253,CWD-1918,Fixed,70,10197,15767,1317568,1
45254,CWD-1917,Fixed,30,18,18,700,NULL
45287,CWD-1880,Fixed,48,5623,51481,1479187,2
45322,CWD-1841,Fixed,20,4,2669,1437380,1
45326,CWD-1836,Fixed,240,31830,0,496813,NULL
45394,CWD-1763,Fixed,13,525645,539880,1504991,NULL
45518,CWD-1625,Fixed,51,8666,0,1777011,4
45536,CWD-1606,Fixed,15,0,0,13,NULL
45540,CWD-1600,Fixed,360,14401,0,1099705,NULL
45549,CWD-1589,Fixed,30,0,0,7409,NULL
45553,CWD-1584,Fixed,60,0,0,8868,NULL
45564,CWD-1568,Fixed,60,0,0,169,NULL
45567,CWD-1565,Fixed,240,0,0,354,NULL
45568,CWD-1564,Fixed,180,0,0,1052,NULL
45571,CWD-1561,Fixed,720,3024,3024,3081,NULL
45574,CWD-1558,Fixed,301,0,0,9878,NULL
45575,CWD-1557,Fixed,360,0,0,1735,NULL
45586,CWD-1537,Fixed,120,0,0,3009,NULL
45590,CWD-1533,Fixed,1260,0,0,17081,NULL
45591,CWD-1532,Fixed,360,0,0,14581,NULL
45595,CWD-1528,Fixed,1800,10550,10550,18938,NULL
45596,CWD-1527,Fixed,3228,0,0,54498,NULL
45597,CWD-1526,Fixed,720,0,0,5979,NULL
45598,CWD-1525,Fixed,2220,0,0,18723,NULL
45599,CWD-1524,Fixed,960,0,0,42020,NULL
45600,CWD-1523,Fixed,240,126,126,29053,NULL
45601,CWD-1522,Fixed,240,227,227,28927,NULL
45602,CWD-1521,Fixed,960,0,0,39109,NULL
45607,CWD-1514,Fixed,540,0,0,20058,NULL
45625,CWD-1491,Fixed,360,0,0,75198,NULL
45634,CWD-1482,Fixed,60,2,4032,1022410,NULL
45639,CWD-1477,Fixed,120,0,0,122929,NULL
45648,CWD-1468,Fixed,1680,7063,7063,128623,NULL
45771,CWD-1325,Fixed,90,0,0,7,NULL
45810,CWD-1283,Fixed,51,136506,238999,1494867,NULL
45813,CWD-1280,Fixed,360,1401053,1401053,1459761,NULL
45974,CWD-1097,Fixed,480,0,0,1818,NULL
45975,CWD-1096,Fixed,240,76,7279,1572438,NULL
45978,CWD-1093,Fixed,53,3016,4360,2276469,NULL
45981,CWD-1089,Fixed,30,2,2,1728,NULL
46015,CWD-1049,Fixed,330,40,40,4050,NULL
46040,CWD-1017,Fixed,13,335,10175,2338781,NULL
46041,CWD-1016,Fixed,30,23,23,2732,NULL
46055,CWD-995,Fixed,39,1435,42981,2724297,5
46062,CWD-988,Fixed,360,0,0,38753,NULL
46071,CWD-979,Fixed,120,0,0,50,NULL
46102,CWD-941,Fixed,120,0,0,148,NULL
46118,CWD-924,Fixed,720,0,0,95,NULL
46122,CWD-920,Fixed,60,102,102,7213,NULL
46142,CWD-898,Fixed,960,0,0,4305,NULL
46173,CWD-844,Fixed,960,0,0,409270,NULL
46190,CWD-817,Fixed,30,0,0,11,NULL
46206,CWD-782,Fixed,15,0,0,44718,NULL
46214,CWD-772,Fixed,240,28,28,464040,NULL
46240,CWD-739,Fixed,660,0,0,131,NULL
46241,CWD-738,Fixed,120,0,0,83,NULL
46255,CWD-723,Fixed,1560,0,0,32206,NULL
46280,CWD-694,Fixed,30,0,0,28846,NULL
46287,CWD-686,Fixed,300,0,0,24527,NULL
46288,CWD-685,Fixed,480,299,299,20474,NULL
46292,CWD-680,Fixed,480,60275,60275,195828,NULL
46302,CWD-669,Fixed,180,0,0,30340,NULL
46349,CWD-614,Fixed,4800,11229,11229,253324,NULL
46391,CWD-561,Fixed,240,0,0,250631,NULL
46410,CWD-541,Fixed,600,0,0,350936,NULL
46415,CWD-536,Fixed,480,29,29,1664383,NULL
46476,CWD-466,Fixed,2880,0,0,262367,NULL
46510,CWD-427,Fixed,420,0,0,262402,NULL
46607,CWD-306,Fixed,1200,28565,28565,458005,NULL
46694,CWD-208,Fixed,1440,0,0,459821,NULL
46747,CWD-149,Fixed,480,0,0,485912,NULL
46814,CWD-74,Fixed,3480,65313,65313,720398,NULL
46851,CWD-25,Fixed,3960,32828,32828,828394,NULL
