ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
305697,TESB-3325,Fixed,240,1353,1353,8385,NULL
305698,TESB-3324,Fixed,180,93,93,7032,NULL
305699,TESB-3323,Fixed,240,4264,4264,6935,NULL
305702,TESB-3320,Fixed,180,1472,1472,1595,NULL
305775,TESB-3242,Fixed,120,0,0,0,NULL
305819,TESB-3194,Fixed,180,2539,2539,2539,NULL
305836,TESB-3175,Fixed,180,0,0,0,NULL
305839,TESB-3172,Fixed,180,0,0,0,NULL
305893,TESB-3117,Fixed,180,1140,1140,1140,NULL
305905,TESB-3103,Fixed,180,390,390,1753,NULL
305933,TESB-3075,Fixed,120,0,0,1125,NULL
305934,TESB-3074,Fixed,180,1544,1544,2670,NULL
305935,TESB-3073,Fixed,180,0,0,0,NULL
305952,TESB-3055,Fixed,180,0,0,53651,3
305964,TESB-3038,Fixed,180,1490,1490,5777,NULL
305976,TESB-3024,Fixed,180,5767,5767,5767,NULL
306027,TESB-2970,Fixed,180,2715,2715,2716,NULL
306030,TESB-2967,Fixed,180,3,3,3,NULL
306067,TESB-2929,Fixed,180,1441,1441,1479,NULL
306095,TESB-2896,Fixed,60,2884,2884,2885,NULL
306171,TESB-2819,Fixed,60,0,0,134,NULL
306179,TESB-2809,Fixed,180,195,195,195,NULL
306196,TESB-2790,Fixed,120,201,201,216,NULL
306201,TESB-2785,Fixed,60,5,5,5799,NULL
306202,TESB-2784,Fixed,360,1499,1499,1500,NULL
306207,TESB-2779,Fixed,180,4205,4205,25882,NULL
306208,TESB-2778,Fixed,180,1140,1140,21678,NULL
306209,TESB-2777,Fixed,180,2819,2819,20538,NULL
306267,TESB-2714,Fixed,120,256,256,8742,NULL
306268,TESB-2713,Fixed,60,4100,4100,8523,NULL
306276,TESB-2705,Fixed,60,5703,5703,19013,NULL
306281,TESB-2700,Fixed,240,2731,2731,4066,NULL
306391,TESB-2570,Fixed,180,9964,9964,16101,NULL
306504,TESB-2426,Fixed,1,4579,4579,5726,NULL
306550,TESB-2360,Fixed,1,21,21,21,NULL
306566,TESB-2327,Fixed,1,244,244,246,NULL
306580,TESB-2312,Fixed,1,1334,1334,5911,NULL
306582,TESB-2310,Fixed,1,4392,4392,4394,NULL
306584,TESB-2305,Fixed,120,4318,4318,4318,NULL
306592,TESB-2268,Fixed,60,1,1,1,NULL
306601,TESB-2259,Fixed,1,124,124,2435,NULL
306602,TESB-2258,Fixed,1,1466,1466,1466,NULL
306605,TESB-2255,Fixed,1,86,86,2585,NULL
306606,TESB-2254,Fixed,1,40,40,43,NULL
306609,TESB-2250,Fixed,180,2,2,2,NULL
306610,TESB-2247,Fixed,180,1461,1461,1461,NULL
306626,TESB-2227,Fixed,1,4068,4068,4191,NULL
306630,TESB-2223,Fixed,1,213,213,213,NULL
306632,TESB-2221,Fixed,240,2804,2804,2804,NULL
306638,TESB-2215,Fixed,1,140,140,5547,NULL
306639,TESB-2214,Fixed,1,1335,1335,1336,NULL
306640,TESB-2213,Fixed,360,1486,1486,2887,NULL
306641,TESB-2212,Fixed,60,0,0,96,NULL
306642,TESB-2211,Fixed,180,95,95,95,NULL
306649,TESB-2204,Fixed,180,4275,4275,4275,NULL
306682,TESB-2167,Fixed,1,6947,6947,18416,NULL
306683,TESB-2166,Fixed,1,1,1,9842,NULL
306684,TESB-2165,Fixed,1,1289,1289,2586,NULL
306687,TESB-2162,Fixed,1,4362,4362,6954,NULL
306688,TESB-2161,Fixed,180,0,0,2719,NULL
306689,TESB-2160,Fixed,180,0,0,2718,NULL
306690,TESB-2159,Fixed,1,9844,9844,9867,NULL
306697,TESB-2152,Fixed,1,6872,8342,10099,NULL
306698,TESB-2151,Fixed,1,368,368,1758,NULL
306702,TESB-2147,Fixed,1,7192,7192,8641,NULL
306729,TESB-2110,Fixed,60,0,0,0,NULL
306777,TESB-2040,Fixed,1,3045,3045,3045,NULL
306778,TESB-2039,Fixed,1,1721,1721,1721,NULL
306783,TESB-2019,Fixed,180,30165,30165,31558,NULL
306789,TESB-2006,Fixed,180,1490,1490,1830,NULL
306790,TESB-2005,Fixed,60,1878,1878,1879,NULL
306793,TESB-2002,Fixed,1,1308,1308,1308,NULL
306807,TESB-1984,Fixed,1,4669,4669,4688,NULL
306810,TESB-1981,Fixed,1,7315,7315,7316,NULL
306815,TESB-1967,Fixed,120,8154,8154,8154,NULL
306825,TESB-1957,Fixed,1,0,0,65,NULL
306826,TESB-1956,Fixed,1,0,0,65,NULL
306827,TESB-1955,Fixed,1,0,0,8297,NULL
306828,TESB-1954,Fixed,1,1357,1357,6821,NULL
306829,TESB-1953,Fixed,1,1422,1422,8365,NULL
306830,TESB-1952,Fixed,1,5764,5764,6944,NULL
306831,TESB-1951,Fixed,1,219,219,7462,NULL
306832,TESB-1950,Fixed,1,66,66,81,NULL
306836,TESB-1945,Fixed,1,1417,1417,1417,NULL
306839,TESB-1942,Fixed,1,5771,5771,5794,NULL
306868,TESB-1903,Fixed,60,5741,5741,8464,NULL
306869,TESB-1902,Fixed,360,1419,1419,2722,NULL
306895,TESB-1859,Fixed,1,453,453,6018,NULL
306896,TESB-1858,Fixed,1,4514,4514,4515,NULL
306901,TESB-1853,Fixed,1,4286,4286,4286,NULL
306903,TESB-1843,Fixed,180,317,317,317,NULL
306918,TESB-1821,Fixed,360,1471,1471,1472,NULL
306919,TESB-1819,Fixed,1,7202,7202,7202,NULL
306924,TESB-1804,Fixed,60,1190,1190,1190,NULL
306934,TESB-1784,Fixed,1,1228,1228,1229,NULL
306935,TESB-1783,Fixed,1,47,47,47,NULL
306937,TESB-1780,Fixed,1,121,121,121,NULL
306951,TESB-1754,Fixed,1,2851,2851,9846,NULL
306954,TESB-1751,Fixed,1,5784,5784,5785,NULL
306959,TESB-1745,Fixed,1,1434,1434,2600,NULL
306970,TESB-1731,Fixed,1,0,0,1663,NULL
306971,TESB-1730,Fixed,1,1442,1442,1442,NULL
306972,TESB-1729,Fixed,1,2865,2865,2865,NULL
306973,TESB-1728,Fixed,1,1434,1434,4294,NULL
306975,TESB-1726,Fixed,1,1491,1491,1491,NULL
306978,TESB-1718,Fixed,1,2746,2746,4177,NULL
306979,TESB-1717,Fixed,1,2741,2741,2808,NULL
306997,TESB-1667,Fixed,1,266,266,8464,NULL
306998,TESB-1666,Fixed,1,6610,6610,28231,NULL
307000,TESB-1664,Fixed,1,2946,2946,21621,NULL
307001,TESB-1663,Fixed,1,7557,7557,18674,NULL
307004,TESB-1660,Fixed,1,5757,5757,6792,NULL
307006,TESB-1658,Fixed,1,0,0,6916,NULL
307009,TESB-1655,Fixed,1,4392,4392,11244,NULL
307010,TESB-1654,Fixed,360,2542,2542,11341,NULL
307011,TESB-1653,Fixed,60,3915,3915,5523,NULL
307015,TESB-1649,Fixed,1,5296,5296,5550,NULL
307017,TESB-1647,Fixed,60,1276,1276,17160,NULL
307023,TESB-1639,Fixed,1,7198,7198,18727,NULL
307025,TESB-1637,Fixed,1,0,0,10066,NULL
307026,TESB-1636,Fixed,1,585,585,16019,NULL
307027,TESB-1635,Fixed,1,2848,2848,10069,NULL
307030,TESB-1632,Fixed,1,0,0,10083,NULL
307031,TESB-1631,Fixed,1,2892,4304,10076,NULL
307032,TESB-1630,Fixed,60,628,628,17510,NULL
307033,TESB-1629,Fixed,1,4135,4135,5717,NULL
307034,TESB-1628,Fixed,360,2921,2921,8641,NULL
307083,TESB-1575,Fixed,1,333,333,333,NULL
307107,TESB-1545,Fixed,1,0,0,5350,NULL
307108,TESB-1544,Fixed,1,0,0,5351,NULL
307109,TESB-1543,Fixed,1,5350,5350,5351,NULL
307129,TESB-1510,Fixed,1,2572,2572,2572,NULL
307135,TESB-1503,Fixed,1,336,336,9918,NULL
307136,TESB-1502,Fixed,1,1458,1458,9580,NULL
307137,TESB-1501,Fixed,1,1060,1060,8122,NULL
307138,TESB-1500,Fixed,1,315,315,7061,NULL
307144,TESB-1494,Fixed,1,4325,4325,19775,NULL
307145,TESB-1493,Fixed,1,6866,6866,15450,NULL
307146,TESB-1492,Fixed,1,1462,1462,8491,NULL
307149,TESB-1489,Fixed,1,5386,5386,24286,NULL
307150,TESB-1488,Fixed,1,0,0,25814,NULL
307151,TESB-1487,Fixed,1,0,0,20203,NULL
307152,TESB-1486,Fixed,1,5963,5963,24572,NULL
307171,TESB-1467,Fixed,180,1474,1474,20201,NULL
307215,TESB-1421,Fixed,240,32808,32808,35955,NULL
307216,TESB-1420,Fixed,240,34508,34508,35955,NULL
307217,TESB-1419,Fixed,240,35954,35954,35956,NULL
307233,TESB-1396,Fixed,1,268,268,269,NULL
307234,TESB-1395,Fixed,1,123,123,412,NULL
307235,TESB-1394,Fixed,1,7504,7504,8907,NULL
307239,TESB-1376,Fixed,60,1422,1422,1423,NULL
307242,TESB-1372,Fixed,60,0,0,1,NULL
307252,TESB-1361,Fixed,1,4168,4168,4168,NULL
307262,TESB-1351,Fixed,1,1479,1479,5858,NULL
307263,TESB-1350,Fixed,1,4378,4378,4382,NULL
307266,TESB-1346,Fixed,60,0,28771,37262,NULL
307267,TESB-1345,Fixed,240,0,28773,37264,NULL
307268,TESB-1344,Fixed,1,0,0,17227,NULL
307269,TESB-1343,Fixed,180,1619,1619,8700,NULL
307270,TESB-1342,Fixed,180,55,55,18716,NULL
307271,TESB-1341,Fixed,120,1389,1389,7071,NULL
307272,TESB-1340,Fixed,300,4322,4322,5563,NULL
307303,TESB-1302,Fixed,1,1692,1692,4448,NULL
307304,TESB-1301,Fixed,1,5702,5702,20229,NULL
307305,TESB-1300,Fixed,1,1600,1600,1622,NULL
307311,TESB-1254,Fixed,1,237,237,18547,NULL
307314,TESB-1251,Fixed,1,1851,1851,17203,NULL
307317,TESB-1248,Fixed,1,4092,4092,31371,NULL
307318,TESB-1247,Fixed,1,5731,5731,27236,NULL
307319,TESB-1246,Fixed,1,5722,5722,15777,NULL
307320,TESB-1245,Fixed,1,2789,2789,10041,NULL
307321,TESB-1244,Fixed,1,1492,1492,8725,NULL
307322,TESB-1243,Fixed,1,1537,1537,7040,NULL
307323,TESB-1242,Fixed,1,0,0,1244,NULL
307324,TESB-1241,Fixed,1,113,113,1243,NULL
307325,TESB-1240,Fixed,1,0,0,1244,NULL
307326,TESB-1239,Fixed,1,114,114,1243,NULL
307327,TESB-1238,Fixed,1,1,1,1245,NULL
307328,TESB-1237,Fixed,1,157,157,1245,NULL
307332,TESB-1228,Fixed,120,206,206,206,NULL
307336,TESB-1222,Fixed,60,145,145,156,NULL
307337,TESB-1221,Fixed,60,10,10,11,NULL
307338,TESB-1220,Fixed,1,112,112,114,NULL
307339,TESB-1219,Fixed,1,1696,1696,1696,NULL
307341,TESB-1216,Fixed,180,1511,1511,1513,NULL
307342,TESB-1215,Fixed,60,0,0,1,NULL
307349,TESB-1196,Fixed,1,102,102,5996,NULL
307350,TESB-1195,Fixed,1,1252,1252,7499,NULL
307352,TESB-1177,Fixed,60,116,116,116,NULL
307354,TESB-1175,Fixed,1,1298,1298,1299,NULL
307355,TESB-1174,Fixed,1,0,0,0,NULL
307358,TESB-1166,Fixed,720,8567,8567,8573,NULL
307359,TESB-1165,Fixed,180,92,92,92,NULL
307361,TESB-1160,Fixed,1,1467,1467,1467,NULL
307363,TESB-1146,Fixed,60,71,71,87,NULL
307373,TESB-1100,Fixed,1,4391,4391,4514,NULL
307376,TESB-1096,Fixed,1,79,79,79,NULL
307379,TESB-1091,Fixed,1,11968,11968,16291,NULL
307380,TESB-1090,Fixed,1,0,0,10044,NULL
307381,TESB-1089,Fixed,1,0,0,10045,NULL
307382,TESB-1088,Fixed,1,0,0,6010,NULL
307383,TESB-1087,Fixed,1,0,0,5720,NULL
307384,TESB-1086,Fixed,1,4556,4556,4651,NULL
307385,TESB-1085,Fixed,300,5724,5724,5805,NULL
307390,TESB-1076,Fixed,1,1455,1455,6797,NULL
307392,TESB-1074,Fixed,1,54,54,1089,NULL
307397,TESB-1069,Fixed,120,4192,4192,5490,NULL
307399,TESB-1067,Fixed,1,1276,1276,8313,NULL
307400,TESB-1066,Fixed,1,3037,3037,11351,NULL
307401,TESB-1065,Fixed,1,2814,2814,9957,NULL
307402,TESB-1064,Fixed,1,1513,1513,8569,NULL
307403,TESB-1063,Fixed,1,1584,1584,8570,NULL
307404,TESB-1062,Fixed,1,3987,3987,5491,NULL
307408,TESB-1058,Fixed,1,128,128,1473,NULL
307419,TESB-1041,Fixed,60,17,17,17,NULL
307431,TESB-1013,Fixed,1,1424,1424,1424,NULL
307432,TESB-1011,Fixed,120,227,227,227,NULL
307433,TESB-1008,Fixed,120,103,103,103,NULL
307437,TESB-998,Fixed,1,4,4,4,NULL
307438,TESB-997,Fixed,1,5714,5714,5714,NULL
307439,TESB-995,Fixed,240,1316,1316,1316,NULL
307443,TESB-953,Fixed,240,1434,1434,1435,NULL
307446,TESB-950,Fixed,1,1440,1440,1442,NULL
307447,TESB-949,Fixed,1,1544,1544,1544,NULL
307450,TESB-928,Fixed,1,3051,3051,3051,NULL
307452,TESB-913,Fixed,1,1,1,1,NULL
307457,TESB-906,Fixed,1,0,0,0,NULL
307458,TESB-905,Fixed,1,1366,1366,1366,NULL
307459,TESB-903,Fixed,1,0,0,13054,NULL
307460,TESB-902,Fixed,1,1429,1429,2957,NULL
307470,TESB-892,Fixed,1,11,11,11,NULL
307474,TESB-885,Fixed,480,4053,4053,4053,NULL
307476,TESB-882,Fixed,1,188,188,188,NULL
307478,TESB-877,Fixed,1,143,143,143,NULL
307480,TESB-854,Fixed,60,2391610,2391610,2480801,NULL
307485,TESB-849,Fixed,1,335,335,335,NULL
307489,TESB-838,Fixed,300,2686,7038,20022,NULL
307490,TESB-828,Fixed,300,12984,20022,24390,NULL
307491,TESB-827,Fixed,1,194,194,7639,NULL
307492,TESB-826,Fixed,1,8036,8036,15676,NULL
307493,TESB-825,Fixed,1,2749,2749,7461,NULL
307497,TESB-818,Fixed,360,7189,7189,8436,NULL
307498,TESB-817,Fixed,180,1415,1415,18615,NULL
307499,TESB-816,Fixed,180,0,0,17200,NULL
307500,TESB-815,Fixed,360,1435,1435,20052,NULL
307501,TESB-814,Fixed,540,5752,5752,15687,NULL
307509,TESB-804,Fixed,360,60,60,10063,NULL
307556,TESB-740,Fixed,1,1597,1597,1599,NULL
307557,TESB-736,Fixed,1,0,0,30,NULL
307566,TESB-726,Fixed,1,5791,5791,5791,NULL
307572,TESB-720,Fixed,60,0,0,0,NULL
307573,TESB-719,Fixed,1,7215,7215,7215,NULL
307578,TESB-705,Fixed,1,0,0,0,NULL
307581,TESB-701,Fixed,1,0,0,0,NULL
307582,TESB-694,Fixed,120,13,13,14,NULL
307590,TESB-685,Fixed,1,3196,3196,3196,NULL
307594,TESB-680,Fixed,1,0,0,0,NULL
307600,TESB-674,Fixed,1,18647,18647,35901,NULL
307601,TESB-673,Fixed,1,4307,4307,44538,NULL
307602,TESB-672,Fixed,1,1435,10076,15805,NULL
307603,TESB-669,Fixed,1,4303,4303,4303,NULL
307605,TESB-667,Fixed,1,6784,6784,6784,NULL
307610,TESB-658,Fixed,1,9556,10993,10993,NULL
307611,TESB-657,Fixed,1,2778,2778,2779,NULL
307615,TESB-651,Fixed,1,407,407,407,NULL
307617,TESB-646,Fixed,1,8,8,4161,NULL
307618,TESB-645,Fixed,1,1379,1379,1380,NULL
307619,TESB-644,Fixed,1,11479,11479,12860,NULL
307620,TESB-643,Fixed,1,0,0,0,NULL
307623,TESB-636,Fixed,1,1395,1395,1407,NULL
307630,TESB-627,Fixed,1,1533,1533,1533,NULL
307634,TESB-623,Fixed,1,40,40,40,NULL
307635,TESB-622,Fixed,1,371,371,371,NULL
307636,TESB-618,Fixed,1,9639,9639,15865,NULL
307637,TESB-617,Fixed,60,7145,7145,7145,NULL
307638,TESB-616,Fixed,1,374,374,398,NULL
307639,TESB-615,Fixed,1,141,141,1142,NULL
307645,TESB-607,Fixed,1,0,0,18665,NULL
307651,TESB-595,Fixed,1,63,63,63,NULL
307652,TESB-594,Fixed,1,1423,1423,1488,NULL
307664,TESB-573,Fixed,480,5712,5712,21659,NULL
307683,TESB-532,Fixed,1,18,18,25489,NULL
307684,TESB-531,Fixed,360,5794,5794,24150,NULL
307685,TESB-530,Fixed,120,1,1,18357,NULL
307688,TESB-527,Fixed,1,9043,9043,19123,NULL
307689,TESB-526,Fixed,1,8266,28477,34630,NULL
307690,TESB-525,Fixed,1,1519,1519,15936,NULL
307691,TESB-524,Fixed,1,1439,1439,5792,NULL
307692,TESB-523,Fixed,1,4282,4282,10076,NULL
307693,TESB-522,Fixed,1,1742,1742,9086,NULL
307694,TESB-521,Fixed,1,59,59,7349,NULL
307695,TESB-520,Fixed,1,3945,3945,4367,NULL
307696,TESB-519,Fixed,1,118,118,10147,NULL
307697,TESB-518,Fixed,1,12925,17198,17676,NULL
307698,TESB-517,Fixed,1,5807,9900,10029,NULL
307699,TESB-516,Fixed,1,0,0,5829,NULL
307700,TESB-515,Fixed,1,5700,5700,5828,NULL
307701,TESB-514,Fixed,1,0,0,18728,NULL
307702,TESB-513,Fixed,180,1906,1906,18731,NULL
307704,TESB-511,Fixed,1,5761,5761,67240,NULL
307705,TESB-510,Fixed,240,1431,1431,58583,NULL
307706,TESB-509,Fixed,1,1457,1457,26986,NULL
307707,TESB-508,Fixed,1,1323,1323,11003,NULL
307713,TESB-502,Fixed,1,1268,1268,6890,NULL
307744,TESB-465,Fixed,1,1268,1268,1268,NULL
307751,TESB-452,Fixed,1,1392,1392,6793,NULL
307752,TESB-449,Fixed,180,0,0,0,NULL
307756,TESB-445,Fixed,960,5724,5724,8580,NULL
307758,TESB-443,Fixed,240,475,475,475,NULL
307762,TESB-434,Fixed,1,1538,1538,1539,NULL
307763,TESB-433,Fixed,60,1442,1442,1442,NULL
307764,TESB-432,Fixed,1,1453,1453,4505,NULL
307765,TESB-430,Fixed,960,4317,4317,4318,NULL
307766,TESB-429,Fixed,1,4281,4281,4281,NULL
307767,TESB-428,Fixed,1,1339,1339,1435,NULL
307777,TESB-418,Fixed,480,5737,5737,5738,NULL
307779,TESB-412,Fixed,1,1305,1305,1305,NULL
307780,TESB-411,Fixed,1,6981,6981,6981,NULL
307783,TESB-408,Fixed,1,1340,1340,1340,NULL
307784,TESB-407,Fixed,1,1403,1403,1404,NULL
307789,TESB-402,Fixed,360,1663,1663,1664,NULL
307790,TESB-401,Fixed,1,2870,2955,2960,NULL
307791,TESB-400,Fixed,1,2870,2955,2961,NULL
307797,TESB-393,Fixed,1,0,0,21423,NULL
307798,TESB-392,Fixed,1,2894,2894,22631,NULL
307799,TESB-391,Fixed,1,2838,2838,14221,NULL
307800,TESB-390,Fixed,1,5928,5928,11383,NULL
307801,TESB-389,Fixed,1,0,0,21476,NULL
307802,TESB-388,Fixed,1,0,0,0,NULL
307803,TESB-387,Fixed,1,0,0,21505,NULL
307804,TESB-386,Fixed,1,0,0,19948,NULL
307805,TESB-385,Fixed,120,4330,4330,19937,NULL
307806,TESB-384,Fixed,1,0,0,19949,NULL
307807,TESB-383,Fixed,240,993,993,4191,NULL
307808,TESB-382,Fixed,180,2972,2972,3195,NULL
307809,TESB-381,Fixed,360,7156,7156,11300,NULL
307810,TESB-380,Fixed,1,4351,4351,9902,NULL
307811,TESB-379,Fixed,1,0,1535,23052,NULL
307812,TESB-378,Fixed,1,1096,1096,4138,NULL
307813,TESB-377,Fixed,1,1803,1803,3043,NULL
307814,TESB-376,Fixed,1,0,0,3223,NULL
307815,TESB-375,Fixed,1,8652,8652,21458,NULL
307816,TESB-374,Fixed,1,8602,8602,19955,NULL
307825,TESB-365,Fixed,1,1382,1382,6939,NULL
307826,TESB-364,Fixed,1,4453,4453,14306,NULL
307829,TESB-360,Fixed,480,1606,1606,18894,NULL
307836,TESB-351,Fixed,960,2641,2641,6987,NULL
307838,TESB-349,Fixed,480,1437,1437,18797,NULL
307860,TESB-310,Fixed,1,1440,1440,18920,NULL
307869,TESB-298,Fixed,1,2881,2881,8877,NULL
307870,TESB-296,Fixed,1,5667,5667,14545,NULL
307871,TESB-294,Fixed,1,2912,2912,10188,NULL
307872,TESB-293,Fixed,1,1495,1495,5893,NULL
307880,TESB-273,Fixed,240,0,0,0,NULL
307882,TESB-256,Fixed,1,1771,1771,1771,NULL
307883,TESB-254,Fixed,1,1514,1514,1515,NULL
307885,TESB-252,Fixed,240,4267,4267,4267,NULL
307886,TESB-251,Fixed,480,2647,2647,2647,NULL
307889,TESB-244,Fixed,1,5745,5745,5746,NULL
307890,TESB-243,Fixed,960,5546,5546,5577,NULL
307896,TESB-232,Fixed,1,0,0,0,NULL
307898,TESB-230,Fixed,1,2930,2930,2932,NULL
307901,TESB-226,Fixed,1,4464,4464,14333,NULL
307902,TESB-224,Fixed,1,1430,1430,18738,NULL
307903,TESB-223,Fixed,1,3182,3182,11748,NULL
307904,TESB-222,Fixed,1,9006,9006,17644,NULL
307907,TESB-219,Fixed,1,5873,5873,5880,NULL
307908,TESB-215,Fixed,1,16006,16006,16018,NULL
307913,TESB-199,Fixed,1,2657,2657,2657,NULL
307914,TESB-198,Fixed,1,0,0,0,NULL
307917,TESB-195,Fixed,360,1472,1472,1474,NULL
307919,TESB-193,Fixed,1,8567,8567,20156,NULL
307920,TESB-192,Fixed,1,8581,8581,11589,NULL
307921,TESB-191,Fixed,1,3006,3006,3009,NULL
307922,TESB-190,Fixed,240,2409,2409,2409,NULL
307926,TESB-185,Fixed,480,11477,11477,21481,NULL
307927,TESB-184,Fixed,960,5697,5697,9943,NULL
307928,TESB-183,Fixed,960,7196,7196,22965,NULL
307929,TESB-182,Fixed,960,2929,2929,15770,NULL
307930,TESB-181,Fixed,480,1327,1327,12840,NULL
307931,TESB-180,Fixed,480,1500,1500,11508,NULL
307932,TESB-179,Fixed,960,5796,5796,10004,NULL
307933,TESB-178,Fixed,1,1594,1594,1594,NULL
307940,TESB-171,Fixed,60,222,222,222,NULL
307941,TESB-170,Fixed,960,2923,2923,4504,NULL
307942,TESB-169,Fixed,960,2920,2920,4499,NULL
307947,TESB-164,Fixed,480,16014,16014,21764,NULL
307971,TESB-138,Fixed,1,0,0,0,NULL
307995,TESB-32,Fixed,480,11708,11708,49124,NULL
307997,TESB-25,Fixed,720,8614,8614,18364,NULL
308010,TESB-12,Fixed,1,9862,9862,28543,NULL
308012,TESB-10,Fixed,1,4593,4593,18686,NULL
308013,TESB-9,Fixed,1,4640,4640,18687,NULL
308014,TESB-8,Fixed,1,4639,4639,18688,NULL
308015,TESB-7,Fixed,1,17613,17613,18690,NULL
