ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
63864,JSWCLOUD-857,Fixed,60,0,0,8924,NULL
63866,JSWCLOUD-853,Fixed,420,4363,4363,11812,NULL
63867,JSWCLOUD-852,Fixed,420,92,92,6196,NULL
63868,JSWCLOUD-851,Fixed,360,1253,1253,7451,NULL
63870,JSWCLOUD-827,Fixed,300,0,0,1,NULL
63872,JSWCLOUD-815,Fixed,240,0,0,0,NULL
63875,JSWCLOUD-803,Fixed,60,0,0,266,NULL
63876,JSWCLOUD-802,Fixed,240,0,0,267,NULL
63878,JSWCLOUD-788,Fixed,1140,23,23,4947,NULL
63879,JSWCLOUD-786,Fixed,180,0,0,12187,NULL
63880,JSWCLOUD-785,Fixed,540,1406,1406,12187,NULL
63881,JSWCLOUD-776,Fixed,600,2153,2153,9695,NULL
63882,JSWCLOUD-775,Fixed,600,2862,2862,7542,NULL
63884,JSWCLOUD-765,Fixed,60,0,0,0,NULL
63885,JSWCLOUD-764,Fixed,120,0,0,1,NULL
63888,JSWCLOUD-741,Fixed,300,0,0,3674,NULL
63889,JSWCLOUD-740,Fixed,300,753,753,1521,NULL
63891,JSWCLOUD-738,Fixed,300,0,0,1,NULL
63893,JSWCLOUD-731,Fixed,600,0,0,25129,NULL
63894,JSWCLOUD-730,Fixed,240,0,0,25130,NULL
63895,JSWCLOUD-729,Fixed,600,2058,2058,2064,NULL
63900,JSWCLOUD-700,Fixed,480,743,743,10914,NULL
63901,JSWCLOUD-699,Fixed,420,0,0,10170,NULL
63902,JSWCLOUD-698,Fixed,240,1546,1546,10170,NULL
63904,JSWCLOUD-689,Fixed,300,3725,3725,26396,NULL
63905,JSWCLOUD-675,Fixed,300,121,121,21157,NULL
63907,JSWCLOUD-644,Fixed,120,0,0,0,NULL
63908,JSWCLOUD-643,Fixed,60,0,0,2,NULL
63909,JSWCLOUD-642,Fixed,180,0,0,0,NULL
63910,JSWCLOUD-641,Fixed,120,0,0,1,NULL
63911,JSWCLOUD-639,Fixed,420,0,0,12789,NULL
63916,JSWCLOUD-584,Fixed,120,58,58,61,NULL
63917,JSWCLOUD-583,Fixed,120,0,0,61,NULL
63919,JSWCLOUD-578,Fixed,60,0,0,52470,NULL
63921,JSWCLOUD-569,Fixed,301,373,373,992,NULL
63922,JSWCLOUD-568,Fixed,600,2823,2823,6570,NULL
63923,JSWCLOUD-567,Fixed,600,3457,3457,1449824,NULL
63925,JSWCLOUD-561,Fixed,300,0,0,2,NULL
63926,JSWCLOUD-560,Fixed,600,0,0,3,NULL
63928,JSWCLOUD-539,Fixed,120,251,251,22926,NULL
63929,JSWCLOUD-538,Fixed,1,0,0,22926,NULL
63930,JSWCLOUD-537,Fixed,1,1,1,22927,NULL
63931,JSWCLOUD-536,Fixed,1,495,495,23423,NULL
63932,JSWCLOUD-535,Fixed,181,495,495,23424,NULL
63933,JSWCLOUD-534,Fixed,1,0,0,22928,NULL
63934,JSWCLOUD-533,Fixed,1141,8832,8832,14127,NULL
63935,JSWCLOUD-532,Fixed,360,4516,4516,9820,NULL
63936,JSWCLOUD-531,Fixed,420,2964,2964,14516,NULL
63937,JSWCLOUD-530,Fixed,660,11694,11694,14271,NULL
63938,JSWCLOUD-529,Fixed,600,11409,11409,12925,NULL
63939,JSWCLOUD-528,Fixed,360,3136,3136,3249,NULL
63942,JSWCLOUD-524,Fixed,660,12176,12176,1470783,NULL
63943,JSWCLOUD-523,Fixed,420,7762,7762,1470784,NULL
63949,JSWCLOUD-427,Fixed,180,0,0,37529,NULL
63950,JSWCLOUD-426,Fixed,420,0,0,37530,NULL
63951,JSWCLOUD-425,Fixed,420,0,0,26044,NULL
63952,JSWCLOUD-424,Fixed,180,0,0,17792,NULL
63953,JSWCLOUD-423,Fixed,1680,7059,7059,17792,NULL
63954,JSWCLOUD-422,Fixed,60,4173,4173,34470,NULL
63955,JSWCLOUD-421,Fixed,420,4174,4174,34471,NULL
63956,JSWCLOUD-420,Fixed,1080,10690,10690,14936,NULL
63957,JSWCLOUD-416,Fixed,481,2841,2841,8572,NULL
63958,JSWCLOUD-415,Fixed,480,1620,1620,8677,NULL
63959,JSWCLOUD-414,Fixed,600,4608,4608,10131,NULL
63960,JSWCLOUD-399,Fixed,421,1498,1498,12536,NULL
63962,JSWCLOUD-394,Fixed,301,1215,1215,22371,NULL
63963,JSWCLOUD-393,Fixed,301,0,0,21156,NULL
63964,JSWCLOUD-392,Fixed,361,0,0,21157,NULL
63966,JSWCLOUD-389,Fixed,960,8160,8160,20615,NULL
63967,JSWCLOUD-385,Fixed,600,1208,1208,9030,NULL
63968,JSWCLOUD-384,Fixed,420,2870,2870,7822,NULL
63969,JSWCLOUD-383,Fixed,120,0,0,9033,NULL
63970,JSWCLOUD-382,Fixed,600,0,0,4953,NULL
63973,JSWCLOUD-366,Fixed,300,0,0,1,NULL
63974,JSWCLOUD-362,Fixed,300,4575,4575,23246,NULL
63975,JSWCLOUD-361,Fixed,120,0,0,10600,NULL
63976,JSWCLOUD-360,Fixed,120,0,0,18672,NULL
63977,JSWCLOUD-359,Fixed,600,6444,6444,18672,NULL
63978,JSWCLOUD-358,Fixed,420,1625,1625,12879,NULL
63980,JSWCLOUD-356,Fixed,720,5520,5520,9970,NULL
63981,JSWCLOUD-355,Fixed,300,4444,4444,4463,NULL
63982,JSWCLOUD-353,Fixed,300,139,139,2899,NULL
63983,JSWCLOUD-352,Fixed,301,2576,2576,2601,NULL
63984,JSWCLOUD-351,Fixed,360,1216,1216,1489,NULL
63985,JSWCLOUD-350,Fixed,480,4445,4445,4470,NULL
63986,JSWCLOUD-349,Fixed,240,0,0,26,NULL
63988,JSWCLOUD-338,Fixed,120,0,0,2,NULL
63989,JSWCLOUD-337,Fixed,120,0,0,2,NULL
63990,JSWCLOUD-336,Fixed,120,0,0,3,NULL
63992,JSWCLOUD-333,Fixed,180,0,0,5,NULL
63993,JSWCLOUD-332,Fixed,180,0,0,5,NULL
63994,JSWCLOUD-331,Fixed,180,0,0,6,NULL
63998,JSWCLOUD-319,Fixed,420,1677,1677,5453,NULL
63999,JSWCLOUD-318,Fixed,1260,3316,3316,13501,NULL
64000,JSWCLOUD-317,Fixed,240,0,0,5451,NULL
64001,JSWCLOUD-316,Fixed,180,0,0,5452,NULL
64002,JSWCLOUD-315,Fixed,1260,7777,7777,10186,NULL
64003,JSWCLOUD-310,Fixed,600,9705,9705,12087,NULL
64005,JSWCLOUD-285,Fixed,1680,739,739,15831,NULL
64006,JSWCLOUD-284,Fixed,420,1775,1775,12052,NULL
64007,JSWCLOUD-283,Fixed,360,4291,4291,9228,NULL
64008,JSWCLOUD-282,Fixed,420,4816,4816,15103,NULL
64009,JSWCLOUD-281,Fixed,90,0,0,1598,NULL
64014,JSWCLOUD-260,Fixed,240,0,0,8641,NULL
64015,JSWCLOUD-259,Fixed,180,1612,1612,23055,NULL
64016,JSWCLOUD-258,Fixed,600,3344,3344,23055,NULL
64017,JSWCLOUD-257,Fixed,420,8693,8693,28407,NULL
64018,JSWCLOUD-256,Fixed,840,8694,8694,28407,NULL
64019,JSWCLOUD-255,Fixed,2220,8692,8692,28408,NULL
64021,JSWCLOUD-252,Fixed,300,10,10,1311,NULL
64022,JSWCLOUD-251,Fixed,300,1280,1280,1313,NULL
64023,JSWCLOUD-250,Fixed,180,318,318,1500,NULL
64024,JSWCLOUD-249,Fixed,330,318,318,1504,NULL
64025,JSWCLOUD-248,Fixed,2100,10451,10451,14999,NULL
64026,JSWCLOUD-247,Fixed,600,1860,1860,1947000,NULL
64027,JSWCLOUD-246,Fixed,600,22553,22553,1968722,NULL
64029,JSWCLOUD-241,Fixed,30,0,0,1,NULL
64030,JSWCLOUD-240,Fixed,240,0,0,2,NULL
64032,JSWCLOUD-237,Fixed,120,2269,2269,2272,NULL
64033,JSWCLOUD-236,Fixed,60,0,0,4,NULL
64035,JSWCLOUD-234,Fixed,60,0,0,2,NULL
64036,JSWCLOUD-233,Fixed,60,0,0,3,NULL
64038,JSWCLOUD-231,Fixed,60,0,0,0,NULL
64039,JSWCLOUD-230,Fixed,60,0,0,0,NULL
64040,JSWCLOUD-229,Fixed,240,0,0,0,NULL
64045,JSWCLOUD-206,Fixed,600,2686,2686,8981,NULL
64046,JSWCLOUD-205,Fixed,240,2975,2975,11958,NULL
64047,JSWCLOUD-204,Fixed,60,0,0,8984,NULL
64048,JSWCLOUD-203,Fixed,990,7138,7138,13114,NULL
64049,JSWCLOUD-202,Fixed,840,1517,1517,23433,NULL
64050,JSWCLOUD-201,Fixed,30,0,0,5975,NULL
64051,JSWCLOUD-200,Fixed,600,3141,3141,5948,NULL
64052,JSWCLOUD-199,Fixed,600,330,330,554947,NULL
64054,JSWCLOUD-197,Fixed,1140,13057,13057,13239,NULL
64058,JSWCLOUD-177,Fixed,1260,8405,8405,8406,NULL
64059,JSWCLOUD-176,Fixed,1566,11635,11635,13274,NULL
64060,JSWCLOUD-175,Fixed,105,0,0,1639,NULL
64061,JSWCLOUD-174,Fixed,660,1679,1679,145820,NULL
64062,JSWCLOUD-173,Fixed,600,561,561,146382,NULL
64063,JSWCLOUD-172,Fixed,600,3588,3588,145822,NULL
64064,JSWCLOUD-171,Fixed,240,1667,1667,2905,NULL
64065,JSWCLOUD-170,Fixed,120,1322,1322,2561,NULL
64068,JSWCLOUD-167,Fixed,180,10789,10789,12829,NULL
64069,JSWCLOUD-166,Fixed,600,2285,2285,12751,NULL
64070,JSWCLOUD-165,Fixed,180,0,0,9982,NULL
64071,JSWCLOUD-164,Fixed,120,1381,1381,10460,NULL
64073,JSWCLOUD-160,Fixed,420,2284,2284,12759,NULL
64074,JSWCLOUD-159,Fixed,420,787,787,5740,NULL
64081,JSWCLOUD-126,Fixed,300,88,88,90,NULL
64083,JSWCLOUD-122,Fixed,600,0,0,4608,NULL
64084,JSWCLOUD-121,Fixed,600,469,469,5078,NULL
64085,JSWCLOUD-120,Fixed,660,1619,1619,4609,NULL
64086,JSWCLOUD-115,Fixed,240,0,0,10,NULL
64087,JSWCLOUD-114,Fixed,540,2891,2891,2902,NULL
64088,JSWCLOUD-113,Fixed,300,0,0,11,NULL
64089,JSWCLOUD-112,Fixed,180,0,0,12,NULL
64091,JSWCLOUD-107,Fixed,1920,7837,7837,8096,NULL
64092,JSWCLOUD-105,Fixed,180,486,486,2914,NULL
64093,JSWCLOUD-104,Fixed,120,0,0,2428,NULL
64094,JSWCLOUD-103,Fixed,180,0,0,2428,NULL
64095,JSWCLOUD-102,Fixed,360,2283,2283,2428,NULL
64096,JSWCLOUD-101,Fixed,180,2283,2283,2430,NULL
64097,JSWCLOUD-100,Fixed,240,0,0,2706,NULL
64098,JSWCLOUD-99,Fixed,240,0,0,289,NULL
64099,JSWCLOUD-98,Fixed,240,0,0,292,NULL
64100,JSWCLOUD-97,Fixed,210,4390,4390,5438,NULL
64101,JSWCLOUD-96,Fixed,150,4391,4391,5439,NULL
64103,JSWCLOUD-92,Fixed,180,0,0,544,NULL
64104,JSWCLOUD-91,Fixed,240,540,540,543,NULL
64108,JSWCLOUD-87,Fixed,60,2,2,2939,NULL
64109,JSWCLOUD-86,Fixed,360,1305,1305,4242,NULL
64110,JSWCLOUD-85,Fixed,60,1,1,2939,NULL
64111,JSWCLOUD-84,Fixed,60,4,4,2942,NULL
64112,JSWCLOUD-83,Fixed,300,87,87,936,NULL
64113,JSWCLOUD-82,Fixed,300,464,464,937,NULL
64114,JSWCLOUD-81,Fixed,30,25,25,190,NULL
64115,JSWCLOUD-80,Fixed,60,25,25,190,NULL
64116,JSWCLOUD-79,Fixed,60,25,25,191,NULL
64117,JSWCLOUD-78,Fixed,60,25,25,191,NULL
64118,JSWCLOUD-77,Fixed,240,0,0,3048,NULL
64119,JSWCLOUD-76,Fixed,240,721,721,3048,NULL
64120,JSWCLOUD-75,Fixed,600,3274,3274,5039,NULL
64133,JSWCLOUD-38,Fixed,1260,0,0,45621,NULL
64134,JSWCLOUD-37,Fixed,240,0,0,191798,NULL
