ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
39537,TIDOC-1652,Fixed,120,0,0,26279,NULL
39539,TIDOC-1650,Fixed,60,0,0,23171,NULL
39540,TIDOC-1648,Fixed,120,1,65,29259,NULL
39544,TIDOC-1644,Fixed,30,0,0,8835,NULL
39548,TIDOC-1640,Fixed,180,0,0,35854,NULL
39549,TIDOC-1639,Fixed,120,4241,40222,40377,NULL
39556,TIDOC-1631,Fixed,120,0,1440,7556,NULL
39558,TIDOC-1629,Fixed,15,5,1183,1269,NULL
39559,TIDOC-1628,Fixed,60,64,64,401,NULL
39564,TIDOC-1623,Fixed,60,0,4222,4246,NULL
39567,TIDOC-1619,Fixed,180,90,3050,12720,NULL
39569,TIDOC-1617,Fixed,120,0,0,0,NULL
39572,TIDOC-1614,Fixed,240,1382,1382,17094,NULL
39578,TIDOC-1606,Fixed,240,10450,31514,1528240,1
39579,TIDOC-1605,Fixed,240,0,0,49201,NULL
39580,TIDOC-1604,Fixed,180,1,1403,38659,NULL
39583,TIDOC-1601,Fixed,420,0,0,41669,NULL
39584,TIDOC-1600,Fixed,30,0,0,70737,NULL
39585,TIDOC-1599,Fixed,120,0,0,17429,NULL
39586,TIDOC-1598,Fixed,180,0,0,2603,NULL
39588,TIDOC-1596,Fixed,120,181,181,21984,NULL
39590,TIDOC-1594,Fixed,70,0,1238,49329,NULL
39591,TIDOC-1593,Fixed,120,1417,11628,52149,NULL
39595,TIDOC-1589,Fixed,120,0,0,12385,NULL
39596,TIDOC-1588,Fixed,5,0,0,1454,NULL
39601,TIDOC-1583,Fixed,240,4312,4312,4312,NULL
39602,TIDOC-1582,Fixed,240,0,211,1776,NULL
39603,TIDOC-1581,Fixed,240,0,11217,50484,NULL
39605,TIDOC-1579,Fixed,60,0,0,1565,NULL
39607,TIDOC-1577,Fixed,120,0,1999,3375,NULL
39608,TIDOC-1576,Fixed,1440,0,1315,51681,NULL
39610,TIDOC-1574,Fixed,180,11520,11520,11590,NULL
39613,TIDOC-1569,Fixed,240,0,0,4444,NULL
39615,TIDOC-1567,Fixed,25,2,113,8176,NULL
39616,TIDOC-1566,Fixed,90,2083,293971,294026,0
39634,TIDOC-1548,Fixed,480,11629,11629,132824,NULL
39635,TIDOC-1547,Fixed,120,18742,18742,18745,NULL
39639,TIDOC-1543,Fixed,5,0,0,113,NULL
39641,TIDOC-1541,Fixed,120,11628,11628,98865,NULL
39642,TIDOC-1540,Fixed,240,7043,7043,7043,NULL
39645,TIDOC-1537,Fixed,120,0,1397,96399,NULL
39654,TIDOC-1528,Fixed,240,0,103,111,NULL
39661,TIDOC-1520,Fixed,30,13,186940,217205,NULL
39664,TIDOC-1517,Fixed,60,6,50324,50405,NULL
39669,TIDOC-1512,Fixed,5,0,0,1979,NULL
39671,TIDOC-1510,Fixed,240,236,236,34599,NULL
39674,TIDOC-1507,Fixed,265,1,5685,7083,NULL
39677,TIDOC-1504,Fixed,300,1,5432,8374,NULL
39679,TIDOC-1501,Fixed,720,0,0,62268,NULL
39680,TIDOC-1500,Fixed,3360,15971,15971,85075,NULL
39681,TIDOC-1499,Fixed,90,182,182,1384,NULL
39682,TIDOC-1498,Fixed,120,11292,11292,67546,NULL
39684,TIDOC-1496,Fixed,30,0,40,10024,NULL
39686,TIDOC-1494,Fixed,30,0,205,210,NULL
39688,TIDOC-1492,Fixed,30,46,46,17182,NULL
39689,TIDOC-1491,Fixed,20,0,0,7243,NULL
39690,TIDOC-1490,Fixed,960,4050,4050,174178,NULL
39693,TIDOC-1486,Fixed,2400,34472,352752,401509,NULL
39694,TIDOC-1485,Fixed,30,0,23,217291,NULL
39695,TIDOC-1484,Fixed,480,8580,8580,11771,NULL
39703,TIDOC-1476,Fixed,120,0,0,115092,NULL
39706,TIDOC-1473,Fixed,120,0,0,177073,NULL
39707,TIDOC-1471,Fixed,150,0,0,161293,NULL
39710,TIDOC-1468,Fixed,240,1339,1339,20100,NULL
39713,TIDOC-1465,Fixed,10,1,4124,54692,NULL
39714,TIDOC-1464,Fixed,60,62,62,18764,NULL
39716,TIDOC-1462,Fixed,45,0,0,8920,NULL
39717,TIDOC-1460,Fixed,2400,0,0,0,NULL
39723,TIDOC-1454,Fixed,45,9,7679,12901,NULL
39725,TIDOC-1452,Fixed,180,0,3666,3669,NULL
39726,TIDOC-1451,Fixed,30,0,0,18747,NULL
39727,TIDOC-1450,Fixed,60,99,1253,149456,NULL
39728,TIDOC-1449,Fixed,120,8376,8376,8628,NULL
39729,TIDOC-1448,Fixed,360,241,241,108014,NULL
39731,TIDOC-1440,Fixed,960,3072,4498,34762,NULL
39732,TIDOC-1439,Fixed,35,0,0,46037,NULL
39733,TIDOC-1438,Fixed,20,0,0,15547,NULL
39734,TIDOC-1437,Fixed,10,0,0,11377,NULL
39736,TIDOC-1435,Fixed,15,0,0,11299,NULL
39737,TIDOC-1434,Fixed,10,0,0,11289,NULL
39738,TIDOC-1433,Fixed,5,0,0,11278,NULL
39739,TIDOC-1432,Fixed,15,0,0,11278,NULL
39740,TIDOC-1431,Fixed,5,0,0,11316,NULL
39741,TIDOC-1430,Fixed,5,0,0,11166,NULL
39743,TIDOC-1428,Fixed,150,64,8453,23956,NULL
39744,TIDOC-1427,Fixed,240,15874,18353,163724,NULL
39745,TIDOC-1426,Fixed,360,1180,13031,22054,NULL
39746,TIDOC-1425,Fixed,15,2,2,1441337,1
39748,TIDOC-1423,Fixed,120,15,12408,109946,NULL
39749,TIDOC-1422,Fixed,180,113,113,79362,NULL
39750,TIDOC-1421,Fixed,120,1277,3388,113176,NULL
39753,TIDOC-1418,Fixed,60,0,0,39220,NULL
39754,TIDOC-1417,Fixed,120,1,3020,9877,NULL
39756,TIDOC-1415,Fixed,120,0,12234,52298,NULL
39758,TIDOC-1413,Fixed,2880,0,12577,74771,NULL
39770,TIDOC-1397,Fixed,360,0,0,124629,NULL
39771,TIDOC-1396,Fixed,480,0,0,8735,NULL
39772,TIDOC-1395,Fixed,120,86,1302,9699,NULL
39779,TIDOC-1382,Fixed,30,0,0,2490,NULL
39780,TIDOC-1381,Fixed,120,5746,5746,15910,NULL
39785,TIDOC-1374,Fixed,15,0,0,45,NULL
39787,TIDOC-1372,Fixed,480,6063,6063,27171,NULL
39789,TIDOC-1370,Fixed,850,0,0,14451,NULL
39790,TIDOC-1369,Fixed,10,0,140,188386,NULL
39791,TIDOC-1368,Fixed,60,0,0,31686,NULL
39792,TIDOC-1367,Fixed,360,0,193965,232342,NULL
39794,TIDOC-1365,Fixed,360,56,56,18736,NULL
39796,TIDOC-1363,Fixed,30,0,1598,1608,NULL
39803,TIDOC-1356,Fixed,300,276,276,11449,NULL
39805,TIDOC-1353,Fixed,120,1790,1790,36395,NULL
39806,TIDOC-1352,Fixed,120,45,107,21569,NULL
39810,TIDOC-1347,Fixed,480,0,0,295069,NULL
39811,TIDOC-1346,Fixed,300,9,11259,25291,NULL
39812,TIDOC-1345,Fixed,240,0,0,34368,NULL
39815,TIDOC-1339,Fixed,240,6043,6043,480278,8
39816,TIDOC-1338,Fixed,120,11658,11658,53414,NULL
39819,TIDOC-1335,Fixed,180,1,1,19786,NULL
39820,TIDOC-1334,Fixed,180,8721,8721,44817,NULL
39821,TIDOC-1333,Fixed,30,0,0,44880,NULL
39822,TIDOC-1332,Fixed,240,0,0,47711,NULL
39823,TIDOC-1331,Fixed,480,11510,11510,47718,NULL
39824,TIDOC-1329,Fixed,240,196,196,27523,NULL
39825,TIDOC-1328,Fixed,360,1532,5776,30468,NULL
39826,TIDOC-1327,Fixed,240,0,0,14945,NULL
39827,TIDOC-1326,Fixed,15,0,8665,9704,NULL
39828,TIDOC-1325,Fixed,120,305,744,30401,NULL
39832,TIDOC-1321,Fixed,150,128,128,36249,NULL
39833,TIDOC-1320,Fixed,60,14251,14251,24619,NULL
39834,TIDOC-1319,Fixed,60,0,0,460886,NULL
39836,TIDOC-1317,Fixed,245,1,10,14,NULL
39837,TIDOC-1316,Fixed,360,1281,1281,20162,NULL
39838,TIDOC-1315,Fixed,120,1116,2547,19955,NULL
39839,TIDOC-1314,Fixed,780,18607,19869,37287,NULL
39840,TIDOC-1313,Fixed,960,13022,14452,19970,NULL
39844,TIDOC-1307,Fixed,240,1,14349,31007,NULL
39845,TIDOC-1306,Fixed,840,1426,2779,10041,NULL
39849,TIDOC-1299,Fixed,10,0,0,344,NULL
39850,TIDOC-1292,Fixed,370,1416,1553,14397,NULL
39851,TIDOC-1291,Fixed,540,287,10297,25911,NULL
39852,TIDOC-1290,Fixed,240,0,0,6110,NULL
39855,TIDOC-1285,Fixed,223,2977,2985,20703,NULL
39857,TIDOC-1283,Fixed,60,0,0,11171,NULL
39858,TIDOC-1282,Fixed,30,0,0,11532,NULL
39859,TIDOC-1281,Fixed,30,0,0,11547,NULL
39860,TIDOC-1280,Fixed,60,0,0,18578,NULL
39865,TIDOC-1274,Fixed,60,1,4055,19566,NULL
39867,TIDOC-1272,Fixed,145,231,14400,19739,NULL
39868,TIDOC-1271,Fixed,600,0,0,34471,NULL
39870,TIDOC-1267,Fixed,120,0,0,89451,NULL
39871,TIDOC-1265,Fixed,240,0,0,60612,NULL
39873,TIDOC-1263,Fixed,960,20526,20526,99514,NULL
39876,TIDOC-1260,Fixed,150,1290,4174,12946,NULL
39879,TIDOC-1257,Fixed,180,4284,4284,14201,NULL
39881,TIDOC-1255,Fixed,480,18946,18946,83644,NULL
39882,TIDOC-1254,Fixed,45,0,0,1990,NULL
39883,TIDOC-1253,Fixed,360,1448,1448,12988,NULL
39885,TIDOC-1251,Fixed,30,0,0,796589,NULL
39888,TIDOC-1248,Fixed,1200,8806,8806,79010,NULL
39889,TIDOC-1247,Fixed,180,0,0,24316,NULL
39890,TIDOC-1246,Fixed,480,0,0,16073,NULL
39893,TIDOC-1243,Fixed,60,0,0,52012,NULL
39895,TIDOC-1241,Done,120,0,0,2296669,3
39898,TIDOC-1236,Fixed,240,0,0,7717,NULL
39900,TIDOC-1234,Fixed,1020,0,0,14407,NULL
39903,TIDOC-1231,Fixed,270,8955,13124,60345,NULL
39904,TIDOC-1230,Fixed,300,1660,1660,12786,NULL
39905,TIDOC-1229,Fixed,240,0,66,316,NULL
39906,TIDOC-1228,Fixed,30,0,9,345,NULL
39908,TIDOC-1226,Fixed,30,0,0,12253,NULL
39909,TIDOC-1222,Fixed,60,1216,1216,37801,NULL
39911,TIDOC-1220,Fixed,60,0,0,14224,NULL
39913,TIDOC-1218,Fixed,210,7153,29863,29865,NULL
39914,TIDOC-1217,Fixed,360,12676,12676,21374,NULL
39915,TIDOC-1216,Fixed,180,0,0,1188,NULL
39916,TIDOC-1215,Fixed,240,21686,21686,24381,NULL
39917,TIDOC-1214,Fixed,960,2866,2866,174558,NULL
39918,TIDOC-1212,Fixed,240,0,0,78658,NULL
39920,TIDOC-1210,Fixed,960,4,1335,7387,NULL
39921,TIDOC-1209,Fixed,120,9986,9986,20015,NULL
39922,TIDOC-1208,Fixed,480,21759,21759,33409,NULL
39923,TIDOC-1207,Fixed,10,0,156,941922,NULL
39924,TIDOC-1206,Fixed,180,0,7493,10353,NULL
39925,TIDOC-1203,Fixed,30,0,0,452,NULL
39926,TIDOC-1202,Fixed,30,0,0,5716,NULL
39927,TIDOC-1201,Fixed,240,126,1450,30193,NULL
39928,TIDOC-1200,Fixed,120,0,0,2607,NULL
39929,TIDOC-1199,Fixed,30,0,0,1288,NULL
39930,TIDOC-1198,Fixed,240,0,0,10082,NULL
39931,TIDOC-1197,Fixed,180,0,0,2652,NULL
39932,TIDOC-1196,Fixed,60,0,2854,2900,NULL
39933,TIDOC-1195,Fixed,60,0,1233,35825,NULL
39936,TIDOC-1192,Fixed,30,14,10051,18248,NULL
39937,TIDOC-1191,Fixed,960,20012,20012,23185,NULL
39939,TIDOC-1189,Fixed,420,1,264,1476,NULL
39940,TIDOC-1188,Fixed,75,0,131,366199,NULL
39944,TIDOC-1184,Fixed,120,338,27412,90422,NULL
39946,TIDOC-1182,Fixed,240,4306,4306,9088,NULL
39947,TIDOC-1181,Fixed,970,10061,10070,173099,NULL
39950,TIDOC-1178,Fixed,60,60148,60148,67571,NULL
39951,TIDOC-1177,Fixed,10,0,0,116,NULL
39953,TIDOC-1175,Fixed,60,0,0,135345,NULL
39954,TIDOC-1174,Fixed,150,1,5782,5874,NULL
39957,TIDOC-1171,Fixed,60,0,1399,5659,NULL
39958,TIDOC-1170,Fixed,10,0,0,1143,NULL
39959,TIDOC-1169,Fixed,120,0,0,1125,NULL
39963,TIDOC-1164,Fixed,30,9779,9779,27467,NULL
39964,TIDOC-1163,Fixed,390,288,72016,100454,NULL
39970,TIDOC-1156,Fixed,10,235,235,250,NULL
39973,TIDOC-1152,Fixed,20,8380,8380,9718,NULL
39976,TIDOC-1149,Fixed,360,8729,9743,574356,21
39977,TIDOC-1148,Fixed,960,0,0,16884,NULL
39978,TIDOC-1147,Fixed,10,1691,1691,1940,NULL
39979,TIDOC-1146,Fixed,30,5950,5950,7171,NULL
39980,TIDOC-1145,Fixed,750,38728,38728,57201,NULL
39981,TIDOC-1144,Fixed,1440,17455,17455,31682,NULL
39982,TIDOC-1141,Fixed,30,5954,5954,14634,NULL
39985,TIDOC-1138,Fixed,870,0,0,2834,NULL
39986,TIDOC-1137,Fixed,120,36,36,50357,NULL
39990,TIDOC-1133,Fixed,60,0,30006,30022,NULL
39991,TIDOC-1131,Fixed,30,0,0,50600,NULL
39992,TIDOC-1130,Done,240,0,0,2463988,3
39994,TIDOC-1128,Fixed,60,0,0,14237,NULL
39995,TIDOC-1127,Fixed,140,0,34273,34317,NULL
39997,TIDOC-1125,Fixed,40,0,0,1374,NULL
39999,TIDOC-1123,Fixed,480,0,0,22695,NULL
40001,TIDOC-1121,Fixed,80,3271,27712,34876,NULL
40002,TIDOC-1119,Fixed,10,0,0,1511,NULL
40004,TIDOC-1117,Fixed,480,11824,12888,139828,NULL
40005,TIDOC-1116,Fixed,240,0,0,233167,NULL
40006,TIDOC-1115,Fixed,270,0,0,7150,NULL
40008,TIDOC-1113,Fixed,480,0,0,129166,NULL
40011,TIDOC-1110,Fixed,180,0,0,260848,NULL
40014,TIDOC-1107,Fixed,15,15987,15987,21635,NULL
40015,TIDOC-1106,Fixed,240,7547,7547,26106,NULL
40016,TIDOC-1105,Fixed,120,0,0,1,NULL
40017,TIDOC-1104,Fixed,20,0,1628,1632,NULL
40018,TIDOC-1103,Fixed,480,2564,2564,83523,NULL
40021,TIDOC-1100,Fixed,20,15495,15495,70702,NULL
40022,TIDOC-1097,Fixed,120,2,4152,261856,NULL
40023,TIDOC-1096,Fixed,10,0,0,21769,NULL
40029,TIDOC-1090,Fixed,30,22,22,8438,NULL
40030,TIDOC-1089,Fixed,480,0,0,208656,NULL
40031,TIDOC-1088,Fixed,60,0,177,252801,NULL
40032,TIDOC-1087,Fixed,40,210,210,10406,NULL
40034,TIDOC-1085,Fixed,120,579203,579203,982588,NULL
40035,TIDOC-1084,Fixed,780,1530,19950,24029,NULL
40036,TIDOC-1083,Fixed,180,0,0,10,NULL
40037,TIDOC-1082,Fixed,20,15876,15876,24181,NULL
40038,TIDOC-1081,Fixed,720,4394,4394,8779,NULL
40039,TIDOC-1080,Fixed,480,1185,1185,139555,NULL
40042,TIDOC-1077,Fixed,480,0,0,384578,NULL
40044,TIDOC-1075,Fixed,40,184,184,21997,NULL
40045,TIDOC-1074,Fixed,480,11340,11340,1128832,NULL
40047,TIDOC-1072,Fixed,20,1774,1774,2944,NULL
40048,TIDOC-1071,Fixed,720,8792,8792,162489,NULL
40050,TIDOC-1069,Fixed,780,3729,15720,46198,NULL
40051,TIDOC-1068,Fixed,480,431,12422,46198,NULL
40053,TIDOC-1066,Fixed,60,1139,1139,2017,NULL
40054,TIDOC-1065,Fixed,780,3262,3262,216154,NULL
40055,TIDOC-1064,Fixed,30,37,37,9884,NULL
40057,TIDOC-1062,Fixed,120,4398,4398,15715,NULL
40058,TIDOC-1061,Fixed,360,0,0,222344,NULL
40066,TIDOC-1051,Fixed,60,0,0,14492,NULL
40067,TIDOC-1050,Fixed,92,4384,4384,5611,NULL
40068,TIDOC-1049,Fixed,105,168,168,168,NULL
40069,TIDOC-1048,Fixed,90,34518,34518,55886,NULL
40072,TIDOC-1045,Fixed,100,137,137,2839,NULL
40074,TIDOC-1043,Fixed,15,0,0,1869355,1
40075,TIDOC-1042,Fixed,30,0,0,181318,NULL
40076,TIDOC-1041,Fixed,480,0,0,5698,NULL
40078,TIDOC-1039,Fixed,900,6942,6942,6942,NULL
40079,TIDOC-1038,Fixed,130,11373,11373,21565,NULL
40080,TIDOC-1037,Fixed,30,21,21,10379,NULL
40081,TIDOC-1036,Fixed,480,0,0,149785,NULL
40082,TIDOC-1035,Fixed,120,7201,7201,34294,NULL
40083,TIDOC-1034,Fixed,60,0,0,204348,NULL
40084,TIDOC-1033,Fixed,10,0,0,8604,NULL
40085,TIDOC-1032,Fixed,855,19814,19814,180062,NULL
40086,TIDOC-1030,Fixed,30,2,2,98,NULL
40087,TIDOC-1029,Fixed,240,4091,4091,4118,NULL
40089,TIDOC-1027,Fixed,60,0,0,51,NULL
40092,TIDOC-1024,Fixed,120,0,0,82332,NULL
40093,TIDOC-1023,Fixed,1440,132621,132621,718763,8
40095,TIDOC-1021,Fixed,900,0,0,83955,NULL
40096,TIDOC-1020,Fixed,600,10039,10039,87739,NULL
40097,TIDOC-1019,Fixed,1920,0,0,122315,NULL
40098,TIDOC-1018,Fixed,960,0,0,164051,NULL
40099,TIDOC-1017,Fixed,90,1,1,69432,NULL
40100,TIDOC-1016,Fixed,360,2457,2457,71921,NULL
40102,TIDOC-1014,Fixed,480,21410,21410,181672,NULL
40103,TIDOC-1013,Fixed,720,5951,5951,77894,NULL
40104,TIDOC-1012,Fixed,1080,18359,18359,27375,NULL
40105,TIDOC-1011,Fixed,140,25661,25661,47484,NULL
40106,TIDOC-1010,Fixed,1590,10237,10237,63766,NULL
40107,TIDOC-1009,Fixed,10,0,0,12,NULL
40108,TIDOC-1008,Fixed,60,6873,6873,8610,NULL
40109,TIDOC-1007,Fixed,360,14386,14386,49931,NULL
40110,TIDOC-1006,Fixed,40,18731,18731,29878,NULL
40111,TIDOC-1005,Fixed,255,11731,11731,66128,NULL
40112,TIDOC-1004,Fixed,1440,0,0,348489,NULL
40114,TIDOC-999,Fixed,40,5827,5827,54575,NULL
40115,TIDOC-998,Fixed,20,10067,10067,11265,NULL
40116,TIDOC-997,Fixed,480,0,0,11347,NULL
40117,TIDOC-996,Fixed,120,0,0,300885,NULL
40119,TIDOC-994,Fixed,10,44,44,65,NULL
40123,TIDOC-990,Fixed,150,139,19873,25699,NULL
40124,TIDOC-989,Fixed,30,0,0,63,NULL
40126,TIDOC-987,Fixed,10,0,0,998,NULL
40127,TIDOC-986,Fixed,10,0,0,1000,NULL
40129,TIDOC-984,Fixed,10,0,0,997,NULL
40130,TIDOC-983,Fixed,10,0,0,1044,NULL
40131,TIDOC-982,Fixed,10,0,0,999,NULL
40132,TIDOC-981,Fixed,20,0,0,33834,NULL
40133,TIDOC-980,Fixed,240,0,0,287154,NULL
40137,TIDOC-975,Fixed,240,4513,4513,4521,NULL
40140,TIDOC-972,Fixed,60,0,0,8602,NULL
40141,TIDOC-971,Fixed,540,35405,35405,142847,NULL
40145,TIDOC-967,Fixed,960,6023,6023,105445,NULL
40146,TIDOC-966,Fixed,1020,2791,2791,102467,NULL
40148,TIDOC-964,Fixed,960,9622,9622,89331,NULL
40149,TIDOC-963,Fixed,180,0,0,49049,NULL
40150,TIDOC-962,Fixed,3600,28789,28789,69226,NULL
40151,TIDOC-961,Fixed,2700,3849,3849,112788,NULL
40152,TIDOC-960,Fixed,1440,9207,9207,23462,NULL
40153,TIDOC-959,Fixed,720,9206,9206,23463,NULL
40154,TIDOC-958,Fixed,960,2856,2856,46672,NULL
40155,TIDOC-957,Fixed,1020,2861,2861,30097,NULL
40157,TIDOC-955,Fixed,960,0,0,9562,NULL
40159,TIDOC-953,Fixed,120,0,0,18470,NULL
40160,TIDOC-952,Fixed,960,7463,7463,463775,NULL
40162,TIDOC-950,Fixed,360,1251,1251,434097,NULL
40163,TIDOC-949,Fixed,15,1644,1644,350402,NULL
40165,TIDOC-947,Fixed,200,8043,8043,31056,NULL
40167,TIDOC-945,Fixed,310,38126,38126,45217,NULL
40168,TIDOC-944,Fixed,380,32368,32368,62138,NULL
40169,TIDOC-943,Fixed,1,0,0,1389,NULL
40170,TIDOC-942,Fixed,240,28669,28669,28771,NULL
40171,TIDOC-941,Fixed,10,35,35,2658,NULL
40172,TIDOC-940,Fixed,60,4,4,31131,NULL
40181,TIDOC-931,Fixed,270,8569,8569,55680,NULL
40182,TIDOC-930,Fixed,15,0,0,501,NULL
40183,TIDOC-929,Fixed,240,1300,1300,466542,NULL
40185,TIDOC-926,Fixed,60,0,0,466,NULL
40186,TIDOC-925,Fixed,120,28462,28462,42875,NULL
40187,TIDOC-924,Fixed,270,6886,6886,19791,NULL
40188,TIDOC-920,Fixed,860,4364,4364,244228,NULL
40190,TIDOC-918,Fixed,120,5355,5355,5415,NULL
40191,TIDOC-916,Fixed,5,0,0,379580,NULL
40192,TIDOC-915,Fixed,50,0,0,1215,NULL
40193,TIDOC-913,Fixed,50,3859,3859,8446,NULL
40194,TIDOC-912,Fixed,960,4232,4232,23578,NULL
40195,TIDOC-911,Fixed,10,0,0,11291,NULL
40197,TIDOC-909,Fixed,130,11461,11461,19807,NULL
40198,TIDOC-907,Fixed,250,1578,1578,21292,NULL
