ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
308241,TMDM-11592,Fixed,120,28,42,27797,0
308242,TMDM-11555,Fixed,720,1249,8755,38963,0
308244,TMDM-11533,Done,120,67,1160,1437,0
308245,TMDM-11532,Done,120,0,23031,23290,1
308246,TMDM-11531,Fixed,1920,294,9796,23060,0
308247,TMDM-11530,Fixed,30,1110,6823,20176,0
308248,TMDM-11508,Fixed,120,55,81,30194,0
308249,TMDM-11506,Fixed,480,2766,21446,31305,0
308251,TMDM-11499,Fixed,960,2692,21369,38683,0
308253,TMDM-11494,Fixed,960,7148,42034,31738,1
308259,TMDM-11456,Fixed,2100,37531,41500,55714,NULL
308260,TMDM-11453,Fixed,1620,13731,106261,119573,1
308261,TMDM-11451,Fixed,1860,14375,65007,85114,NULL
308263,TMDM-11449,Fixed,2580,10772,39848,100483,NULL
308266,TMDM-11399,Done,1680,8735,8735,14330,5
308267,TMDM-11397,Fixed,1680,16218,58238,128179,0
308268,TMDM-11396,Fixed,480,4,2772,7436,0
308270,TMDM-11386,Fixed,120,70,2988,4375,NULL
308271,TMDM-11385,Fixed,120,36,17134,80652,NULL
308274,TMDM-11350,Fixed,1920,3912,24336,24795,0
308275,TMDM-11347,Fixed,960,1087,14255,18572,NULL
308276,TMDM-11340,Fixed,450,1417,1806,26309,0
308277,TMDM-11339,Fixed,480,1350,1350,67951,1
308281,TMDM-11321,Fixed,480,5601,5601,21472,NULL
308288,TMDM-11283,Fixed,600,1380,7235,25877,NULL
308290,TMDM-11272,Fixed,960,23,77771,240176,NULL
308291,TMDM-11271,Fixed,720,65965,143658,240120,NULL
308292,TMDM-11270,Fixed,960,1956,1956,25670,NULL
308293,TMDM-11269,Fixed,480,4398,14210,25670,NULL
308294,TMDM-11268,Fixed,720,1617,15709,25551,NULL
308295,TMDM-11267,Fixed,720,1152,16875,25551,NULL
308296,TMDM-11266,Fixed,1920,8348,27423,27683,1
308297,TMDM-11264,Fixed,1200,4268,12797,21329,1
308298,TMDM-11262,Fixed,480,5209,21774,7157,NULL
308300,TMDM-11249,Fixed,480,2879,12702,63294,NULL
308301,TMDM-11248,Fixed,690,2858,12535,63325,NULL
308302,TMDM-11247,Fixed,360,1447,13065,62244,NULL
308303,TMDM-11246,Fixed,360,12993,18657,59283,NULL
308304,TMDM-11245,Fixed,1320,8252,18609,59287,NULL
308305,TMDM-11244,Fixed,1080,3170,21558,59293,NULL
308306,TMDM-11243,Fixed,600,327,1706,29076,NULL
