ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
131605,BAM-5261,Fixed,1080,5859,35897,37444,3
131610,BAM-5247,Fixed,480,1545,7675,10529,NULL
131612,BAM-5245,Fixed,240,0,3441,13730,NULL
131613,BAM-5244,Fixed,600,1163,13338,39452,3
131614,BAM-5237,Fixed,1560,9431,100678,166874,NULL
131621,BAM-5225,Fixed,300,0,1179,23507,NULL
131626,BAM-5218,Fixed,210,100,4333,51226,3
131631,BAM-5213,Fixed,60,1412,5680,51796,3
131642,BAM-5197,Fixed,540,195,29980,35116,3
131649,BAM-5184,Fixed,360,1658,21532,23502,3
131659,BAM-5172,Fixed,720,1445,19751,37993,5
131663,BAM-5168,Fixed,120,0,2577,40185,NULL
131670,BAM-5155,Fixed,180,0,8439,11547,NULL
131684,BAM-5140,Fixed,360,188,4364,43395,3
131696,BAM-5126,Fixed,240,0,22967,23385,NULL
131699,BAM-5121,Fixed,240,356,24548,25265,NULL
131733,BAM-5058,Fixed,240,220,4178,4761,NULL
131745,BAM-5042,Fixed,120,0,21722,42205,NULL
131751,BAM-5032,Fixed,480,0,1163,11786,NULL
131761,BAM-5021,Fixed,120,565,2068,9379,NULL
131764,BAM-5018,Fixed,180,0,23112,42343,NULL
131768,BAM-5011,Fixed,60,1143,1143,11879,NULL
131772,BAM-5004,Fixed,180,197,32082,54365,NULL
131776,BAM-4997,Fixed,60,5,3086,5948,NULL
131777,BAM-4996,Fixed,120,121,4307,10258,NULL
131779,BAM-4994,Fixed,540,2291,7320,21854,NULL
131796,BAM-4968,Fixed,90,0,4431,6827,NULL
131797,BAM-4965,Fixed,60,55,576,6941,NULL
131802,BAM-4956,Fixed,660,3,14226,21101,NULL
131804,BAM-4954,Fixed,90,7,1242,18481,NULL
131806,BAM-4951,Fixed,1920,11122,22451,22454,NULL
131810,BAM-4946,Fixed,360,3529,3531,3550,NULL
131814,BAM-4942,Fixed,360,307,5640,10131,3
131815,BAM-4941,Fixed,120,0,2540,15955,1
131816,BAM-4940,Fixed,240,3943,10892,20798,2
131821,BAM-4935,Fixed,360,1365,6865,18981,3
131824,BAM-4932,Fixed,210,118,5157,10463,3
131829,BAM-4925,Fixed,120,137,1033,12102,1
131830,BAM-4924,Fixed,60,2,1019,12132,2
131841,BAM-4905,Fixed,360,674,15878,28003,2
131844,BAM-4900,Fixed,840,17154,28341,31251,NULL
131856,BAM-4887,Fixed,120,0,0,155372,NULL
131872,BAM-4858,Fixed,240,9391,0,39103,NULL
131879,BAM-4849,Fixed,90,0,7079,8345,1
131881,BAM-4847,Fixed,240,1,17191,20511,NULL
131884,BAM-4844,Fixed,120,52,15890,20511,NULL
131897,BAM-4824,Fixed,1440,13594,27414,31775,NULL
131898,BAM-4823,Fixed,360,4359,18361,18362,NULL
131901,BAM-4820,Fixed,90,0,30296,49737,NULL
131902,BAM-4819,Fixed,120,0,20006,20006,NULL
131914,BAM-4805,Fixed,120,0,0,81907,NULL
131920,BAM-4798,Fixed,120,14,20022,30428,NULL
131924,BAM-4794,Fixed,240,555,81705,82098,3
131926,BAM-4791,Fixed,480,4,20004,30580,5
131959,BAM-4751,Fixed,300,9930,0,10334,NULL
131960,BAM-4750,Fixed,120,2581,0,14500,NULL
131962,BAM-4744,Fixed,600,1256,18447,29903,NULL
131965,BAM-4741,Fixed,120,81,4041,5686,NULL
131966,BAM-4740,Fixed,60,25,3978,5677,NULL
131967,BAM-4739,Fixed,180,194,4147,5676,NULL
131971,BAM-4735,Fixed,120,0,12885,15498,1
131972,BAM-4734,Fixed,60,2,12972,15498,1
131974,BAM-4732,Fixed,600,1633,13033,15502,2
131977,BAM-4729,Fixed,480,2914,41979,42994,3
131979,BAM-4727,Fixed,1800,10,27151,50537,NULL
131989,BAM-4711,Fixed,1230,8207,8246,8246,NULL
131994,BAM-4704,Fixed,240,106,6151,22409,1
132006,BAM-4690,Fixed,120,0,10036,35871,5
132007,BAM-4689,Fixed,2160,9865,25160,31220,NULL
132010,BAM-4681,Fixed,60,0,0,13598,NULL
132011,BAM-4680,Fixed,60,0,0,13602,NULL
132012,BAM-4679,Fixed,180,2819,12257,23098,NULL
132013,BAM-4678,Fixed,60,1815,1815,13640,NULL
132014,BAM-4677,Fixed,120,4364,15683,19723,NULL
132016,BAM-4675,Fixed,360,5820,17105,19738,NULL
132017,BAM-4674,Fixed,600,7367,37628,38680,NULL
132018,BAM-4673,Fixed,60,2,2,4413,5
