ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
11530,NEXUS-3153,Fixed,122,5730,5730,5731,NULL
11532,NEXUS-3151,Fixed,296,0,0,7036,NULL
11533,NEXUS-3150,Fixed,60,756,756,845,NULL
11534,NEXUS-3149,Fixed,60,221,221,221,NULL
11535,NEXUS-3148,Fixed,411,345,461,22545,NULL
11539,NEXUS-3144,Fixed,600,8329,8329,11476,NULL
11541,NEXUS-3141,Fixed,49,50,50,14242,NULL
11542,NEXUS-3140,Fixed,29,0,0,7523,NULL
11544,NEXUS-3136,Fixed,120,4250,4250,53600,NULL
11545,NEXUS-3132,Fixed,497,3353,3353,37150,NULL
11546,NEXUS-3131,Fixed,240,0,0,148,NULL
11547,NEXUS-3130,Fixed,55,8305,8305,29793,NULL
11551,NEXUS-3122,Fixed,47,11,37,44889,NULL
11556,NEXUS-3117,Fixed,30,223,239,37033,NULL
11562,NEXUS-3111,Fixed,1688,15904,16083,53885,NULL
11566,NEXUS-3107,Fixed,107,2890,2890,2916,NULL
11570,NEXUS-3103,Fixed,116,7158,7159,114947,NULL
11581,NEXUS-3092,Fixed,60,30,49,46966,NULL
11585,NEXUS-3088,Fixed,29,0,0,7,NULL
11586,NEXUS-3087,Fixed,40,22,22,31,NULL
11589,NEXUS-3084,Fixed,88,1218,1218,1308,NULL
11591,NEXUS-3082,Fixed,90,139,139,832,NULL
11592,NEXUS-3081,Fixed,48,48,48,833,NULL
11593,NEXUS-3080,Fixed,32,170,170,833,NULL
11594,NEXUS-3079,Fixed,22,192,192,834,NULL
11603,NEXUS-3070,Fixed,30,16,16,27353,NULL
11604,NEXUS-3069,Fixed,141,0,68,66569,NULL
11608,NEXUS-3065,Fixed,316,218,662,1210,NULL
11609,NEXUS-3064,Fixed,81,5455,6544,5761,NULL
11612,NEXUS-3061,Fixed,63,38,242,5770,NULL
11613,NEXUS-3060,Fixed,240,61,268,8091,NULL
11614,NEXUS-3059,Fixed,61,194,202,200,NULL
11619,NEXUS-3054,Fixed,20,0,0,9497,NULL
11620,NEXUS-3053,Fixed,19,71,71,1464250,NULL
11621,NEXUS-3052,Fixed,32,29,36087,4022,NULL
11622,NEXUS-3051,Fixed,120,156,156,1131,NULL
11624,NEXUS-3049,Fixed,1321,1980,2443,4946,NULL
11627,NEXUS-3046,Fixed,168,1616,1616,1616,NULL
11628,NEXUS-3045,Fixed,120,989,989,7476,NULL
11630,NEXUS-3043,Fixed,60,0,0,234,NULL
11631,NEXUS-3042,Fixed,205,9392,9392,9392,NULL
11632,NEXUS-3041,Fixed,150,95,95,12795,NULL
11634,NEXUS-3039,Fixed,172,2136,2140,2363,NULL
11635,NEXUS-3038,Fixed,23,13,40,23769,NULL
11636,NEXUS-3037,Fixed,10,14,14,3666,NULL
11638,NEXUS-3035,Fixed,47,23410,23410,28793,NULL
11640,NEXUS-3033,Fixed,17,0,0,3,NULL
11641,NEXUS-3032,Fixed,72,0,0,20,NULL
11643,NEXUS-3030,Fixed,153,262,262,278,NULL
11644,NEXUS-3029,Fixed,22,181,192,240,NULL
11645,NEXUS-3028,Fixed,60,56,104,5843,NULL
11648,NEXUS-3020,Fixed,60,0,0,35,NULL
11650,NEXUS-3018,Fixed,640,9892,9892,42896,NULL
11651,NEXUS-3017,Fixed,79,79,79,79,NULL
11654,NEXUS-3012,Fixed,8,15,26,8838,NULL
11655,NEXUS-3011,Fixed,75,0,0,46,NULL
11657,NEXUS-3009,Fixed,99,51,63,962,NULL
11659,NEXUS-3005,Fixed,256,0,88,515,NULL
11662,NEXUS-3001,Fixed,12,3,6,5316,NULL
11663,NEXUS-3000,Fixed,443,1350,1350,1350,NULL
11664,NEXUS-2999,Fixed,60,0,0,0,NULL
11667,NEXUS-2996,Fixed,160,1065,1071,7737,NULL
11669,NEXUS-2994,Fixed,47,111,119,6710,NULL
11671,NEXUS-2991,Fixed,120,247,258,1210,NULL
11672,NEXUS-2990,Fixed,30,7,7,12,NULL
11674,NEXUS-2988,Fixed,15,9,9,2830,NULL
11676,NEXUS-2986,Fixed,45,12,12,19,NULL
11677,NEXUS-2985,Fixed,140,136,136,1464,NULL
11678,NEXUS-2984,Fixed,50,70,70,197,NULL
11679,NEXUS-2983,Fixed,60,0,0,1500,NULL
11680,NEXUS-2982,Fixed,10,1126,1126,2831,NULL
11681,NEXUS-2981,Fixed,80,177,177,1292,NULL
11683,NEXUS-2979,Fixed,390,0,0,2835,NULL
11684,NEXUS-2977,Fixed,783,1612,1612,95145,NULL
11689,NEXUS-2972,Fixed,140,909,909,909,NULL
11692,NEXUS-2969,Fixed,255,178,180,5150,NULL
11696,NEXUS-2964,Fixed,25,0,0,2,NULL
11705,NEXUS-2954,Fixed,30,0,52,225,NULL
11707,NEXUS-2952,Fixed,740,0,0,272,NULL
11708,NEXUS-2951,Fixed,270,1361,3004,1400,NULL
11709,NEXUS-2949,Fixed,140,0,17,3554,NULL
11710,NEXUS-2948,Fixed,20,0,1,628,NULL
11711,NEXUS-2947,Fixed,20,0,2,614,NULL
11712,NEXUS-2946,Fixed,100,127,128,3604,NULL
11714,NEXUS-2944,Fixed,60,71,71,72,NULL
11719,NEXUS-2939,Fixed,255,1491,1493,25834,NULL
11723,NEXUS-2935,Fixed,180,16851,16851,16852,NULL
11724,NEXUS-2934,Fixed,120,0,0,1230,NULL
11726,NEXUS-2932,Fixed,240,0,0,630,NULL
11727,NEXUS-2931,Fixed,120,0,0,623,NULL
11728,NEXUS-2930,Fixed,180,0,0,26710,NULL
11729,NEXUS-2929,Fixed,60,0,0,8,NULL
11733,NEXUS-2925,Fixed,150,4363,4363,4364,NULL
11734,NEXUS-2924,Fixed,45,3,3,29,NULL
11735,NEXUS-2923,Fixed,200,910,912,14900,NULL
11738,NEXUS-2919,Fixed,80,0,0,1677,NULL
11741,NEXUS-2915,Fixed,480,6119,6119,6126,NULL
11749,NEXUS-2907,Fixed,20,1452,1454,16727,NULL
11753,NEXUS-2903,Fixed,1320,8857,8857,8858,NULL
11754,NEXUS-2902,Fixed,360,0,0,0,NULL
11755,NEXUS-2901,Fixed,240,0,0,1,NULL
11756,NEXUS-2900,Fixed,168,0,0,94,NULL
11757,NEXUS-2899,Fixed,240,0,0,8974,NULL
11761,NEXUS-2893,Fixed,120,173,173,398,NULL
11762,NEXUS-2892,Fixed,78,101,101,1059,NULL
11763,NEXUS-2891,Fixed,70,152,152,1246,NULL
11764,NEXUS-2890,Fixed,90,53,55,21136,NULL
11765,NEXUS-2889,Fixed,98,2548,2548,2554,NULL
11770,NEXUS-2883,Fixed,86,847,847,1055,NULL
11772,NEXUS-2881,Fixed,30,0,0,310,NULL
11778,NEXUS-2875,Fixed,100,83,83,84,NULL
11779,NEXUS-2874,Fixed,120,4125,4125,4131,NULL
11780,NEXUS-2873,Fixed,110,54,1271,35718,NULL
11782,NEXUS-2871,Fixed,60,163,163,20186,NULL
11784,NEXUS-2869,Fixed,960,0,0,10628,NULL
11785,NEXUS-2868,Fixed,720,0,0,9,NULL
11788,NEXUS-2865,Fixed,90,5344,5344,5344,NULL
11789,NEXUS-2863,Fixed,70,50,50,120,NULL
11790,NEXUS-2862,Fixed,360,1261,1261,1495,NULL
11792,NEXUS-2860,Fixed,120,11,11,1240,NULL
11793,NEXUS-2859,Fixed,20,2,2,1147,NULL
11794,NEXUS-2858,Fixed,21,132,132,2641,NULL
11796,NEXUS-2855,Fixed,208,3972,3974,63460,NULL
11798,NEXUS-2853,Fixed,299,1119,1119,1332,NULL
11799,NEXUS-2852,Fixed,138,0,0,1114,NULL
11800,NEXUS-2851,Fixed,120,53,53,89,NULL
11807,NEXUS-2843,Fixed,200,7153,7153,7168,NULL
11809,NEXUS-2841,Fixed,45,19,19,57,NULL
11811,NEXUS-2839,Fixed,180,0,0,20,NULL
11812,NEXUS-2838,Fixed,94,152,152,935,NULL
11814,NEXUS-2836,Fixed,171,1117,1117,1307,NULL
11817,NEXUS-2833,Fixed,960,11575,11575,11587,NULL
11820,NEXUS-2830,Fixed,61,64,64,1815,NULL
11821,NEXUS-2829,Fixed,180,1177,1177,1179,NULL
11822,NEXUS-2828,Fixed,900,0,0,1542521,NULL
11825,NEXUS-2825,Fixed,150,0,0,18348,NULL
11831,NEXUS-2819,Fixed,60,0,0,9789,NULL
11833,NEXUS-2816,Fixed,445,1251,1251,1491,NULL
11836,NEXUS-2813,Fixed,540,9520,9520,32592,NULL
11837,NEXUS-2812,Fixed,550,6048,6048,33988,NULL
11838,NEXUS-2811,Fixed,648,21507,21507,33002,NULL
11841,NEXUS-2808,Fixed,10,0,0,60,NULL
11844,NEXUS-2802,Fixed,675,0,0,1549240,NULL
11845,NEXUS-2801,Fixed,90,230,230,6603,NULL
11847,NEXUS-2799,Fixed,360,139,139,175,NULL
11849,NEXUS-2797,Fixed,541,5585,5585,8855,NULL
11850,NEXUS-2796,Fixed,25,0,0,4403,NULL
11852,NEXUS-2794,Fixed,20,0,0,5800,NULL
11856,NEXUS-2790,Fixed,13,14,14,171,NULL
11858,NEXUS-2788,Fixed,36,19,19,4360,NULL
11860,NEXUS-2785,Fixed,744,1726,1729,11178,NULL
11861,NEXUS-2784,Fixed,79,80,80,1078,NULL
11862,NEXUS-2783,Fixed,45,963,963,1010,NULL
11863,NEXUS-2782,Fixed,75,0,0,17,NULL
11864,NEXUS-2781,Fixed,58,0,0,0,NULL
11870,NEXUS-2767,Fixed,62,27,27,27,NULL
11872,NEXUS-2765,Fixed,365,191,209,675,NULL
11874,NEXUS-2763,Fixed,15,0,0,6,NULL
11875,NEXUS-2762,Fixed,44,21,48,23,NULL
11876,NEXUS-2761,Fixed,92,0,0,0,NULL
11877,NEXUS-2760,Fixed,480,1347,1347,2862,NULL
11878,NEXUS-2759,Fixed,50,0,0,8867,NULL
11881,NEXUS-2754,Fixed,220,238,238,244,NULL
11882,NEXUS-2753,Fixed,129,112,246,1082,NULL
11883,NEXUS-2752,Fixed,195,70,100,1302,NULL
11884,NEXUS-2751,Fixed,32,32,118,1404,NULL
11886,NEXUS-2749,Fixed,46,11,11,29687,NULL
11892,NEXUS-2735,Fixed,42,0,0,0,NULL
11898,NEXUS-2727,Fixed,20,0,0,6907,NULL
11899,NEXUS-2726,Fixed,163,132,132,1193,NULL
11900,NEXUS-2725,Fixed,1,104,104,1298,NULL
11901,NEXUS-2724,Fixed,132,110,110,1101,NULL
11902,NEXUS-2723,Fixed,252,0,0,3096,NULL
11903,NEXUS-2722,Fixed,60,221,221,222,NULL
11905,NEXUS-2720,Fixed,222,1504,1504,2950,NULL
11906,NEXUS-2718,Fixed,90,147,147,1479,NULL
11907,NEXUS-2717,Fixed,120,1012,1012,2723,NULL
11909,NEXUS-2715,Fixed,92,37,64,9052,NULL
11912,NEXUS-2712,Fixed,260,0,0,182,NULL
11913,NEXUS-2703,Fixed,90,135,135,9914,NULL
11914,NEXUS-2702,Fixed,150,0,0,11541,NULL
11916,NEXUS-2700,Fixed,30,0,0,4273,NULL
11917,NEXUS-2699,Fixed,60,9,9,111,NULL
11918,NEXUS-2698,Fixed,60,47,47,48,NULL
11919,NEXUS-2697,Fixed,60,47,47,49,NULL
11920,NEXUS-2696,Fixed,330,5944,5944,6104,NULL
11923,NEXUS-2692,Fixed,1462,4723,4740,85453,NULL
11925,NEXUS-2688,Fixed,102,35,35,4324,NULL
11929,NEXUS-2684,Fixed,1800,0,0,8907,NULL
11930,NEXUS-2683,Fixed,55,12,926,5733,NULL
11933,NEXUS-2679,Fixed,210,874,935,57171,NULL
11936,NEXUS-2676,Fixed,120,0,0,6265,NULL
11937,NEXUS-2674,Fixed,150,137,137,2418,NULL
11938,NEXUS-2673,Fixed,105,8295,8295,11022,NULL
11939,NEXUS-2672,Fixed,105,170,170,7161,NULL
11940,NEXUS-2671,Fixed,105,181,181,1389,NULL
11941,NEXUS-2670,Fixed,107,81,81,88,NULL
11942,NEXUS-2669,Fixed,120,182,182,37723,NULL
11944,NEXUS-2667,Fixed,127,190,196,217,NULL
11945,NEXUS-2666,Fixed,102,0,0,32,NULL
11946,NEXUS-2663,Fixed,125,0,0,11221,NULL
11947,NEXUS-2662,Fixed,43,21,21,1098,NULL
11948,NEXUS-2661,Fixed,30,38,38,1323,NULL
11950,NEXUS-2659,Fixed,27,27,27,972,NULL
11951,NEXUS-2658,Fixed,45,50,50,1025,NULL
11955,NEXUS-2654,Fixed,63,1294,1294,1294,NULL
11956,NEXUS-2653,Fixed,90,1,1,32,NULL
11958,NEXUS-2651,Fixed,159,0,40,998,NULL
11960,NEXUS-2646,Fixed,225,0,54,4451,NULL
11962,NEXUS-2644,Fixed,210,19,19,20,NULL
11963,NEXUS-2643,Fixed,82,73,73,4169,NULL
11964,NEXUS-2642,Fixed,150,53,53,4376,NULL
11965,NEXUS-2641,Fixed,513,1849,1849,6945,NULL
11966,NEXUS-2640,Fixed,70,0,0,5164,NULL
11967,NEXUS-2639,Fixed,30,0,0,5967,NULL
11968,NEXUS-2638,Fixed,30,11,11,4035,NULL
11969,NEXUS-2637,Fixed,30,0,0,4089,NULL
11970,NEXUS-2636,Fixed,30,0,0,5969,NULL
11971,NEXUS-2635,Fixed,30,0,0,4060,NULL
11972,NEXUS-2634,Fixed,30,16,16,4037,NULL
11973,NEXUS-2633,Fixed,30,2,2,4063,NULL
11974,NEXUS-2632,Fixed,30,0,0,4094,NULL
11975,NEXUS-2631,Fixed,30,3,3,4082,NULL
11976,NEXUS-2630,Fixed,30,2,2,4067,NULL
11977,NEXUS-2629,Fixed,14,5,5,8387,NULL
11978,NEXUS-2628,Fixed,30,12,12,54,NULL
11979,NEXUS-2627,Fixed,30,157,157,219,NULL
11980,NEXUS-2626,Fixed,30,0,0,147,NULL
11981,NEXUS-2625,Fixed,180,0,0,27373,NULL
11982,NEXUS-2624,Fixed,30,0,0,4082,NULL
11983,NEXUS-2623,Fixed,60,0,0,5770,NULL
11984,NEXUS-2622,Fixed,60,0,0,5902,NULL
11988,NEXUS-2617,Fixed,230,101,101,1067,NULL
11989,NEXUS-2616,Fixed,360,0,0,1276,NULL
11992,NEXUS-2612,Fixed,105,76,76,1020,NULL
11994,NEXUS-2610,Fixed,61,0,0,10129,NULL
11995,NEXUS-2609,Fixed,75,8,48,2817,NULL
11996,NEXUS-2608,Fixed,68,76,76,51299,NULL
11997,NEXUS-2607,Fixed,259,1450,1450,2934,NULL
11998,NEXUS-2606,Fixed,220,93,93,11502,NULL
11999,NEXUS-2605,Fixed,175,9749,9756,13002,NULL
12000,NEXUS-2603,Fixed,30,0,0,2,NULL
12003,NEXUS-2600,Fixed,60,113,113,8547,NULL
12007,NEXUS-2596,Fixed,239,182,182,182,NULL
12008,NEXUS-2595,Fixed,180,0,0,4509,NULL
12019,NEXUS-2584,Fixed,49,45,45,1080,NULL
12021,NEXUS-2581,Fixed,40,13,13,890,NULL
12022,NEXUS-2580,Fixed,353,69055,69055,99504,NULL
12023,NEXUS-2579,Fixed,420,2316,2316,4469,NULL
12027,NEXUS-2575,Fixed,135,0,0,12473,NULL
12028,NEXUS-2574,Fixed,220,2613,2613,3953,NULL
12030,NEXUS-2572,Fixed,600,1082,1082,1083,NULL
12033,NEXUS-2568,Fixed,180,27296,27296,47260,NULL
12035,NEXUS-2566,Fixed,150,205,205,4492,NULL
12036,NEXUS-2565,Fixed,390,1609,1609,5566,NULL
12037,NEXUS-2563,Fixed,30,0,0,174,NULL
12038,NEXUS-2562,Fixed,60,0,0,60,NULL
12039,NEXUS-2561,Fixed,60,0,0,7107,NULL
12040,NEXUS-2560,Fixed,35,0,0,1518,NULL
12041,NEXUS-2559,Fixed,1080,2129,2129,13570,NULL
12042,NEXUS-2558,Fixed,55,82,82,8623,NULL
12043,NEXUS-2557,Fixed,190,1091,1091,2684,NULL
12044,NEXUS-2556,Fixed,190,220,220,2563,NULL
12045,NEXUS-2555,Fixed,165,0,0,11763,NULL
12046,NEXUS-2554,Fixed,900,11237,11237,20207,NULL
12048,NEXUS-2552,Fixed,225,422,422,23984,NULL
12049,NEXUS-2550,Fixed,645,3362,3362,12777,NULL
12051,NEXUS-2548,Fixed,5,0,0,10015,NULL
12052,NEXUS-2547,Fixed,135,257,257,332,NULL
12053,NEXUS-2546,Fixed,45,0,0,1,NULL
12055,NEXUS-2544,Fixed,60,0,0,1,NULL
12057,NEXUS-2542,Fixed,165,0,0,54551,NULL
12059,NEXUS-2540,Fixed,95,0,0,19077,NULL
12060,NEXUS-2537,Fixed,25,1643,1643,1671,NULL
12061,NEXUS-2536,Fixed,970,0,0,0,NULL
12062,NEXUS-2535,Fixed,210,0,0,0,NULL
12063,NEXUS-2534,Fixed,150,68,68,7474,NULL
12065,NEXUS-2532,Fixed,60,1007,1007,6697,NULL
12067,NEXUS-2530,Fixed,30,0,0,5715,NULL
12068,NEXUS-2529,Fixed,210,226,226,11201,NULL
12070,NEXUS-2527,Fixed,117,164,164,1327,NULL
12071,NEXUS-2526,Fixed,82,353,353,5696,NULL
12072,NEXUS-2525,Fixed,180,4127,4127,5611,NULL
12073,NEXUS-2524,Fixed,180,4126,4126,5610,NULL
12074,NEXUS-2523,Fixed,120,4125,4125,5610,NULL
12075,NEXUS-2522,Fixed,144,74,74,16007,NULL
12077,NEXUS-2519,Fixed,120,0,0,1,NULL
12079,NEXUS-2515,Fixed,175,0,0,1391,NULL
12080,NEXUS-2514,Fixed,30,0,0,21284,NULL
12081,NEXUS-2513,Fixed,180,0,0,1575,NULL
12082,NEXUS-2512,Fixed,50,0,0,93,NULL
12083,NEXUS-2509,Fixed,240,18,18,2806,NULL
12085,NEXUS-2504,Fixed,333,1237,1237,1237,NULL
12086,NEXUS-2503,Fixed,184,272,272,8317,NULL
12087,NEXUS-2502,Fixed,360,37,37,94,NULL
12088,NEXUS-2501,Fixed,90,19,19,1232,NULL
12089,NEXUS-2500,Fixed,157,0,0,20135,NULL
12090,NEXUS-2499,Fixed,60,0,0,1126,NULL
12091,NEXUS-2498,Fixed,15,0,0,74,NULL
12093,NEXUS-2496,Fixed,125,1319,1319,8844,NULL
12094,NEXUS-2495,Fixed,270,125,125,1578,NULL
12095,NEXUS-2494,Fixed,153,94,94,94,NULL
12098,NEXUS-2491,Fixed,297,675,675,9093,NULL
12099,NEXUS-2490,Fixed,133,320,320,2443,NULL
12102,NEXUS-2487,Fixed,600,1740,1740,20286,NULL
12104,NEXUS-2485,Fixed,300,378,378,404,NULL
12106,NEXUS-2483,Fixed,70,15,15,3846,NULL
12107,NEXUS-2482,Fixed,145,176,176,187,NULL
12108,NEXUS-2481,Fixed,34,35,35,5334,NULL
12109,NEXUS-2480,Fixed,112,3888,3888,5165,NULL
12110,NEXUS-2479,Fixed,30,26,26,5458,NULL
12111,NEXUS-2478,Fixed,3,2,2,5677,NULL
12113,NEXUS-2476,Fixed,1260,8212,8212,8323,NULL
12116,NEXUS-2473,Fixed,60,0,0,29059,NULL
12117,NEXUS-2472,Fixed,481,1415,1415,3139,NULL
12118,NEXUS-2469,Fixed,259,248,248,8525,NULL
12119,NEXUS-2468,Fixed,85,53,53,2542,NULL
12120,NEXUS-2467,Fixed,45,15,15,1177,NULL
12121,NEXUS-2466,Fixed,213,1123,1123,1157,NULL
12122,NEXUS-2465,Fixed,840,2673,2673,2696,NULL
12123,NEXUS-2464,Fixed,655,20350,20350,41828,NULL
12124,NEXUS-2463,Fixed,283,308,308,3923,NULL
12125,NEXUS-2462,Fixed,62,38,38,1013,NULL
12128,NEXUS-2447,Fixed,480,0,0,5813,NULL
12129,NEXUS-2446,Fixed,340,0,0,36584,NULL
12130,NEXUS-2445,Fixed,300,0,0,20331,NULL
12131,NEXUS-2444,Fixed,340,1132,1132,7322,NULL
12132,NEXUS-2443,Fixed,11,0,0,6703,NULL
12133,NEXUS-2442,Fixed,74,49,49,7060,NULL
12138,NEXUS-2437,Fixed,115,42,42,8579,NULL
12139,NEXUS-2436,Fixed,125,6433,6433,13847,NULL
12140,NEXUS-2435,Fixed,56,52,52,9642,NULL
12141,NEXUS-2434,Fixed,210,4,4,27,NULL
12142,NEXUS-2433,Fixed,9,12,12,22,NULL
12144,NEXUS-2431,Fixed,20,9,9,365,NULL
12145,NEXUS-2430,Fixed,44,10,10,356,NULL
12146,NEXUS-2429,Fixed,39,39,39,186,NULL
12147,NEXUS-2428,Fixed,29,772,772,1141,NULL
12148,NEXUS-2427,Fixed,24,25,25,2705,NULL
12149,NEXUS-2426,Fixed,175,156,156,8384,NULL
12150,NEXUS-2425,Fixed,25,27,27,146,NULL
12152,NEXUS-2423,Fixed,20,1,1,116,NULL
12153,NEXUS-2422,Fixed,14,15,15,111,NULL
12154,NEXUS-2421,Fixed,24,10,10,96,NULL
12155,NEXUS-2420,Fixed,12,12,12,202,NULL
12156,NEXUS-2419,Fixed,18,19,19,86,NULL
12157,NEXUS-2418,Fixed,23,39,39,67,NULL
12158,NEXUS-2417,Fixed,72,1509,1509,8436,NULL
12159,NEXUS-2416,Fixed,10,0,1,69470,NULL
12166,NEXUS-2409,Fixed,125,140,140,4103,NULL
12167,NEXUS-2408,Fixed,84,102,102,12737,NULL
12168,NEXUS-2407,Fixed,300,1425,1425,5338,NULL
12169,NEXUS-2406,Fixed,40,0,0,1331,NULL
12170,NEXUS-2405,Fixed,15,16,16,11688,NULL
12172,NEXUS-2403,Fixed,241,1151,1151,5557,NULL
12174,NEXUS-2401,Fixed,5,0,0,57,NULL
12175,NEXUS-2400,Fixed,10,0,0,90,NULL
12176,NEXUS-2399,Fixed,755,7903,7903,24209,NULL
12177,NEXUS-2398,Fixed,10,0,0,165,NULL
12181,NEXUS-2394,Fixed,116,201,201,17837,NULL
12182,NEXUS-2393,Fixed,27,30,30,9937,NULL
12183,NEXUS-2392,Fixed,630,0,0,30595,NULL
12187,NEXUS-2388,Fixed,330,152,152,2958,NULL
12188,NEXUS-2387,Fixed,230,198,198,1032,NULL
12189,NEXUS-2386,Fixed,149,1089,1089,2918,NULL
12190,NEXUS-2385,Fixed,15,0,0,28,NULL
12192,NEXUS-2383,Fixed,668,1468,1468,10194,NULL
12194,NEXUS-2380,Fixed,74,71,71,24038,NULL
12195,NEXUS-2379,Fixed,264,226,226,33970,NULL
12197,NEXUS-2377,Fixed,67,60,60,12944,NULL
12198,NEXUS-2376,Fixed,135,131,131,31607,NULL
12199,NEXUS-2375,Fixed,27,17,17,12998,NULL
12200,NEXUS-2374,Fixed,146,194,194,21503,NULL
12201,NEXUS-2373,Fixed,3075,10307,10307,22921,NULL
12202,NEXUS-2372,Fixed,240,208,208,1244,NULL
12203,NEXUS-2371,Fixed,150,169,169,142261,NULL
12207,NEXUS-2367,Fixed,150,0,0,3081,NULL
12208,NEXUS-2366,Fixed,180,1087,1087,2842,NULL
12209,NEXUS-2365,Fixed,91,1,1,1457,NULL
12210,NEXUS-2364,Fixed,76,78,78,2922,NULL
12212,NEXUS-2362,Fixed,1,1413,1413,2926,NULL
12213,NEXUS-2361,Fixed,31,1,1,2754,NULL
12214,NEXUS-2360,Fixed,61,0,0,1458,NULL
12215,NEXUS-2359,Fixed,1,15,15,1529,NULL
12216,NEXUS-2358,Fixed,61,1,1,5836,NULL
12217,NEXUS-2357,Fixed,240,2,2,5836,NULL
12218,NEXUS-2356,Fixed,120,2,2,5837,NULL
12219,NEXUS-2355,Fixed,976,21167,21167,2121620,NULL
12220,NEXUS-2351,Fixed,591,10318,10318,20459,NULL
12222,NEXUS-2349,Fixed,90,0,0,33540,NULL
12224,NEXUS-2347,Fixed,217,302,302,1877,NULL
12225,NEXUS-2346,Fixed,500,15903,15903,20462,NULL
12227,NEXUS-2344,Fixed,42,43,43,3703,NULL
12228,NEXUS-2343,Fixed,51,53,53,115359,NULL
12230,NEXUS-2341,Fixed,90,75,75,8679,NULL
12231,NEXUS-2340,Fixed,123,0,0,8606,NULL
12232,NEXUS-2339,Fixed,70,2262,2262,6498,NULL
12233,NEXUS-2338,Fixed,196,4642,4642,24633,NULL
12236,NEXUS-2335,Fixed,258,1164,1164,8499,NULL
12237,NEXUS-2334,Fixed,150,13,13,16,NULL
12238,NEXUS-2333,Fixed,107,17,17,24,NULL
12239,NEXUS-2332,Fixed,190,1235,1235,6011,NULL
12241,NEXUS-2330,Fixed,149,47,47,939,NULL
12244,NEXUS-2327,Fixed,205,2440,2440,11572,NULL
12245,NEXUS-2326,Fixed,33,18,18,11227,NULL
12246,NEXUS-2325,Fixed,70,107,107,108,NULL
12248,NEXUS-2323,Fixed,408,111,111,1317,NULL
12255,NEXUS-2316,Fixed,141,126,126,34445,NULL
12257,NEXUS-2314,Fixed,360,0,0,360,NULL
12258,NEXUS-2313,Fixed,300,1287,1287,1288,NULL
12259,NEXUS-2312,Fixed,83,0,0,84,NULL
12261,NEXUS-2310,Fixed,45,7,7,7,NULL
12262,NEXUS-2309,Fixed,56,0,0,100,NULL
12265,NEXUS-2306,Fixed,46,0,0,210,NULL
12266,NEXUS-2305,Fixed,330,0,0,2107,NULL
12270,NEXUS-2301,Fixed,30,0,0,1362184,NULL
12272,NEXUS-2299,Fixed,31,0,0,246,NULL
12273,NEXUS-2298,Fixed,345,0,0,1760,NULL
12274,NEXUS-2297,Fixed,2010,14031,14031,129521,NULL
12276,NEXUS-2294,Fixed,125,0,0,126,NULL
12280,NEXUS-2290,Fixed,253,158,158,49182,NULL
12281,NEXUS-2289,Fixed,215,0,0,7161,NULL
12283,NEXUS-2287,Fixed,89,35,35,2539,NULL
12286,NEXUS-2284,Fixed,120,0,0,3222,NULL
12289,NEXUS-2281,Fixed,312,353,353,14828,NULL
12290,NEXUS-2280,Fixed,115,87,87,157,NULL
