ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
246561,DM-1306,Done,60,29,55631,55635,2
246626,DM-1241,Done,720,0,0,8273,2
246846,DM-1018,Done,480,0,8583,17841,2
246902,DM-961,Done,120,5,2157,2706,NULL
246903,DM-960,Done,480,0,1762,1820,NULL
246907,DM-956,Done,960,12,696,56119,4
246912,DM-951,Done,2400,51654,59403,59411,20
246916,DM-947,Done,480,70,1020,61446,NULL
246983,DM-875,Done,2400,100854,100854,100945,40
247123,DM-720,Done,2400,80469,97395,224694,20
247135,DM-702,Done,960,52968,65839,136469,4
247155,DM-679,Done,2400,0,11978,22007,NULL
247296,DM-479,Done,1440,72038,74905,126502,NULL
247297,DM-478,Done,3360,96385,119206,146496,NULL
247298,DM-477,Done,3360,175021,187861,188116,NULL
247306,DM-469,Done,24000,123386,182475,185999,NULL
247452,DM-291,Done,240,77465,77465,77465,10
247502,DM-228,Done,720,71390,71390,78887,8
247505,DM-225,Done,240,0,31989,94952,NULL
247569,DM-60,Done,60,3,12297,29613,NULL
247600,DM-26,Done,1622,977,126514,149669,1
