ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
277864,TDQ-16820,Fixed,1710,0,94,34843,NULL
277866,TDQ-16818,Fixed,300,0,0,38988,NULL
277867,TDQ-16817,Fixed,360,0,0,39004,NULL
277868,TDQ-16816,Fixed,1800,17266,17266,36294,NULL
277869,TDQ-16815,Fixed,720,0,0,39030,NULL
277870,TDQ-16814,Fixed,960,10229,10229,38986,NULL
277872,TDQ-16812,Fixed,360,14188,14188,39009,NULL
277873,TDQ-16811,Fixed,1260,10274,10274,39030,NULL
277875,TDQ-16806,Fixed,1080,502,9016,220270,NULL
277880,TDQ-16798,Fixed,480,9635,38512,81563,NULL
277881,TDQ-16797,Fixed,1590,1553,21722,31671,NULL
277883,TDQ-16793,Fixed,360,2448,2880,95087,NULL
277884,TDQ-16792,Fixed,420,0,0,4157,NULL
277886,TDQ-16790,Fixed,180,2497,2497,4159,NULL
277888,TDQ-16788,Fixed,540,1447,1447,3115,NULL
277889,TDQ-16787,Fixed,240,0,0,1890,NULL
277891,TDQ-16785,Fixed,240,30168,30204,40254,NULL
277894,TDQ-16777,Fixed,480,10367,14628,161549,8
277900,TDQ-16760,Fixed,1800,13612,18295,334223,NULL
277910,TDQ-16743,Fixed,780,1410,10279,107897,NULL
277911,TDQ-16734,Fixed,2790,6041,11787,58963,NULL
277915,TDQ-16723,Fixed,240,0,1147,34288,NULL
277918,TDQ-16718,Fixed,120,3010,4485,8622,NULL
277919,TDQ-16717,Fixed,480,17179,18628,84927,NULL
277933,TDQ-16696,Fixed,660,1405,4299,9650,NULL
277934,TDQ-16695,Fixed,300,4332,5460,5496,NULL
277936,TDQ-16693,Fixed,1200,2745,2745,40133,NULL
277937,TDQ-16692,Fixed,120,0,0,40146,NULL
277938,TDQ-16691,Fixed,240,0,0,40146,NULL
277940,TDQ-16689,Fixed,1080,5446,5446,40146,NULL
277941,TDQ-16688,Fixed,120,0,0,40146,NULL
277942,TDQ-16687,Fixed,1380,9821,9821,40147,NULL
277943,TDQ-16686,Fixed,480,5382,5382,40147,NULL
277944,TDQ-16685,Fixed,3120,0,0,40147,NULL
277951,TDQ-16676,Fixed,240,0,3880,9816,NULL
277952,TDQ-16675,Fixed,1380,13790,14698,565741,NULL
277954,TDQ-16665,Fixed,180,1269,5775,138666,NULL
277957,TDQ-16662,Fixed,240,0,0,1824,NULL
277961,TDQ-16652,Fixed,360,27,2981,3230,NULL
277967,TDQ-16643,Fixed,2040,34705,53088,80608,NULL
277968,TDQ-16642,Fixed,360,1308,3955,9815,NULL
277972,TDQ-16633,Fixed,240,1413,1413,14566,NULL
277974,TDQ-16627,Fixed,1080,22458,22458,60561,NULL
277976,TDQ-16621,Fixed,300,17472,46902,96365,NULL
277978,TDQ-16617,Fixed,1020,2455,4309,13176,NULL
277990,TDQ-16563,Fixed,240,1410,2404,2406,NULL
277991,TDQ-16562,Fixed,2160,7526,14687,110869,5
277995,TDQ-16558,Fixed,1740,18262,25800,63406,NULL
277998,TDQ-16555,Fixed,480,0,0,43314,NULL
277999,TDQ-16554,Fixed,1950,20049,34038,164019,5
278004,TDQ-16549,Fixed,360,0,0,83489,NULL
278007,TDQ-16546,Fixed,300,0,0,83489,NULL
278008,TDQ-16545,Fixed,960,40517,40518,43359,NULL
278009,TDQ-16544,Fixed,480,8965,27810,141508,NULL
278018,TDQ-16532,Fixed,120,0,0,45926,NULL
278019,TDQ-16531,Fixed,60,0,0,45908,NULL
278020,TDQ-16530,Fixed,1140,0,0,45907,NULL
278021,TDQ-16529,Fixed,1440,21389,21389,45905,NULL
278022,TDQ-16528,Fixed,960,0,0,45926,NULL
278023,TDQ-16527,Fixed,240,5477,5477,45903,NULL
278024,TDQ-16526,Fixed,840,0,0,45905,NULL
278025,TDQ-16525,Fixed,960,0,0,43153,NULL
278028,TDQ-16521,Fixed,360,452,1774,116708,NULL
278030,TDQ-16514,Fixed,360,39179,43430,51790,NULL
278031,TDQ-16511,Fixed,240,1049,8619,200224,3
278032,TDQ-16510,Fixed,480,4180,6962,11258,NULL
278033,TDQ-16508,Fixed,360,62,38973,50346,NULL
278034,TDQ-16505,Fixed,570,0,0,11921,NULL
278035,TDQ-16504,Fixed,960,8666,8666,11777,NULL
278036,TDQ-16503,Fixed,600,0,0,13244,NULL
278041,TDQ-16490,Fixed,240,70,5745,14240,NULL
278043,TDQ-16488,Fixed,960,24907,25969,96505,NULL
278047,TDQ-16477,Fixed,150,145,1420,1442,NULL
278050,TDQ-16468,Fixed,1050,2912,4376,192960,NULL
278052,TDQ-16466,Fixed,960,1548,1548,131341,NULL
278053,TDQ-16465,Fixed,480,0,0,131325,NULL
278054,TDQ-16464,Fixed,360,0,0,130021,NULL
278055,TDQ-16463,Fixed,300,1152,1447,13290,NULL
278060,TDQ-16447,Fixed,3840,29990,33223,270952,8
278064,TDQ-16442,Fixed,180,229,258,211906,2
278066,TDQ-16440,Fixed,1500,10005,10005,10389,NULL
278071,TDQ-16435,Fixed,750,0,0,27379,NULL
278072,TDQ-16434,Fixed,630,0,0,24804,NULL
278074,TDQ-16426,Fixed,300,0,0,29920,NULL
278076,TDQ-16424,Fixed,240,0,0,27684,NULL
278077,TDQ-16423,Fixed,420,0,0,27685,NULL
278078,TDQ-16422,Fixed,300,0,0,27685,NULL
278079,TDQ-16421,Fixed,1140,0,0,27676,NULL
278080,TDQ-16420,Fixed,300,0,0,31359,NULL
278081,TDQ-16419,Fixed,1080,3039,6222,295170,3
278084,TDQ-16416,Fixed,180,5793,14286,361540,NULL
278086,TDQ-16414,Fixed,900,5575,29776,54601,NULL
278088,TDQ-16402,Fixed,1440,11722,11722,31878,NULL
278089,TDQ-16401,Fixed,120,0,1653,3313,NULL
278090,TDQ-16399,Fixed,270,42,101959,104668,NULL
278092,TDQ-16396,Fixed,660,1254,3933,326640,NULL
278102,TDQ-16383,Fixed,1560,2915,3140,319688,3
278105,TDQ-16380,Fixed,210,0,0,1527,NULL
278107,TDQ-16374,Fixed,630,31,5846,74942,NULL
