ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
108243,JRASERVER-18926,Fixed,60,0,0,120,NULL
108246,JRASERVER-18923,Fixed,600,8724,8724,10228,NULL
108247,JRASERVER-18922,Fixed,30,0,0,46,NULL
108258,JRASERVER-18909,Fixed,60,0,0,1030,NULL
108266,JRASERVER-18895,Fixed,60,103,103,200,NULL
108267,JRASERVER-18894,Fixed,30,17,17,104,NULL
108271,JRASERVER-18890,Fixed,180,67,67,42783,NULL
108272,JRASERVER-18889,Fixed,30,17,17,1095,NULL
108277,JRASERVER-18882,Fixed,60,0,0,3350,NULL
108278,JRASERVER-18881,Fixed,60,0,0,1668,NULL
108280,JRASERVER-18879,Fixed,120,0,0,5617,NULL
108283,JRASERVER-18876,Fixed,60,112,112,2808,NULL
108290,JRASERVER-18869,Fixed,180,56,56,1647,NULL
108300,JRASERVER-18856,Fixed,120,92,92,1255,NULL
108301,JRASERVER-18855,Fixed,240,2789,2789,2798,NULL
108306,JRASERVER-18849,Fixed,120,1399,1399,4338,NULL
108307,JRASERVER-18848,Fixed,90,109,109,2839,NULL
108308,JRASERVER-18847,Fixed,60,60,60,2931,NULL
108309,JRASERVER-18846,Fixed,60,54,54,2777,NULL
108310,JRASERVER-18845,Fixed,60,35,35,3012,NULL
108312,JRASERVER-18843,Fixed,60,0,0,36052,NULL
108313,JRASERVER-18842,Fixed,120,14452,14452,14730,NULL
108317,JRASERVER-18836,Fixed,120,0,0,75,NULL
108321,JRASERVER-18831,Fixed,60,15,0,108,NULL
108322,JRASERVER-18830,Fixed,120,0,0,1164,NULL
108326,JRASERVER-18826,Fixed,300,394,394,7473,NULL
108327,JRASERVER-18825,Fixed,60,0,0,246,NULL
108328,JRASERVER-18824,Fixed,60,0,0,72,NULL
108330,JRASERVER-18822,Fixed,210,1083,1083,1486,NULL
108332,JRASERVER-18820,Fixed,30,0,0,1,NULL
108347,JRASERVER-18801,Fixed,2400,0,0,10125,NULL
108348,JRASERVER-18799,Fixed,30,0,0,50,NULL
108352,JRASERVER-18795,Fixed,1560,5649,5649,7378,NULL
108355,JRASERVER-18792,Fixed,120,0,0,1784,NULL
108356,JRASERVER-18791,Fixed,60,56,56,88,NULL
108358,JRASERVER-18789,Fixed,600,0,0,1348,NULL
108361,JRASERVER-18786,Fixed,10,0,0,7,NULL
108364,JRASERVER-18783,Fixed,60,170,170,3165,NULL
108371,JRASERVER-18775,Fixed,30,0,0,3633,NULL
108380,JRASERVER-18766,Fixed,180,0,0,46,NULL
108386,JRASERVER-18759,Fixed,60,0,0,1,NULL
108393,JRASERVER-18751,Fixed,120,1113,1113,1452,NULL
108395,JRASERVER-18749,Fixed,90,182,182,289,NULL
108398,JRASERVER-18746,Fixed,60,0,0,1400,NULL
108399,JRASERVER-18745,Fixed,660,5692,5692,8834,NULL
108409,JRASERVER-18731,Fixed,30,86,86,2140,NULL
108413,JRASERVER-18727,Fixed,120,248,248,1224,NULL
108421,JRASERVER-18719,Fixed,240,0,0,31769,NULL
108422,JRASERVER-18718,Fixed,30,0,0,60,NULL
108425,JRASERVER-18714,Fixed,120,0,0,1109,NULL
108433,JRASERVER-18706,Fixed,60,123,123,277,NULL
108435,JRASERVER-18703,Fixed,300,2,2,348,NULL
108443,JRASERVER-18695,Fixed,60,0,0,41,NULL
108444,JRASERVER-18694,Fixed,60,1489,1489,1521,NULL
108449,JRASERVER-18687,Fixed,390,4660,4660,4668,NULL
108458,JRASERVER-18673,Fixed,240,1547,1547,5734,NULL
108461,JRASERVER-18670,Fixed,120,0,0,19,NULL
108464,JRASERVER-18667,Fixed,240,0,0,22,NULL
108465,JRASERVER-18666,Fixed,240,0,0,4038,NULL
108467,JRASERVER-18664,Fixed,240,0,0,61,NULL
108472,JRASERVER-18656,Fixed,105,1112,1112,5740,NULL
108474,JRASERVER-18654,Fixed,60,0,0,58,NULL
108476,JRASERVER-18652,Fixed,60,0,0,74,NULL
108477,JRASERVER-18651,Fixed,60,113,113,4634,NULL
108479,JRASERVER-18649,Fixed,1440,0,0,10284,NULL
108481,JRASERVER-18647,Fixed,180,79,79,325,NULL
108483,JRASERVER-18645,Fixed,180,2453,2453,2882,NULL
108488,JRASERVER-18638,Fixed,120,3129,3129,4491,NULL
108498,JRASERVER-18627,Fixed,60,0,0,68,NULL
108500,JRASERVER-18625,Fixed,90,0,0,20190,NULL
108503,JRASERVER-18621,Fixed,180,2262,2262,4344,NULL
108504,JRASERVER-18620,Fixed,420,11827,11827,12905,NULL
108506,JRASERVER-18618,Fixed,60,113,0,1274,NULL
108507,JRASERVER-18617,Fixed,360,4183,4183,6706,NULL
108508,JRASERVER-18616,Fixed,360,0,0,90,NULL
108511,JRASERVER-18612,Fixed,60,0,0,1328,NULL
108513,JRASERVER-18610,Fixed,120,0,0,1315,NULL
108514,JRASERVER-18609,Fixed,240,0,0,2789,NULL
108516,JRASERVER-18607,Fixed,60,0,0,370,NULL
108520,JRASERVER-18600,Fixed,30,0,0,2896,NULL
108527,JRASERVER-18592,Fixed,180,0,0,1176,NULL
108528,JRASERVER-18591,Fixed,60,0,0,9567,NULL
108533,JRASERVER-18582,Fixed,960,43178,43178,43189,NULL
108534,JRASERVER-18580,Fixed,180,4,4,3192,NULL
108535,JRASERVER-18579,Fixed,600,1933,1933,4748,NULL
108536,JRASERVER-18578,Fixed,1200,9949,9949,10038,NULL
108539,JRASERVER-18575,Fixed,120,0,0,2875,NULL
108541,JRASERVER-18573,Fixed,120,0,0,60,NULL
108542,JRASERVER-18572,Fixed,120,0,0,2901,NULL
108550,JRASERVER-18563,Fixed,60,0,0,3184,NULL
108558,JRASERVER-18555,Fixed,180,130,130,826,NULL
108566,JRASERVER-18544,Fixed,180,0,0,17173,NULL
108567,JRASERVER-18543,Fixed,60,0,0,5417,NULL
108568,JRASERVER-18542,Fixed,180,2,0,4459,NULL
108569,JRASERVER-18540,Fixed,240,105,105,4321,NULL
108570,JRASERVER-18539,Fixed,120,0,0,5710,NULL
108572,JRASERVER-18537,Fixed,60,24,24,6061,NULL
108574,JRASERVER-18535,Fixed,120,0,0,8946,NULL
108575,JRASERVER-18532,Fixed,300,1775,1775,6032,NULL
108580,JRASERVER-18526,Fixed,360,0,0,5554,NULL
108586,JRASERVER-18519,Fixed,120,4316,4316,9817,NULL
108588,JRASERVER-18517,Fixed,60,0,0,7217,NULL
108600,JRASERVER-18499,Fixed,120,0,0,11204,NULL
108601,JRASERVER-18498,Fixed,120,0,0,2950,NULL
108604,JRASERVER-18495,Fixed,60,7,0,172,NULL
108605,JRASERVER-18493,Fixed,360,0,0,17515,NULL
108606,JRASERVER-18492,Fixed,120,0,0,1573,NULL
108608,JRASERVER-18489,Fixed,1080,1303,1303,30265,NULL
108609,JRASERVER-18488,Fixed,300,187,187,1686,NULL
108610,JRASERVER-18487,Fixed,360,0,0,19163,NULL
108620,JRASERVER-18471,Fixed,360,0,0,9994,NULL
108621,JRASERVER-18466,Fixed,30,0,0,176,NULL
108623,JRASERVER-18461,Fixed,60,0,0,17318,NULL
108624,JRASERVER-18460,Fixed,60,2,0,315476,NULL
108625,JRASERVER-18459,Fixed,180,104,104,219,NULL
108628,JRASERVER-18456,Fixed,30,0,0,1,NULL
108635,JRASERVER-18445,Fixed,180,0,0,34173,NULL
108636,JRASERVER-18444,Fixed,360,1183,1183,3951,NULL
108638,JRASERVER-18438,Fixed,60,0,0,2814,NULL
108642,JRASERVER-18432,Fixed,180,1312,1312,1529,NULL
108643,JRASERVER-18431,Fixed,540,7169,0,24679,NULL
108644,JRASERVER-18430,Fixed,481,1596,1596,1597,NULL
108646,JRASERVER-18428,Fixed,720,1660,1660,1662,NULL
108647,JRASERVER-18426,Fixed,1080,8623,8623,10041,NULL
108648,JRASERVER-18425,Fixed,60,8659,8659,10079,NULL
108650,JRASERVER-18422,Fixed,30,34,34,1599,NULL
108653,JRASERVER-18419,Fixed,60,0,0,5485,NULL
108654,JRASERVER-18418,Fixed,300,4117,4117,8568,NULL
108657,JRASERVER-18412,Fixed,180,1084,1084,8012,NULL
108659,JRASERVER-18410,Fixed,840,0,0,9881,NULL
108661,JRASERVER-18408,Fixed,30,0,0,4,NULL
108662,JRASERVER-18407,Fixed,360,0,0,5612,NULL
108663,JRASERVER-18406,Fixed,30,28,28,24448,NULL
108665,JRASERVER-18404,Fixed,360,2558,2558,18629,NULL
108671,JRASERVER-18396,Fixed,60,0,0,5911,NULL
108672,JRASERVER-18395,Fixed,60,473,473,6146,NULL
108673,JRASERVER-18394,Fixed,120,0,0,41924,NULL
108674,JRASERVER-18393,Fixed,120,0,0,7361,NULL
108675,JRASERVER-18392,Fixed,120,0,0,7269,NULL
108676,JRASERVER-18391,Fixed,60,0,0,6098,NULL
108677,JRASERVER-18390,Fixed,60,117,117,6075,NULL
108678,JRASERVER-18389,Fixed,60,0,0,5735,NULL
108679,JRASERVER-18388,Fixed,120,0,0,10484,NULL
108680,JRASERVER-18387,Fixed,60,181,181,11644,NULL
108684,JRASERVER-18383,Fixed,120,0,0,5917,NULL
108685,JRASERVER-18382,Fixed,240,0,0,11779,NULL
108687,JRASERVER-18380,Fixed,120,0,0,8571,NULL
108688,JRASERVER-18379,Fixed,60,0,0,6085,NULL
108690,JRASERVER-18377,Fixed,60,0,0,7418,NULL
108691,JRASERVER-18376,Fixed,120,1766,1766,30116,NULL
108692,JRASERVER-18375,Fixed,1080,11117,11117,28129,NULL
108696,JRASERVER-18371,Fixed,240,0,0,1602,NULL
108700,JRASERVER-18366,Fixed,60,0,0,17311,NULL
108701,JRASERVER-18365,Fixed,150,0,0,17399,NULL
108702,JRASERVER-18364,Fixed,120,0,0,7062,NULL
108703,JRASERVER-18363,Fixed,180,1,1,5796,NULL
108704,JRASERVER-18362,Fixed,180,7382,0,8719,NULL
108705,JRASERVER-18361,Fixed,60,7,7,22932,NULL
108707,JRASERVER-18359,Fixed,60,2784,2784,12944,NULL
108708,JRASERVER-18358,Fixed,60,0,0,2932,NULL
108709,JRASERVER-18357,Fixed,120,1158,1158,12895,NULL
108712,JRASERVER-18354,Fixed,30,0,0,20501,NULL
108715,JRASERVER-18351,Fixed,60,1160,0,12914,NULL
108716,JRASERVER-18350,Fixed,30,0,0,11776,NULL
108719,JRASERVER-18347,Fixed,180,16,16,17608,NULL
108721,JRASERVER-18345,Fixed,60,0,0,28789,NULL
108723,JRASERVER-18343,Fixed,60,0,0,26063,NULL
108725,JRASERVER-18341,Fixed,120,0,0,17523,NULL
108728,JRASERVER-18338,Fixed,120,0,0,27821,NULL
108729,JRASERVER-18336,Fixed,120,103,103,1981,NULL
108730,JRASERVER-18335,Fixed,30,0,0,13102,NULL
108732,JRASERVER-18333,Fixed,60,0,0,3072,NULL
108733,JRASERVER-18332,Fixed,31,96,96,7624,NULL
108738,JRASERVER-18327,Fixed,120,4614,4614,18494,NULL
108739,JRASERVER-18324,Fixed,30,0,0,24430,NULL
108740,JRASERVER-18323,Fixed,120,0,0,14169,NULL
108745,JRASERVER-18318,Fixed,660,8394,0,8471,NULL
108746,JRASERVER-18317,Fixed,60,0,0,18744,NULL
108750,JRASERVER-18309,Fixed,360,0,0,10079,NULL
108755,JRASERVER-18300,Fixed,30,50,50,20482,NULL
108757,JRASERVER-18297,Fixed,360,1198,0,1520,NULL
108761,JRASERVER-18292,Fixed,360,0,0,10039,NULL
108764,JRASERVER-18289,Fixed,120,15974,15974,30537,NULL
108768,JRASERVER-18285,Fixed,120,2945,2945,13010,NULL
108769,JRASERVER-18284,Fixed,60,0,0,13125,NULL
108770,JRASERVER-18283,Fixed,360,0,0,1479,NULL
108771,JRASERVER-18281,Fixed,360,0,0,4421,NULL
108774,JRASERVER-18277,Fixed,120,2549,2549,26988,NULL
108778,JRASERVER-18272,Fixed,90,0,0,34714,NULL
108780,JRASERVER-18270,Fixed,240,4175,4175,24137,NULL
108781,JRASERVER-18269,Fixed,360,0,0,4442,NULL
108782,JRASERVER-18268,Fixed,60,0,0,30308,NULL
108783,JRASERVER-18267,Fixed,60,0,0,27575,NULL
108784,JRASERVER-18265,Fixed,300,1462,0,8444,NULL
108785,JRASERVER-18264,Fixed,30,0,0,24633,NULL
108788,JRASERVER-18260,Fixed,120,0,0,7203,NULL
108789,JRASERVER-18259,Fixed,300,10006,0,14375,NULL
108801,JRASERVER-18242,Fixed,90,1170,1170,1170,NULL
108802,JRASERVER-18241,Fixed,180,354,354,7154,NULL
108803,JRASERVER-18240,Fixed,180,2738,2738,10040,NULL
108804,JRASERVER-18239,Fixed,480,1610,0,7185,NULL
108806,JRASERVER-18237,Fixed,60,1297,0,7211,NULL
108807,JRASERVER-18236,Fixed,120,0,0,6963,NULL
108809,JRASERVER-18234,Fixed,60,0,0,620,NULL
108811,JRASERVER-18231,Fixed,90,0,0,165,NULL
108813,JRASERVER-18229,Fixed,480,10591,10591,10610,NULL
108814,JRASERVER-18228,Fixed,270,1245,1245,7432,NULL
108817,JRASERVER-18225,Fixed,60,1307,0,7540,NULL
108818,JRASERVER-18224,Fixed,600,0,0,17640,NULL
108823,JRASERVER-18219,Fixed,131,138,138,8550,NULL
108830,JRASERVER-18211,Fixed,480,5916,5916,8509,NULL
108831,JRASERVER-18210,Fixed,60,0,0,30168,NULL
108834,JRASERVER-18206,Fixed,180,0,0,5646,NULL
108835,JRASERVER-18205,Fixed,420,0,0,8589,NULL
108847,JRASERVER-18191,Fixed,60,0,0,38831,NULL
108849,JRASERVER-18188,Fixed,481,0,0,54431,NULL
108851,JRASERVER-18178,Fixed,120,0,0,2,NULL
108855,JRASERVER-18174,Fixed,90,145,145,207,NULL
108856,JRASERVER-18173,Fixed,120,0,0,166,NULL
108859,JRASERVER-18170,Fixed,180,0,0,240,NULL
108861,JRASERVER-18168,Fixed,120,0,0,370,NULL
108868,JRASERVER-18161,Fixed,30,0,0,5629,NULL
108869,JRASERVER-18160,Fixed,720,5685,5685,5686,NULL
108871,JRASERVER-18158,Fixed,240,1,1,2917,NULL
108877,JRASERVER-18152,Fixed,60,360,360,4321,NULL
108878,JRASERVER-18151,Fixed,60,13,13,13,NULL
108879,JRASERVER-18147,Fixed,150,7435,0,15905,NULL
108888,JRASERVER-18138,Fixed,60,1,1,8386,NULL
108889,JRASERVER-18137,Fixed,60,1254,1254,1374,NULL
108890,JRASERVER-18136,Fixed,120,1253,1253,1382,NULL
108899,JRASERVER-18125,Fixed,60,53,53,18989,NULL
108900,JRASERVER-18124,Fixed,120,365,365,365,NULL
108901,JRASERVER-18123,Fixed,120,368,368,369,NULL
108903,JRASERVER-18120,Fixed,30,0,0,47510,NULL
108905,JRASERVER-18118,Fixed,90,0,0,17122,NULL
108918,JRASERVER-18103,Fixed,120,33,33,11232,NULL
108922,JRASERVER-18097,Fixed,900,0,0,4335,NULL
108930,JRASERVER-18081,Fixed,90,50,50,10463,NULL
108949,JRASERVER-18031,Fixed,360,4608,4608,10165,NULL
108951,JRASERVER-18027,Fixed,120,0,0,41854,NULL
108956,JRASERVER-18020,Fixed,120,329,329,6160,NULL
108959,JRASERVER-18017,Fixed,60,1614,0,69269,NULL
108964,JRASERVER-18010,Fixed,240,5874,5874,8599,NULL
108968,JRASERVER-18006,Fixed,300,14,14,29069,NULL
108969,JRASERVER-18005,Fixed,120,0,0,5,NULL
108970,JRASERVER-18004,Fixed,120,16,16,8753,NULL
108973,JRASERVER-18001,Fixed,60,74,74,13435,NULL
108977,JRASERVER-17996,Fixed,120,1761,1761,12903,NULL
108979,JRASERVER-17988,Fixed,120,0,0,1227,NULL
108982,JRASERVER-17982,Fixed,60,0,0,28806,NULL
108983,JRASERVER-17981,Fixed,600,6813,6813,8583,NULL
108984,JRASERVER-17980,Fixed,240,1391,1391,1738,NULL
108985,JRASERVER-17979,Fixed,60,341,341,347,NULL
108986,JRASERVER-17978,Fixed,120,0,0,59160,NULL
109001,JRASERVER-17955,Fixed,60,1166,1166,9855,NULL
109003,JRASERVER-17953,Fixed,60,1437,1437,9878,NULL
109018,JRASERVER-17929,Fixed,720,0,0,11,NULL
109019,JRASERVER-17927,Fixed,1201,8869,8869,10179,NULL
109021,JRASERVER-17925,Fixed,60,61,61,13065,NULL
109022,JRASERVER-17923,Fixed,120,3,3,47635,NULL
109025,JRASERVER-17917,Fixed,240,5387,5387,5390,NULL
109031,JRASERVER-17908,Fixed,180,1051,1051,37320,NULL
109033,JRASERVER-17906,Fixed,120,0,0,8553,NULL
109035,JRASERVER-17904,Fixed,180,5736,5736,7068,NULL
109036,JRASERVER-17903,Fixed,720,0,0,7015,NULL
109042,JRASERVER-17896,Fixed,480,8259,8259,8506,NULL
109045,JRASERVER-17893,Fixed,30,0,0,66490,NULL
109051,JRASERVER-17887,Fixed,11,222,222,56427,NULL
109055,JRASERVER-17881,Fixed,30,0,0,76944,NULL
109057,JRASERVER-17878,Fixed,270,0,0,2450,NULL
109058,JRASERVER-17875,Fixed,300,2446,2446,2531,NULL
109064,JRASERVER-17863,Fixed,180,0,0,335,NULL
109067,JRASERVER-17860,Fixed,720,142,142,40736,NULL
109072,JRASERVER-17855,Fixed,120,0,0,44718,NULL
109073,JRASERVER-17854,Fixed,120,0,0,63610,NULL
109074,JRASERVER-17853,Fixed,180,1369,1369,1441,NULL
109085,JRASERVER-17840,Fixed,90,0,0,145,NULL
109086,JRASERVER-17839,Fixed,181,0,0,76365,NULL
109090,JRASERVER-17830,Fixed,60,0,0,70614,NULL
109091,JRASERVER-17829,Fixed,60,0,0,70659,NULL
109093,JRASERVER-17827,Fixed,180,3962,3962,71566,NULL
109094,JRASERVER-17826,Fixed,600,0,0,8376,NULL
109095,JRASERVER-17822,Fixed,60,0,0,135,NULL
109096,JRASERVER-17821,Fixed,60,0,0,138,NULL
109106,JRASERVER-17805,Fixed,360,0,0,576019,NULL
109107,JRASERVER-17804,Fixed,2400,0,0,60671,NULL
109120,JRASERVER-17785,Fixed,180,147,147,88202,NULL
109129,JRASERVER-17772,Fixed,180,155,155,8942,NULL
109134,JRASERVER-17767,Fixed,120,0,0,87743,NULL
109136,JRASERVER-17765,Fixed,1440,11353,11353,38439,NULL
109137,JRASERVER-17764,Fixed,271,9907,9907,18244,NULL
109138,JRASERVER-17763,Fixed,120,0,0,30108,NULL
109143,JRASERVER-17758,Fixed,180,132,132,80838,NULL
109157,JRASERVER-17730,Fixed,480,5650,5650,20038,NULL
109160,JRASERVER-17727,Fixed,90,37,37,117255,NULL
109173,JRASERVER-17709,Fixed,600,2818,2818,20109,NULL
109176,JRASERVER-17705,Fixed,60,51,51,30235,NULL
109177,JRASERVER-17704,Fixed,240,1619,1619,53587,NULL
109182,JRASERVER-17699,Fixed,360,0,0,21518,NULL
109190,JRASERVER-17672,Fixed,180,0,0,94851,NULL
109191,JRASERVER-17671,Fixed,60,0,0,1181,NULL
109192,JRASERVER-17670,Fixed,60,0,0,1184,NULL
109195,JRASERVER-17667,Fixed,151,2847,2847,36051,NULL
109197,JRASERVER-17664,Fixed,241,285,285,285,NULL
109199,JRASERVER-17661,Fixed,30,0,0,82288,NULL
109200,JRASERVER-17660,Fixed,180,3,3,64819,NULL
109206,JRASERVER-17654,Fixed,60,0,0,5544,NULL
109207,JRASERVER-17653,Fixed,360,3,3,5520,NULL
109208,JRASERVER-17652,Fixed,60,1149,1149,58669,NULL
109214,JRASERVER-17623,Fixed,240,0,0,5826,NULL
109224,JRASERVER-17607,Fixed,31,2,2,41635,NULL
109225,JRASERVER-17605,Fixed,540,5594,5594,5595,NULL
109230,JRASERVER-17598,Fixed,360,0,0,8366,NULL
109231,JRASERVER-17597,Fixed,360,0,0,8373,NULL
109232,JRASERVER-17596,Fixed,360,0,0,8378,NULL
109235,JRASERVER-17590,Fixed,120,0,0,40693,NULL
109238,JRASERVER-17587,Fixed,120,1315,1315,79451,NULL
109239,JRASERVER-17586,Fixed,30,20,20,80862,NULL
109242,JRASERVER-17582,Fixed,278,363,363,30853,NULL
109246,JRASERVER-17566,Fixed,180,0,0,0,NULL
109250,JRASERVER-17551,Fixed,60,0,0,10189,NULL
109254,JRASERVER-17546,Fixed,120,93,93,2544,NULL
109262,JRASERVER-17535,Fixed,61,2,2,7326,NULL
109271,JRASERVER-17523,Fixed,900,0,0,190183,NULL
109276,JRASERVER-17517,Fixed,120,0,0,58671,NULL
109277,JRASERVER-17516,Fixed,60,0,0,123592,NULL
109278,JRASERVER-17515,Fixed,60,0,0,90463,NULL
109281,JRASERVER-17510,Fixed,10,0,0,18597,NULL
109286,JRASERVER-17504,Fixed,360,0,0,18889,NULL
109289,JRASERVER-17497,Fixed,30,18,18,1070,NULL
109301,JRASERVER-17478,Fixed,960,1,1,205,NULL
109302,JRASERVER-17477,Fixed,60,0,0,135294,NULL
109305,JRASERVER-17474,Fixed,60,0,0,135306,NULL
109315,JRASERVER-17458,Fixed,960,5717,5717,135412,NULL
109319,JRASERVER-17453,Fixed,61,4255,4255,46035,NULL
109320,JRASERVER-17452,Fixed,121,5,5,47605,NULL
109322,JRASERVER-17450,Fixed,60,0,0,121070,NULL
109324,JRASERVER-17447,Fixed,360,4443,4443,46220,NULL
109325,JRASERVER-17446,Fixed,180,71,71,173,NULL
109329,JRASERVER-17434,Fixed,300,7153,7153,7153,NULL
109331,JRASERVER-17431,Fixed,420,1385,1385,51394,NULL
109332,JRASERVER-17429,Fixed,360,0,0,1312,NULL
109333,JRASERVER-17428,Fixed,240,0,0,145421,NULL
109334,JRASERVER-17427,Fixed,30,4163,4163,47626,NULL
109336,JRASERVER-17425,Fixed,60,4195,4195,47683,NULL
109337,JRASERVER-17424,Fixed,60,4517,4517,47694,NULL
109338,JRASERVER-17423,Fixed,61,4338,4338,47718,NULL
109340,JRASERVER-17421,Fixed,60,0,0,7158,NULL
109341,JRASERVER-17420,Fixed,30,39,39,331269,NULL
109344,JRASERVER-17415,Fixed,60,3,3,2493,NULL
109345,JRASERVER-17413,Fixed,30,17,17,2661,NULL
109347,JRASERVER-17411,Fixed,270,146,146,132633,NULL
109349,JRASERVER-17403,Fixed,30,0,0,82000,NULL
109356,JRASERVER-17395,Fixed,120,0,0,1125157,NULL
