ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
49152,FE-3955,Fixed,2,67,5920,6058,NULL
49165,FE-3941,Fixed,46,0,15698,15758,NULL
49169,FE-3937,Fixed,15,0,19863,20184,NULL
49181,FE-3921,Fixed,13,7372,7372,39155,NULL
49197,FE-3905,Fixed,25,0,5677,5688,NULL
49216,FE-3885,Fixed,8782,9990,9990,86494,NULL
49230,FE-3870,Fixed,24,0,5325,166328,3
49241,FE-3859,Fixed,8,42,209,73975,NULL
49247,FE-3851,Fixed,6,91066,92155,108450,NULL
49258,FE-3840,Fixed,52,51792,85092,898321,5
49266,FE-3832,Fixed,1,62,1774,1929,NULL
49277,FE-3820,Fixed,27,0,23029,1484507,5
49278,FE-3819,Fixed,4,9450,9450,323211,NULL
49306,FE-3791,Fixed,430,1856,12932,17231,NULL
49310,FE-3787,Fixed,27,51,5461,5674,NULL
49322,FE-3774,Fixed,11,1475,1476,1479,NULL
49324,FE-3772,Fixed,130,24,378,40700,NULL
49329,FE-3767,Fixed,3,6891,8255,40011,NULL
49338,FE-3757,Fixed,4,11521,11521,586783,NULL
49360,FE-3735,Fixed,15,1362,2641,8305,NULL
49363,FE-3732,Fixed,7,3,3890,303068,NULL
49380,FE-3711,Fixed,1,0,880,182589,NULL
49389,FE-3701,Fixed,4,0,63,1450,NULL
49393,FE-3696,Fixed,16,5781,7334,10144,NULL
49396,FE-3693,Fixed,13,14,993,12170,NULL
49415,FE-3674,Fixed,6,0,1665,3086,NULL
49424,FE-3664,Fixed,7,0,11187,12729,NULL
49430,FE-3658,Fixed,5,87,4279,4279,NULL
49436,FE-3652,Fixed,16,0,28,11376,NULL
49438,FE-3649,Fixed,149,0,43061,43067,NULL
49440,FE-3647,Fixed,9,12972,12972,42334,NULL
49465,FE-3620,Fixed,216,110,340,239142,NULL
49474,FE-3611,Fixed,21,3596,23704,140780,NULL
49477,FE-3608,Fixed,6,0,18796,303654,NULL
49489,FE-3596,Fixed,10,8,5636,8985,NULL
49496,FE-3583,Fixed,33,124,20161,267059,NULL
49515,FE-3559,Fixed,31,0,14229,17894,NULL
49554,FE-3507,Fixed,2,1171,15707,44277,NULL
49556,FE-3505,Fixed,25,3,7384,7385,NULL
49565,FE-3494,Fixed,54,258,2760,112839,NULL
49599,FE-3457,Fixed,112,0,1807,1859,NULL
49606,FE-3448,Fixed,29,0,7375,8198,NULL
49612,FE-3442,Fixed,240,0,1471,4066,NULL
49615,FE-3439,Fixed,120,0,1,7142,NULL
49627,FE-3426,Answered,240,0,0,4225128,NULL
49636,FE-3417,Fixed,6,0,14069,22944,NULL
49638,FE-3415,Fixed,244,3,4,20321,NULL
49639,FE-3414,Fixed,240,0,0,38,NULL
49644,FE-3409,Fixed,1478,45661,114986,155401,NULL
49650,FE-3403,Fixed,3690,1,49075,115765,NULL
49652,FE-3401,Fixed,1218,10111,60502,123967,NULL
49653,FE-3400,Fixed,1303,6617,117360,129117,NULL
49655,FE-3398,Fixed,1440,29241,29241,104056,NULL
49664,FE-3388,Fixed,120,387,387,28781,NULL
49665,FE-3387,Fixed,33,1859,8545,23149,NULL
49667,FE-3385,Fixed,30,0,1257,40257,NULL
49669,FE-3383,Fixed,240,11,63426,93434,NULL
49671,FE-3381,Fixed,42,3169,11821,106681,NULL
49673,FE-3379,Fixed,90,2644,14262,21463,NULL
49675,FE-3377,Fixed,269,0,20264,31379,NULL
49676,FE-3376,Fixed,86,0,9779,168475,NULL
49678,FE-3374,Fixed,112,0,1441,41962,NULL
49680,FE-3372,Fixed,120,0,44246,46969,NULL
49682,FE-3369,Fixed,240,28,1309,24414,NULL
49684,FE-3367,Fixed,180,90,40455,109258,NULL
49689,FE-3362,Fixed,120,2,11549,52819,NULL
49691,FE-3360,Fixed,34,6550,20157,63015,NULL
49695,FE-3356,Fixed,30,1573,23057,35649,NULL
49696,FE-3355,Fixed,10,1398,4144,4243,NULL
49698,FE-3353,Fixed,30,140,298,334103,NULL
49699,FE-3352,Fixed,120,8910,18687,18890,NULL
49700,FE-3350,Fixed,23,2,69077,69089,NULL
49705,FE-3345,Fixed,60,4,5,211427,NULL
49706,FE-3344,Fixed,120,0,9778,25882,NULL
49708,FE-3341,Fixed,633,0,8940,29261,NULL
49709,FE-3340,Fixed,127,23,25746,100456,NULL
49710,FE-3339,Fixed,2400,0,49071,82240,NULL
49711,FE-3338,Fixed,373,83416,111051,128146,NULL
49712,FE-3337,Fixed,240,10052,60508,73823,NULL
49713,FE-3336,Fixed,180,0,0,43269,NULL
49715,FE-3334,Fixed,240,0,54800,73883,NULL
49717,FE-3332,Fixed,420,103554,147868,158262,NULL
49719,FE-3330,Fixed,300,42,36083,47766,NULL
49720,FE-3329,Fixed,195,40,41,58,NULL
49721,FE-3328,Fixed,420,1471,67601,84582,NULL
49722,FE-3327,Fixed,180,26052,47593,60724,NULL
49724,FE-3325,Fixed,1140,8991,52207,73629,NULL
49725,FE-3324,Fixed,2040,14338,41461,43076,NULL
49727,FE-3322,Fixed,120,2947,13095,50489,NULL
49728,FE-3321,Fixed,360,0,0,286,NULL
49730,FE-3319,Fixed,120,30,60548,66398,NULL
49733,FE-3316,Fixed,180,57790,192910,233503,NULL
49737,FE-3312,Fixed,120,3,3,127948,NULL
49739,FE-3310,Fixed,120,111,33290,73880,NULL
49740,FE-3309,Fixed,720,0,15732,139726,NULL
49744,FE-3305,Fixed,82,67,80450,166773,NULL
49745,FE-3304,Fixed,840,0,111052,231871,NULL
49746,FE-3303,Fixed,180,0,21639,36059,NULL
49747,FE-3302,Fixed,60,12604,12604,43250,NULL
49749,FE-3300,Fixed,865,0,14244,194510,NULL
49750,FE-3299,Fixed,90,1148,20135,35982,NULL
49751,FE-3298,Fixed,120,0,5753,50879,NULL
49752,FE-3297,Fixed,1065,0,53107,100769,NULL
49754,FE-3295,Fixed,60,0,12891,28635,NULL
49757,FE-3292,Fixed,270,1509,69113,159760,NULL
49759,FE-3290,Fixed,120,2,58861,74473,NULL
49765,FE-3284,Fixed,60,18925,99370,99385,NULL
49767,FE-3282,Fixed,180,61,172717,172719,NULL
49769,FE-3280,Fixed,495,36,35948,76268,NULL
49771,FE-3276,Fixed,120,42,30090,94647,NULL
49772,FE-3275,Fixed,90,79,13119,105142,NULL
49774,FE-3273,Fixed,90,3,18401,151124,NULL
49778,FE-3257,Fixed,60,0,8516,9365,NULL
49780,FE-3255,Fixed,240,0,40638,45776,NULL
49788,FE-3247,Fixed,4800,0,0,24779,NULL
49789,FE-3246,Fixed,33,8,6007,6009,NULL
49795,FE-3238,Fixed,1766,13236,80721,279518,NULL
49805,FE-3228,Fixed,486,0,13172,63223,NULL
49810,FE-3223,Fixed,1,4,7,12511,NULL
49812,FE-3221,Fixed,73,21677,34368,51938,NULL
49815,FE-3218,Fixed,20,79,17172,68725,NULL
49819,FE-3214,Fixed,120,18634,29022,100862,NULL
49822,FE-3211,Fixed,102,16859,26881,116699,NULL
49827,FE-3206,Fixed,720,2792,29879,98949,NULL
49829,FE-3204,Fixed,60,4818,15932,316421,NULL
49837,FE-3194,Fixed,240,1664,7191,35752,NULL
49851,FE-3179,Fixed,13,0,11678,53117,NULL
49854,FE-3176,Fixed,32,4,10224,17520,NULL
49855,FE-3175,Fixed,180,1,2705,10380,NULL
49856,FE-3174,Fixed,42,8168,13859,607200,NULL
49859,FE-3171,Fixed,534,0,0,57777,NULL
49871,FE-3159,Fixed,6,23,271,1513,NULL
49875,FE-3155,Fixed,6,41,1218,488125,NULL
49888,FE-3140,Fixed,30,2,11628,11698,NULL
49896,FE-3132,Fixed,180,0,67826,135365,NULL
49897,FE-3131,Fixed,2426,5747,80502,256169,NULL
49915,FE-3112,Fixed,120,0,81721,112175,NULL
49917,FE-3110,Fixed,10,2,1422,1474,NULL
49922,FE-3105,Fixed,6,9905,19869,19906,NULL
49927,FE-3100,Fixed,540,40,67525,135354,NULL
49944,FE-3083,Fixed,6,12358,22320,171035,NULL
49949,FE-3078,Fixed,691,83414,111050,243541,NULL
49956,FE-3070,Fixed,60,1,54545,54601,NULL
49957,FE-3069,Fixed,12,0,7302,11352,NULL
49959,FE-3066,Fixed,240,0,5277,227279,NULL
49960,FE-3065,Fixed,1023,38492,48987,191390,NULL
49982,FE-3043,Fixed,5,66,268,43414,NULL
49995,FE-3025,Fixed,3,4425,30340,30351,NULL
49999,FE-3021,Fixed,1,22876,22877,24695,NULL
50005,FE-3015,Fixed,4,0,1147,67440,NULL
50010,FE-3010,Fixed,5,0,2743,24311,NULL
50019,FE-2999,Fixed,43,0,3903837,4098550,NULL
50031,FE-2987,Fixed,60,4419,4419,4616,NULL
50050,FE-2966,Fixed,180,1207,20163,35920,NULL
50096,FE-2907,Fixed,22,16016,16016,1018311,NULL
50130,FE-2844,Fixed,165,4,13866,14039,NULL
50132,FE-2840,Fixed,120,0,5372,66221,NULL
50146,FE-2779,Fixed,240,8469,8471,9682,NULL
50169,FE-2751,Fixed,97,0,88824,89147,NULL
50178,FE-2733,Fixed,60,17396,21373,21438,NULL
50189,FE-2718,Fixed,303,17,13110,79369,NULL
50208,FE-2695,Fixed,120,0,6952,28686,NULL
50218,FE-2683,Fixed,120,0,8228,21532,NULL
50225,FE-2676,Fixed,20,0,1351,1385,NULL
50228,FE-2673,Fixed,240,3,1526,10141,NULL
50240,FE-2649,Fixed,120,18,5588,30401,NULL
50243,FE-2643,Fixed,247,0,0,69175,NULL
50295,FE-2576,Fixed,60,7335,15905,20280,NULL
50297,FE-2574,Fixed,120,7333,15910,20348,NULL
50303,FE-2567,Fixed,10,0,49109,50011,NULL
50304,FE-2566,Fixed,63,235,9148,17606,NULL
50308,FE-2558,Fixed,240,689,20825,20828,NULL
50311,FE-2554,Fixed,120,1009,21901,21902,NULL
50320,FE-2536,Fixed,291,3900,21672,265239,NULL
50322,FE-2534,Fixed,120,18412,56581,56588,NULL
50329,FE-2527,Fixed,120,44,96509,228790,NULL
50332,FE-2524,Fixed,60,22989,29056,29057,NULL
50346,FE-2508,Fixed,40,0,9974,10108,NULL
50349,FE-2504,Fixed,270,121,603108,843604,NULL
50350,FE-2503,Fixed,245,1,8150,28739,NULL
50374,FE-2475,Fixed,150,0,5923,5960,NULL
50377,FE-2472,Fixed,10,1187,25009,27810,NULL
50383,FE-2459,Fixed,120,19512,54297,76668,NULL
50391,FE-2450,Fixed,120,0,6560,26191,NULL
50393,FE-2448,Fixed,240,6835,38897,118191,NULL
50419,FE-2415,Fixed,60,3885,6840,6847,NULL
50424,FE-2409,Fixed,240,5877,12960,13209,NULL
50429,FE-2404,Fixed,180,5021,37238,47778,NULL
50431,FE-2402,Fixed,180,17,8588,67465,NULL
50432,FE-2401,Fixed,120,11,30311,159994,NULL
50435,FE-2398,Fixed,60,17103,20190,21855,NULL
50442,FE-2390,Fixed,8,4,7281,79617,NULL
50446,FE-2386,Fixed,60,1637,25825,35918,NULL
50460,FE-2369,Fixed,150,1,19865,19930,NULL
50481,FE-2345,Fixed,120,622,80976,86184,NULL
50482,FE-2344,Fixed,120,7324,15901,238756,NULL
50489,FE-2337,Fixed,60,1509,70020,70212,NULL
50491,FE-2335,Fixed,240,64372,119670,143298,NULL
50493,FE-2333,Fixed,60,955,71511,71627,NULL
50494,FE-2332,Fixed,120,1147,17179,129628,NULL
50498,FE-2327,Fixed,60,1375,69881,73256,NULL
50500,FE-2325,Fixed,60,373,73286,73294,NULL
50502,FE-2323,Fixed,60,1539,74457,74542,NULL
50517,FE-2307,Fixed,45,69,1688,1688,NULL
50518,FE-2306,Fixed,80,0,14159,14159,NULL
50519,FE-2305,Fixed,55,0,1280143,1280144,NULL
50521,FE-2303,Fixed,40,0,0,3921,NULL
50524,FE-2300,Fixed,480,352,5763,5851,NULL
50525,FE-2299,Fixed,60,1,17,106832,NULL
50561,FE-2255,Fixed,180,0,0,34657,NULL
50572,FE-2176,Fixed,60,153,41378,58303,NULL
50575,FE-2171,Fixed,180,11918,26732,34440,NULL
50576,FE-2170,Fixed,60,11919,22291,30006,NULL
50583,FE-2162,Fixed,150,1,1,8679,NULL
50609,FE-2125,Fixed,120,0,4258,4263,NULL
50610,FE-2124,Fixed,480,0,5667,8648,NULL
50616,FE-2118,Fixed,480,0,0,21374,NULL
50625,FE-2108,Fixed,240,20,9910,9910,NULL
50627,FE-2104,Fixed,600,11219,12809,12816,NULL
50632,FE-2098,Fixed,60,15,30491,41614,NULL
50633,FE-2097,Fixed,30,15,30492,43489,NULL
50634,FE-2096,Fixed,30,15,30492,43682,NULL
50637,FE-2093,Fixed,1425,14786,23482,53601,NULL
50638,FE-2092,Fixed,625,29014,46307,62203,NULL
50640,FE-2090,Fixed,680,29140,57909,71623,NULL
50641,FE-2089,Fixed,60,15,30492,46197,NULL
50647,FE-2083,Fixed,20,31623,31623,33213,NULL
50649,FE-2081,Fixed,180,1,1,1749,NULL
50651,FE-2079,Fixed,540,1601,11831,11831,NULL
50674,FE-2055,Fixed,300,5667,5667,49655,NULL
50675,FE-2054,Fixed,1800,31397,31397,44002,NULL
50676,FE-2053,Fixed,1445,4771423,4771423,4797823,NULL
50679,FE-2050,Fixed,30,0,18939,19989,NULL
50690,FE-2034,Fixed,5,0,108,210,NULL
50695,FE-2029,Fixed,95,0,2684,54805,NULL
50698,FE-2026,Fixed,420,37,31547,43089,NULL
50706,FE-2016,Fixed,240,106,30117,307661,NULL
50707,FE-2013,Fixed,60,9103,30492,86594,NULL
50709,FE-2011,Fixed,30,6015,37525,56112,NULL
50710,FE-2010,Fixed,180,134,44922,56505,NULL
50715,FE-1998,Fixed,180,16973,48484,59086,NULL
50720,FE-1992,Fixed,840,4,4,3873,NULL
50726,FE-1984,Fixed,22,0,4153,4156,NULL
50728,FE-1982,Fixed,60,318049,318049,318052,NULL
50731,FE-1978,Fixed,60,0,2635,2679,NULL
50732,FE-1977,Fixed,20,2,4631,7278,NULL
50733,FE-1976,Fixed,120,1,10370,11736,NULL
50734,FE-1975,Fixed,94,13,2544,2686,NULL
50735,FE-1974,Fixed,375,48,11597,11597,NULL
50737,FE-1972,Fixed,26,7,11902,644180,NULL
50741,FE-1963,Fixed,2,0,0,11479,NULL
50744,FE-1960,Fixed,10,32,32,14100,NULL
50758,FE-1943,Fixed,20,5885,9911,9979,NULL
50763,FE-1938,Fixed,270,1119,11188,11342,NULL
50814,FE-1878,Fixed,1320,15457,37437,37456,NULL
50867,FE-1807,Fixed,7395,0,89237,474310,NULL
50913,FE-1754,Fixed,360,0,0,8736,NULL
50945,FE-1717,Fixed,60,1,1022,1054,NULL
51000,FE-1653,Fixed,180,4181,4512,26347,NULL
51038,FE-1606,Fixed,240,174,8513,40286,NULL
51041,FE-1603,Fixed,22,0,4447,4661,NULL
51062,FE-1578,Fixed,75,0,0,33,NULL
51063,FE-1577,Fixed,1080,2557,6829,6830,NULL
51088,FE-1550,Fixed,540,3002,7453,47619,NULL
51102,FE-1536,Fixed,300,0,0,132283,NULL
51105,FE-1533,Fixed,10,1042,40313,2685868,NULL
51107,FE-1531,Fixed,120,54,1364,66664,NULL
51108,FE-1530,Fixed,480,72129,72129,72129,NULL
51110,FE-1527,Fixed,540,32915,42654,145573,NULL
51111,FE-1526,Fixed,480,0,21571,124488,NULL
51112,FE-1525,Fixed,300,0,21558,124494,NULL
51113,FE-1521,Fixed,300,53,1372,66875,NULL
51114,FE-1520,Fixed,240,0,4064,8343,NULL
51117,FE-1516,Fixed,180,0,8433,8573,NULL
51125,FE-1506,Fixed,180,0,0,259,NULL
51131,FE-1500,Fixed,422,1489,8590,17283,NULL
51179,FE-1444,Fixed,120,0,18458,19809,NULL
51180,FE-1443,Fixed,120,93,18783,19809,NULL
51181,FE-1442,Fixed,120,0,11575,19809,NULL
51185,FE-1438,Fixed,60,1,8438,11235,NULL
51186,FE-1437,Fixed,60,0,0,1428,NULL
51194,FE-1426,Fixed,240,9767,22672,713258,NULL
51197,FE-1421,Fixed,180,0,18740,30348,NULL
51203,FE-1415,Fixed,600,0,4406,17496,NULL
51204,FE-1414,Fixed,10,1,26045,43464,NULL
51206,FE-1412,Fixed,60,0,0,1776,NULL
51210,FE-1408,Fixed,240,0,0,17613,NULL
51222,FE-1390,Fixed,120,0,17204,19839,NULL
51224,FE-1388,Fixed,60,80,18599,20028,NULL
51225,FE-1387,Fixed,240,4,18425,19842,NULL
51229,FE-1383,Fixed,1320,11357,14562,14624,NULL
51240,FE-1361,Fixed,900,0,4004,15231,NULL
51244,FE-1357,Fixed,180,4670,7618,14196,NULL
51246,FE-1355,Fixed,240,1,10106,14194,NULL
51247,FE-1354,Fixed,720,1,10106,14195,NULL
51249,FE-1352,Fixed,330,382,14381,15215,NULL
51250,FE-1351,Fixed,120,383,14382,15216,NULL
51252,FE-1348,Fixed,1200,11613,12893,14103,NULL
51254,FE-1346,Fixed,240,197,5834,6669,NULL
51255,FE-1345,Fixed,1,71,28227,31046,NULL
51256,FE-1344,Fixed,240,336,25919,31047,NULL
51258,FE-1342,Fixed,1800,14273,18684,31517,NULL
51259,FE-1341,Fixed,240,19099,19099,31518,NULL
51260,FE-1340,Fixed,180,0,8739,11239,NULL
51264,FE-1336,Fixed,120,332,14382,15232,NULL
51265,FE-1335,Fixed,0,333,14383,15233,NULL
51266,FE-1334,Fixed,120,0,4008,15258,NULL
51267,FE-1333,Fixed,120,0,0,15259,NULL
51269,FE-1331,Fixed,480,18598,51618,64449,NULL
51271,FE-1329,Fixed,420,7432,10138,14004,NULL
51274,FE-1325,Fixed,30,0,0,5825,NULL
51303,FE-1294,Fixed,240,0,20181,20182,NULL
51304,FE-1293,Fixed,480,0,21436,21439,NULL
51310,FE-1287,Fixed,244,194,8535,9860,NULL
51312,FE-1285,Fixed,300,10138,10138,31908,NULL
51313,FE-1284,Fixed,600,8589,9923,10193,NULL
51322,FE-1273,Fixed,610,7304,7304,7315,NULL
51323,FE-1272,Fixed,360,8875,10386,10386,NULL
51324,FE-1271,Fixed,1022,8875,10385,10386,NULL
51329,FE-1265,Fixed,300,8610,8610,10193,NULL
51330,FE-1264,Fixed,120,0,0,48,NULL
51334,FE-1259,Fixed,240,21600,26008,35948,NULL
51335,FE-1258,Fixed,120,21600,26008,35948,NULL
51337,FE-1256,Fixed,420,33022,34857,35949,NULL
51338,FE-1255,Fixed,240,31138,32972,35949,NULL
51339,FE-1254,Fixed,180,28538,30372,35950,NULL
51342,FE-1251,Fixed,180,4005,35945,35952,NULL
51343,FE-1250,Fixed,180,1031,32971,35952,NULL
51345,FE-1248,Fixed,1,0,120,31501,NULL
51346,FE-1247,Fixed,270,1562,27374,31594,NULL
51347,FE-1246,Fixed,655,1561,27374,31595,NULL
51348,FE-1245,Fixed,30,1669,27481,31594,NULL
51349,FE-1244,Fixed,270,1653,31382,34150,NULL
51350,FE-1243,Fixed,610,2063,31728,34150,NULL
51351,FE-1242,Fixed,60,3141,32705,34151,NULL
51352,FE-1241,Fixed,15,1,8861,21550,NULL
51353,FE-1240,Fixed,570,20214,20214,31542,NULL
51354,FE-1239,Fixed,150,2546,2565,32875,NULL
51355,FE-1238,Fixed,240,2962,2980,32875,NULL
51357,FE-1236,Fixed,720,1504,1581,32953,NULL
51358,FE-1235,Fixed,60,130,3210,34614,NULL
51359,FE-1234,Fixed,180,130,3210,34614,NULL
51360,FE-1233,Fixed,180,130,3210,34614,NULL
51361,FE-1232,Fixed,75,29953,33175,34615,NULL
51362,FE-1231,Fixed,90,10297,24681,34565,NULL
51363,FE-1230,Fixed,630,4555,24682,34565,NULL
51364,FE-1229,Fixed,300,0,14385,34565,NULL
51366,FE-1227,Fixed,240,128,3213,34621,NULL
51367,FE-1226,Fixed,480,128,3213,34621,NULL
51368,FE-1225,Fixed,240,128,3213,34621,NULL
51369,FE-1224,Fixed,30,12944,13025,34622,NULL
51370,FE-1223,Fixed,120,2923,23102,43215,NULL
51372,FE-1221,Fixed,120,2921,24357,44474,NULL
51376,FE-1217,Fixed,540,0,12931,36366,NULL
51378,FE-1212,Fixed,70,15949,16120,30303,NULL
51379,FE-1211,Fixed,0,20061,20233,30305,NULL
51380,FE-1210,Fixed,120,1260,1260,13198,NULL
