ID,Issue_Key,Resolution,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Story_Point
274403,TDP-4430,Fixed,0,1269,31080,38282,1
274406,TDP-4426,Fixed,0,0,5730,7030,NULL
274407,TDP-4425,Done,180,13,13,1775,NULL
274408,TDP-4424,Fixed,300,289,2898,9937,1
274409,TDP-4423,Fixed,300,2036,21425,198996,NULL
274413,TDP-4417,Fixed,300,5793,56000,51888,NULL
274414,TDP-4415,Fixed,1680,4703,14537,53220,2
274422,TDP-4399,Done,0,91837,93202,112359,3
274427,TDP-4394,Done,120,195,57849,189799,NULL
274430,TDP-4391,Fixed,720,1653,62761,7577,NULL
274431,TDP-4390,Fixed,1557,11566,37395,98352,2
274432,TDP-4389,Fixed,1920,11562,30293,98352,2
274433,TDP-4385,Fixed,1440,0,19891,100574,1
274436,TDP-4379,Fixed,180,3,1203,11841,NULL
274440,TDP-4373,Done,1440,137132,158659,285125,5
274454,TDP-4358,Fixed,180,4231,73638,132437,NULL
274460,TDP-4352,Fixed,60,330,730,1491,NULL
274462,TDP-4350,Fixed,120,0,17,419,NULL
274466,TDP-4346,Fixed,0,376885,382788,515368,5
274468,TDP-4343,Fixed,1380,4661,13210,83897,3
274469,TDP-4342,Done,0,9321,239624,308045,2
274473,TDP-4337,Fixed,60,12585,12585,93331,2
274474,TDP-4336,Fixed,180,1176,2139,5807,1
274498,TDP-4307,Done,240,1886,36435,167377,3
274514,TDP-4286,Fixed,1200,447,3103,40203,3
274515,TDP-4285,Done,4800,23293,23419,37462,NULL
274519,TDP-4277,Fixed,60,6502,67282,190358,NULL
274521,TDP-4270,Fixed,720,9123,45256,179730,3
274567,TDP-4218,Fixed,1920,48922,49945,171340,3
274568,TDP-4217,Fixed,0,101018,101018,234794,5
274618,TDP-4157,Fixed,120,0,0,214588,1
274619,TDP-4156,Fixed,60,15,11493,21326,NULL
274637,TDP-4137,Done,0,4652,29163,130264,1
274667,TDP-4094,Done,120,1745,2954,87739,2
274673,TDP-4087,Fixed,1140,7559,48436,214969,2
274676,TDP-4084,Fixed,480,49213,162678,418582,NULL
274696,TDP-4050,Fixed,960,2796,9818,135312,NULL
274706,TDP-4037,Fixed,120,1049,1298,175733,NULL
274710,TDP-4032,Fixed,1740,8759,24510,25636,2
274716,TDP-4024,Fixed,120,1107,15515,1114,NULL
274729,TDP-4003,Fixed,30,0,69897,70239,NULL
274734,TDP-3995,Fixed,60,37,151,1224,NULL
274742,TDP-3983,Fixed,120,246,46730,32648,NULL
274744,TDP-3981,Fixed,140,1184,59233,22903,NULL
274774,TDP-3945,Fixed,120,408,48115,10010,NULL
274786,TDP-3931,Fixed,60,101,8563,8192,NULL
274790,TDP-3927,Fixed,960,243,437,15081,NULL
274801,TDP-3914,Fixed,180,2490,21198,15266,NULL
274802,TDP-3913,Fixed,120,45,1310,165335,3
274809,TDP-3903,Fixed,60,10,1117,10267,NULL
274810,TDP-3901,Done,60,11350,52433,151304,1
274813,TDP-3898,Fixed,1020,1734,4770,11449,NULL
274816,TDP-3895,Fixed,330,1202,4436,21646,NULL
274830,TDP-3877,Fixed,1560,9414,30953,38870,NULL
274831,TDP-3875,Fixed,75,199,19241,21329,2
274832,TDP-3874,Fixed,420,273,28644,28646,NULL
274841,TDP-3858,Fixed,180,28693,119723,381591,NULL
274875,TDP-3804,Fixed,70,32,21589,8956,NULL
274878,TDP-3801,Fixed,60,319,13670,26215,NULL
274881,TDP-3798,Fixed,0,81747,120710,358694,3
274882,TDP-3793,Fixed,30,1565,22916,28361,NULL
274899,TDP-3754,Fixed,4350,13022,38957,50374,3
274902,TDP-3750,Fixed,15,18876,28969,48542,NULL
274908,TDP-3744,Done,15,155,4973,31624,NULL
274940,TDP-3709,Fixed,15,0,17179,72,NULL
274943,TDP-3705,Fixed,0,13526,96465,189787,2
274949,TDP-3694,Fixed,120,21,7354,26956,NULL
274963,TDP-3679,Fixed,2400,17028,37127,50077,NULL
274964,TDP-3678,Fixed,1200,11822,11822,14396,NULL
274967,TDP-3675,Fixed,1230,20328,30485,48519,NULL
274969,TDP-3671,Fixed,150,1421,13017,54295,NULL
274970,TDP-3670,Fixed,975,2718,31629,21511,NULL
274984,TDP-3651,Fixed,300,1156,61789,129215,NULL
274985,TDP-3650,Fixed,120,148,6570,62894,NULL
274992,TDP-3643,Fixed,30,1604,58990,103836,2
275011,TDP-3624,Fixed,512,7475,10075,48678,NULL
275016,TDP-3618,Fixed,1440,29780,29780,70472,1
275018,TDP-3614,Fixed,15,14,13934,80651,NULL
275020,TDP-3607,Fixed,0,55652,88070,244640,5
275023,TDP-3601,Fixed,840,627,627,326796,NULL
275024,TDP-3599,Fixed,120,1276,1290,57352,NULL
275028,TDP-3595,Fixed,140,1099,9345,60289,NULL
275029,TDP-3594,Fixed,120,0,23315,60215,NULL
275036,TDP-3582,Fixed,90,173,17141,106432,NULL
275039,TDP-3579,Fixed,2100,3641,15766,61856,NULL
275040,TDP-3578,Fixed,30,924,24054,23316,NULL
275043,TDP-3575,Done,330,15822,52065,33766,2
275053,TDP-3561,Fixed,0,11751,21658,61688,3
275060,TDP-3552,Fixed,15,74,8597,77662,NULL
275061,TDP-3551,Fixed,60,37,34514,158719,NULL
275063,TDP-3549,Fixed,45,1786,45832,70790,NULL
275067,TDP-3543,Fixed,1680,3350,7711,87718,3
275069,TDP-3541,Fixed,750,1769,10081,129274,1
275073,TDP-3537,Fixed,120,218,1490,1587,NULL
275075,TDP-3533,Fixed,1080,4708,10038,33138,5
275086,TDP-3519,Fixed,30,99,1846,7225,NULL
275087,TDP-3518,Fixed,120,4026,74850,77709,NULL
275088,TDP-3517,Fixed,1440,7591,7591,48677,5
275095,TDP-3510,Fixed,125,0,6733,1082,NULL
275097,TDP-3508,Fixed,241,506,24595,41878,NULL
275101,TDP-3499,Fixed,140,1533,40590,60165,2
275103,TDP-3497,Fixed,30,0,31715,60184,2
275105,TDP-3495,Fixed,990,12943,24039,112495,2
275107,TDP-3492,Fixed,120,1015,1098,8359,2
275112,TDP-3486,Fixed,1845,9591,15602,27179,5
275115,TDP-3483,Fixed,31,145,8413,11556,NULL
275123,TDP-3475,Fixed,60,9,20253,24205,NULL
275129,TDP-3469,Fixed,500,1626,10085,292158,NULL
275132,TDP-3466,Fixed,255,530,10342,60513,NULL
275133,TDP-3464,Done,480,21197,61787,138476,3
275134,TDP-3463,Fixed,3360,21795,36183,178436,3
275135,TDP-3462,Fixed,330,3129,23311,130712,2
275137,TDP-3460,Fixed,240,1036,16922,100968,2
275138,TDP-3459,Fixed,140,3972,44488,49089,NULL
275141,TDP-3456,Fixed,181,0,10928,21075,NULL
275144,TDP-3453,Fixed,720,1575,31397,50781,2
275159,TDP-3437,Fixed,70,2,12851,10267,NULL
275163,TDP-3433,Done,3780,20285,21234,29463,2
275167,TDP-3429,Fixed,1080,1532,15522,421716,5
275168,TDP-3428,Fixed,960,401,1845,24243,2
275171,TDP-3425,Fixed,300,1173,1478,10485,2
275172,TDP-3424,Fixed,1860,12976,13093,59047,3
275173,TDP-3423,Fixed,721,20,20,70768,NULL
275174,TDP-3420,Fixed,120,5571,8888,85781,2
275175,TDP-3419,Done,900,2606,4045,31466,2
275176,TDP-3418,Fixed,1935,14640,23666,128112,3
275181,TDP-3412,Done,90,28582,47919,150873,2
275183,TDP-3408,Fixed,1920,13037,22674,69078,5
275194,TDP-3397,Fixed,0,20524,41062,117662,3
275205,TDP-3377,Fixed,0,11081,126426,214465,2
275213,TDP-3366,Fixed,510,3,14622,29960,NULL
275223,TDP-3353,Fixed,240,2,11870,152646,2
275236,TDP-3339,Fixed,47,28,17071,38859,NULL
275239,TDP-3333,Fixed,3540,17252,41968,44654,5
275240,TDP-3332,Fixed,660,11351,45935,126308,3
275241,TDP-3331,Fixed,1260,54591,81885,123893,5
275242,TDP-3330,Fixed,0,4727,30731,145068,5
275243,TDP-3329,Fixed,0,25648,35481,145391,5
275244,TDP-3328,Fixed,4080,18798,39066,84666,5
275253,TDP-3313,Done,140,25,136561,57703,NULL
275256,TDP-3309,Fixed,960,0,4464,66496,3
275259,TDP-3306,Fixed,1440,4763,43779,221650,3
275262,TDP-3303,Fixed,1320,7589,10174,92013,3
275273,TDP-3292,Fixed,16,160,11357,64617,NULL
275284,TDP-3280,Fixed,485,8746,25686,66045,NULL
275291,TDP-3273,Fixed,960,1196,2845,53347,2
275335,TDP-3226,Fixed,2760,18398,26880,180905,3
275357,TDP-3203,Fixed,360,286,1252,73540,1
275370,TDP-3188,Done,60,1858,8654,131219,NULL
275428,TDP-3114,Fixed,3840,8564,41893,221944,5
275460,TDP-3076,Fixed,250,1532,18082,103771,NULL
275470,TDP-3062,Fixed,241,17,14355,121269,NULL
275471,TDP-3061,Fixed,320,586,17261,135520,NULL
275493,TDP-3034,Fixed,270,44,16936,123788,NULL
275520,TDP-2990,Fixed,0,14360,21801,211881,NULL
275605,TDP-2876,Fixed,40,1,11389,436413,NULL
275633,TDP-2839,Fixed,159,258,13106,439166,NULL
275662,TDP-2809,Fixed,0,2,43289,970625,NULL
275701,TDP-2752,Fixed,10,1426,1427,530037,NULL
275709,TDP-2734,Fixed,960,7003,87240,444991,NULL
275715,TDP-2728,Fixed,15,11754,35725,295108,NULL
275718,TDP-2724,Fixed,6660,36916,96749,354343,3
275828,TDP-2571,Fixed,0,23898,71384,515423,3
275854,TDP-2540,Fixed,1320,0,8728,331285,1
275910,TDP-2460,Fixed,5280,18590,79162,504060,5
275911,TDP-2458,Fixed,1710,16975,29940,364141,3
276107,TDP-2195,Done,660,2786,48116,738299,2
276111,TDP-2188,Done,70,158,34287,777662,NULL
276421,TDP-1761,Fixed,85,674,9326,528357,NULL
276483,TDP-1676,Fixed,540,1405,60518,903339,NULL
276623,TDP-1463,Fixed,0,30981,53158,929910,2
